INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202462,2025,4,iuj-888,ARBOC,SCL,536 Oxford Lane,Bankim,PO8765,82.59.914.99820.19,2024-06-25 23:38:13,,SO-015,INV-00002,INV8586,36,NFI-PN-00001,tempor convallis nulla neque libero,C29,44dd,oz,8,8,0,XAF,657.82,5262.56,,,,,,,,,0,CM,
202413,2025,26,zho-066,ARBOC,SCL,2 Monument Road,Khashuri,PO2109,10.76.265.33371.08,2024-06-28 23:38:14,,SO-009,INV-00002,INV4950,5,NFI-PN-00002,nunc proin at turpis a,M91,77aa,in,10,10,0,GEL,348.23,3482.3,,,,,,,,,0,GE,
202494,2024,25,sht-095,CARFAIR,CRK,4735 Valley Edge Avenue,Mopti,,48.23.937.67523.95,2024-07-02 23:38:14,2024-06-26 23:38:14,SO-035,INV-00002,INV2122,19,NFI-PN-00003,nunc donec quis orci eget,J62,33aa,ft,9,9,1,XOF,871.46,7843.14,,,,,,,,,0,ML,
202422,2024,25,sza-832,NFI,1M1,12 Anhalt Crossing,Huoshaoping,PO0987,50.72.384.67260.02,2024-07-02 23:38:14,2024-06-25 23:38:14,SO-036,INV-00002,INV2122,76,NFI-PN-00004,cum sociis natoque,V74,55ee,cm,9,9,1,CNY,65,585.0,,,,,,,,,0,CN,
202440,2025,7,owt-512,MCI,1M1,5652 Upham Alley,Cibingbin,PO4567,93.34.834.66979.70,2024-07-08 23:38:14,2024-07-05 23:38:14,SO-007,INV-00002,INV5152,84,NFI-PN-00005,sed interdum venenatis turpis enim,K63,,lb,10,10,1,IDR,58.52,585.2,,,,,,,,,0,ID,
202441,2025,2,scs-650,ARBOC,CRK,248 Loeprich Plaza,Francistown,,85.73.242.36752.33,2024-07-03 23:38:14,,SO-004,INV-00002,INV5354,87,NFI-PN-00006,nulla nisl nunc,M13,,ft,10,10,0,BWP,975.18,9751.8,NO,,,,,,,,0,BW,VENDING
202470,2025,46,lbx-681,ARBOC,CWP,4586 Union Point,San Vicente,,46.82.623.67493.33,2024-07-05 23:38:14,2024-07-03 23:38:14,SO-041,INV-00002,INV3738,94,NFI-PN-00007,consequat morbi a,W49,,L,10,10,0,PHP,583.42,5834.2,,,,,,,,,0,PH,
202457,2025,3,siq-262,MCI,CRK,42 Tennyson Crossing,Tuzha,PO2109,86.11.335.97329.55,2024-06-27 23:38:14,,SO-029,INV-00002,INV6768,46,NFI-PN-00008,morbi ut odio cras mi pede,N92,,gal,7,7,0,RUB,364.77,2553.39,,,,,,,,,0,RU,
202488,2024,41,kjh-154,MCI,1M1,12 Bluejay Center,Somovo,PO4321,85.39.513.34234.08,2024-07-08 23:38:14,,SO-002,INV-00002,INV7576,32,NFI-PN-00009,pretium quis lectus,T20,,L,4,4,0,RUB,900.33,3601.32,,,,,,,,,0,RU,
202451,2024,46,jwt-091,CARFAIR,WPR,79831 Judy Street,Yayao,PO4321,08.60.991.33572.43,2024-06-28 23:38:14,,SO-026,INV-00002,INV9596,6,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,G7,11oo,pt,1,1,0,CNY,81.45,81.45,,,,,,,,,0,CN,
