INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202451,2024,23,cav-528,NFI,WPR,66564 Lukken Way,Bétérou,,89.16.078.19685.61,2024-07-04 20:46:14,2024-06-30 20:46:14,SO-049,INV-00002,INV4546,39,NFI-PN-00001,tempor convallis nulla neque libero,Q69,66dd,oz,1,1,0,XOF,657.82,657.82,,,,,,,,,0,BJ,
202469,2024,45,tbh-480,MCI,CRK,105 Northview Hill,Xiong’erzhai,PO2109,12.33.255.57565.41,2024-07-06 20:46:14,,SO-006,INV-00002,INV9798,20,NFI-PN-00002,nunc proin at turpis a,Y25,22jj,in,5,5,0,CNY,348.23,1741.15,,,,,,,,,0,CN,
202494,2025,35,bvk-423,NFI,CWP,366 Glendale Crossing,Norak,,18.27.323.88530.48,2024-07-05 20:46:14,2024-07-01 20:46:14,SO-006,INV-00002,INV7172,62,NFI-PN-00003,nunc donec quis orci eget,I61,77ee,ft,6,6,1,TJS,871.46,5228.76,,,,,,,,,0,TJ,
202416,2025,22,gmx-265,NFI,ANN,519 La Follette Center,Sydney,PO8765,39.69.364.58805.65,2024-07-08 20:46:14,2024-07-05 20:46:14,SO-045,INV-00002,INV9394,99,NFI-PN-00004,cum sociis natoque,O67,77ee,cm,5,5,1,AUD,100.31,501.55,,,,,,,,,0,AU,VMI
202502,2025,8,uzc-693,ARBOC,1M1,53 Rusk Junction,Gusang,PO6543,95.32.878.13611.57,2024-06-28 20:46:14,2024-06-26 20:46:14,SO-046,INV-00002,INV5678,99,NFI-PN-00005,sed interdum venenatis turpis enim,C55,,lb,10,10,0,CNY,58.52,585.2,,,,,,,,,0,CN,
202496,2025,20,ibr-140,MCI,SCL,1 East Parkway,Majiang,PO6543,99.89.031.29767.51,2024-06-26 20:46:14,,SO-005,INV-00002,INV8586,82,NFI-PN-00006,nulla nisl nunc,F32,,ft,8,8,1,CNY,975.18,7801.44,,,,,,,,,0,CN,
202418,2024,3,hef-794,CARFAIR,1M1,771 Springs Trail,Aughrim,PO6543,25.31.880.92445.90,2024-06-30 20:46:14,2024-06-24 20:46:14,SO-020,INV-00002,INV6768,15,NFI-PN-00007,consequat morbi a,S97,88jj,L,10,10,1,EUR,583.42,5834.2,,,,,,,,,0,IE,
202494,2024,38,sku-677,NFI,CRK,261 Lyons Plaza,Mstsislaw,PO6789,64.64.611.04864.69,2024-06-26 20:46:14,,SO-008,INV-00002,INV8384,9,NFI-PN-00008,morbi ut odio cras mi pede,L38,44nn,gal,3,3,0,BYR,364.77,1094.31,,,,,51.0,,,,0,BY,
202433,2025,10,jyl-506,MCI,CRK,437 Grover Court,Pinghu,,69.88.933.88424.73,2024-07-07 20:46:14,,SO-033,INV-00002,INV8788,62,NFI-PN-00009,pretium quis lectus,U73,,L,3,3,0,CNY,900.33,2700.99,,,,,,,,,0,CN,
202404,2025,22,hza-761,MCI,CWP,63631 Lillian Place,Zengtian,PO7654,44.33.739.57565.85,2024-06-27 20:46:14,2024-06-21 20:46:14,SO-024,INV-00002,INV7576,8,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,Q43,66tt,pt,7,7,0,CNY,81.45,570.15,,,,,,,,,0,CN,
