INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202481,2024,1,iik-960,ARBOC,1M1,781 Clemons Place,Azara,PO6543,71.98.030.35529.38,2024-07-03 21:24:11,2024-06-27 21:24:11,SO-031,INV-00002,INV6364,75,NFI-PN-00001,tempor convallis nulla neque libero,R18,00tt,oz,7,7,1,ARS,70,490.0,,,,90.0,,,,,0,AR,
202470,2024,37,vlm-836,MCI,ANN,13782 Waubesa Plaza,Maoshan,PO9876,66.93.272.02110.01,2024-07-03 21:24:11,,SO-027,INV-00002,INV1920,54,NFI-PN-00002,nunc proin at turpis a,P42,99ss,in,1,1,1,CNY,348.23,348.23,,,,,,,,,0,CN,
202472,2024,39,ugv-129,NFI,SCL,44908 Mifflin Point,Pitumarca,PO0987,58.17.269.03340.92,2024-07-05 21:24:11,2024-07-01 21:24:11,SO-021,INV-00002,INV3536,92,NFI-PN-00003,nunc donec quis orci eget,N66,,ft,1,1,1,PEN,871.46,871.46,,,,,,,,,0,PE,
202445,2025,2,eui-208,CARFAIR,1M2,27 American Ash Court,Zduńska Wola,,69.01.415.52801.58,2024-06-25 21:24:11,2024-06-23 21:24:11,SO-010,INV-00002,INV6566,25,NFI-PN-00004,cum sociis natoque,N66,,cm,6,6,0,PLN,100.31,601.86,,,,,,,,,0,PL,
202476,2024,32,oli-704,ARBOC,ANN,8900 Glacier Hill Lane,Youxi,,33.73.989.55065.35,2024-07-04 21:24:11,2024-06-28 21:24:11,SO-045,INV-00002,INV4748,70,NFI-PN-00005,sed interdum venenatis turpis enim,K11,,lb,4,4,0,CNY,58.52,234.08,,,,,,,,,0,CN,KANBAN
202430,2025,52,xdo-243,ARBOC,1M2,5 Union Crossing,Gukovo,,69.68.597.16964.11,2024-07-05 21:24:11,2024-06-28 21:24:11,SO-026,INV-00002,INV9798,34,NFI-PN-00006,nulla nisl nunc,V100,,ft,9,9,0,RUB,975.18,8776.62,,,,,,,,,0,RU,KANBAN
202484,2025,7,slx-647,MCI,SCL,524 Meadow Ridge Street,Postřekov,PO5678,33.90.468.38188.07,2024-07-07 21:24:11,,SO-043,INV-00002,INV6364,72,NFI-PN-00007,consequat morbi a,I61,33aa,L,5,5,0,CZK,583.42,2917.1,,,,,,,,,0,CZ,VMI
202435,2024,17,caw-857,ARBOC,1M2,42984 Comanche Crossing,Cajabamba,PO3210,59.42.803.12928.44,2024-07-07 21:24:11,2024-07-03 21:24:11,SO-021,INV-00002,INV1234,34,NFI-PN-00008,morbi ut odio cras mi pede,J62,77yy,gal,1,1,0,PEN,364.77,364.77,,,,,,,,,0,PE,
202404,2024,4,uls-217,NFI,SCL,7 Westport Parkway,Nikhom Kham Soi,,38.83.730.75052.50,2024-06-26 21:24:11,,SO-048,INV-00002,INV5678,96,NFI-PN-00009,pretium quis lectus,U73,66xx,L,3,3,1,THB,900.33,2700.99,,,,,,,,,0,TH,
202455,2024,34,wer-509,MCI,CRK,930 Michigan Court,Zielona Góra,,01.56.331.06574.20,2024-06-25 21:24:11,,SO-020,INV-00002,INV7778,71,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,Q43,11aa,pt,9,9,0,PLN,81.45,733.05,,,,,,,,,0,PL,
