INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202468,2025,7,ezf-206,CARFAIR,1M1,726 Dottie Street,Guxi,PO6543,41.37.031.24410.42,2024-07-08 22:53:08,,SO-012,INV-00002,INV9101,8,NFI-PN-00001,tempor convallis nulla neque libero,D30,,oz,9,9,0,CNY,62,558.0,,,,,,,,,0,CN,
202470,2024,19,uwe-655,CARFAIR,CWP,7446 Larry Court,Wantou,PO5432,14.84.129.94510.02,2024-07-01 22:53:09,,SO-039,INV-00002,INV5152,10,NFI-PN-00002,nunc proin at turpis a,R18,11uu,in,10,10,1,CNY,348.23,3482.3,,,,,,,,,0,CN,
202431,2025,21,scl-351,ARBOC,CWP,38877 Glacier Hill Alley,Jinli,,72.32.897.01629.63,2024-06-30 22:53:09,,SO-008,INV-00002,INV4748,72,NFI-PN-00003,nunc donec quis orci eget,K63,,ft,10,10,0,CNY,871.46,8714.6,,,,,,,,,0,CN,
202499,2024,48,why-606,ARBOC,ANN,81092 Forest Dale Hill,Andahuaylas,,04.69.865.28301.68,2024-07-07 22:53:09,2024-07-02 22:53:09,SO-023,INV-00002,INV3536,82,NFI-PN-00004,cum sociis natoque,B80,33aa,cm,8,8,1,PEN,100.31,802.48,,,,,,,,,0,PE,
202481,2024,4,ghl-762,CARFAIR,1M2,691 Westerfield Terrace,Kingston,,55.88.030.86347.37,2024-06-26 22:53:09,,SO-017,INV-00002,INV3536,8,NFI-PN-00005,sed interdum venenatis turpis enim,U73,11yy,lb,4,4,0,GBP,58.52,234.08,,,,,,,,,0,GB,
202418,2025,43,vho-154,ARBOC,CRK,45326 Porter Way,Pandean,PO0123,11.25.639.23879.13,2024-07-01 22:53:09,,SO-021,INV-00002,INV9596,65,NFI-PN-00006,nulla nisl nunc,N66,33qq,ft,3,3,0,IDR,975.18,2925.54,,,,,,,,,0,ID,
202468,2025,46,xxg-916,ARBOC,WPR,1 Nevada Terrace,Novotroitsk,PO4321,42.78.477.63632.53,2024-07-03 22:53:09,,SO-033,INV-00002,INV4344,49,NFI-PN-00007,consequat morbi a,T20,,L,7,7,1,RUB,583.42,4083.94,,,,,,,,,0,RU,
202433,2025,1,avr-565,CARFAIR,SCL,378 Fisk Alley,Lanchyn,PO6543,45.82.720.37783.13,2024-06-30 22:53:09,,SO-035,INV-00002,INV8384,46,NFI-PN-00008,morbi ut odio cras mi pede,L90,33ww,gal,4,4,0,UAH,364.77,1459.08,,,,,,,,,0,UA,
202426,2024,10,aqe-505,MCI,SCL,97 Morningstar Pass,Penanggal,PO2109,38.40.347.59724.25,2024-07-07 22:53:09,2024-07-03 22:53:09,SO-035,INV-00002,INV9596,5,NFI-PN-00009,pretium quis lectus,P42,99qq,L,4,4,1,IDR,900.33,3601.32,,,,,,37.0,,,0,ID,
202467,2025,15,rjq-197,CARFAIR,SCL,62778 Toban Park,Gorelki,,66.12.070.93555.82,2024-07-08 22:53:09,,SO-009,INV-00002,INV9596,41,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,S19,66pp,pt,7,7,1,RUB,81.45,570.15,,,,,,,,,0,RU,KANBAN
