INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202414,2025,3,btr-323,NFI,1M1,5401 Gale Place,Olszówka,,39.11.880.30124.03,2024-06-30 14:04:09,,SO-016,INV-00002,INV5758,4,NFI-PN-00001,tempor convallis nulla neque libero,M65,,oz,7,7,1,PLN,657.82,4604.74,,,,,,,,,0,PL,
202463,2024,2,vey-348,MCI,1M1,60751 Marcy Lane,Ocumare de la Costa,,78.11.001.37535.17,2024-07-04 14:04:09,2024-06-27 14:04:09,SO-001,INV-00002,INV3334,5,NFI-PN-00002,nunc proin at turpis a,F32,,in,1,1,0,VEF,348.23,348.23,,,,,,,,,0,VE,PAINT
202411,2024,21,atm-781,NFI,CRK,9546 Miller Circle,Tibillo,PO6543,46.42.879.75513.91,2024-06-28 14:04:09,,SO-001,INV-00002,INV4546,1,NFI-PN-00003,nunc donec quis orci eget,G33,,ft,2,2,1,PEN,871.46,1742.92,,,,,,,,,0,PE,VMI
202407,2025,50,xxa-479,CARFAIR,CRK,4 Gale Terrace,Gobernador Ingeniero Valentín Virasoro,,11.80.396.77011.09,2024-06-30 14:04:09,,SO-045,INV-00002,INV8788,90,NFI-PN-00004,cum sociis natoque,A53,,cm,8,8,0,ARS,100.31,802.48,,,,,,,,,0,AR,VENDING
202470,2025,24,tie-977,ARBOC,CWP,2890 Prairie Rose Plaza,Ancenis,,38.10.545.61267.53,2024-07-02 14:04:09,,SO-009,INV-00002,INV2122,55,NFI-PN-00005,sed interdum venenatis turpis enim,P42,00xx,lb,10,10,1,EUR,58.52,585.2,,,,,,,,,0,FR,
202439,2025,29,fpp-730,MCI,CWP,53 Dexter Crossing,Tabuk,PO2109,26.01.450.05991.73,2024-07-01 14:04:09,,SO-039,INV-00002,INV3132,87,NFI-PN-00006,nulla nisl nunc,Q69,99qq,ft,1,1,0,PHP,975.18,975.18,,,,,,,,,0,PH,
202484,2025,49,imf-931,NFI,SCL,7700 Twin Pines Way,Saraqinishtë,,91.89.295.16946.59,2024-06-29 14:04:09,2024-06-22 14:04:09,SO-003,INV-00002,INV5758,57,NFI-PN-00007,consequat morbi a,P94,88pp,L,3,3,1,ALL,583.42,1750.26,,,,,,,,,0,AL,
202467,2024,27,jwc-653,MCI,1M2,680 Dayton Parkway,Taman,PO2109,95.67.444.20264.15,2024-07-05 14:04:09,,SO-001,INV-00002,INV6364,79,NFI-PN-00008,morbi ut odio cras mi pede,G33,,gal,7,7,0,IDR,364.77,2553.39,,,,,,,,,0,ID,
202410,2025,11,rgq-387,ARBOC,1M2,49 Melrose Park,Shatian,,13.84.697.73869.24,2024-06-29 14:04:09,2024-06-22 14:04:09,SO-016,INV-00002,INV4142,19,NFI-PN-00009,pretium quis lectus,H60,55oo,L,1,1,0,CNY,900.33,900.33,,,,,,,,,0,CN,
202428,2024,20,lxc-284,CARFAIR,CRK,8 Sauthoff Avenue,Stenungsund,PO1234,43.14.806.95872.32,2024-06-30 14:04:09,,SO-026,INV-00002,INV8182,51,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,K63,,pt,1,1,1,SEK,81.45,81.45,,,,,,,,,0,SE,
