INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202495,2024,49,dvx-013,NFI,1M2,5272 Clyde Gallagher Drive,Lajas,PO8765,41.71.656.55381.37,2024-07-06 23:25:12,,SO-038,INV-00002,INV6162,79,NFI-PN-00001,tempor convallis nulla neque libero,I9,,oz,6,6,1,PEN,657.82,3946.92,,,,,,,,,0,PE,
202474,2024,51,trr-154,ARBOC,SCL,36 High Crossing Terrace,Malbork,PO5432,63.50.770.15190.04,2024-07-02 23:25:12,2024-06-28 23:25:12,SO-005,INV-00002,INV1234,22,NFI-PN-00002,nunc proin at turpis a,A79,55cc,in,10,10,1,PLN,348.23,3482.3,,,,,,,,,0,PL,
202467,2025,11,naa-481,NFI,ANN,435 Saint Paul Avenue,Hisya,PO6543,28.02.684.77332.35,2024-07-04 23:25:12,,SO-042,INV-00002,INV7778,85,NFI-PN-00003,nunc donec quis orci eget,U21,,ft,7,7,1,SYP,871.46,6100.22,,,,,,,,,0,SY,
202471,2024,30,ijg-547,CARFAIR,SCL,4 Walton Avenue,Kaset Sombun,PO3210,81.11.181.69681.69,2024-07-06 23:25:12,2024-07-04 23:25:12,SO-019,INV-00002,INV2324,40,NFI-PN-00004,cum sociis natoque,Z52,,cm,6,6,0,THB,100.31,601.86,,,,,,,,,0,TH,
202415,2024,29,fmq-837,MCI,1M2,584 Upham Lane,Kedunglo,PO8765,30.01.320.79351.66,2024-07-08 23:25:12,,SO-046,INV-00002,INV6768,74,NFI-PN-00005,sed interdum venenatis turpis enim,O93,44ff,lb,5,5,1,IDR,58.52,292.6,,,,,,,,,0,ID,
202420,2025,26,qax-734,CARFAIR,1M2,283 Fallview Plaza,Jiaoshanhe,,43.27.842.84007.53,2024-07-07 23:25:12,2024-07-06 23:25:12,SO-019,INV-00002,INV7374,16,NFI-PN-00006,nulla nisl nunc,Q69,88bb,ft,6,6,1,CNY,975.18,5851.08,,,,,,,,,0,CN,VENDING
202417,2025,19,uga-658,CARFAIR,1M1,299 Morrow Way,Ojo de Agua,,45.26.783.21147.87,2024-06-25 23:25:12,2024-06-21 23:25:12,SO-021,INV-00002,INV4344,34,NFI-PN-00007,consequat morbi a,J62,,L,1,1,1,MXN,583.42,583.42,,,,,,,,,0,MX,
202489,2025,38,hfu-089,ARBOC,CWP,608 Annamark Lane,Jungkat Selatan,PO0987,32.37.357.17578.22,2024-06-27 23:25:12,2024-06-26 23:25:12,SO-025,INV-00002,INV9596,25,NFI-PN-00008,morbi ut odio cras mi pede,T98,,gal,4,4,0,IDR,364.77,1459.08,,,,,,,,,0,ID,
202481,2025,49,xwl-660,CARFAIR,ANN,42 Sycamore Circle,Banjar Medura,PO6543,70.50.219.43135.83,2024-07-08 23:25:12,2024-07-01 23:25:12,SO-005,INV-00002,INV8990,48,NFI-PN-00009,pretium quis lectus,J10,,L,4,4,1,IDR,900.33,3601.32,,,,,,,,,0,ID,KANBAN
202450,2024,32,ldp-069,CARFAIR,SCL,16 Tomscot Parkway,Paupanda Bawah,PO2109,82.71.987.25544.79,2024-07-01 23:25:12,2024-06-24 23:25:12,SO-021,INV-00002,INV1920,34,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,E5,11ee,pt,10,10,0,IDR,81.45,814.5,,,,,,,,,0,ID,
