INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202477,2024,50,gtx-708,CARFAIR,1M1,012 Twin Pines Plaza,Hengqiao,,35.66.243.51545.73,2024-07-06 13:57:07,2024-07-02 13:57:07,SO-007,INV-00002,INV7778,68,NFI-PN-00001,tempor convallis nulla neque libero,A27,77uu,oz,8,8,0,CNY,657.82,5262.56,,,,,,,,,0,CN,
202404,2024,12,zof-315,CARFAIR,1M2,24 Thackeray Lane,Tonekābon,,41.03.789.14009.98,2024-07-08 13:57:07,2024-07-06 13:57:07,SO-021,INV-00002,INV6970,58,NFI-PN-00002,nunc proin at turpis a,A79,,in,2,2,1,IRR,348.23,696.46,,,,,,,,,0,IR,
202494,2025,40,clk-173,MCI,1M2,83 Burrows Avenue,Covas da Raposa,PO6543,76.50.047.28369.53,2024-06-28 13:57:07,,SO-046,INV-00002,INV6364,85,NFI-PN-00003,nunc donec quis orci eget,P42,11ss,ft,3,3,0,EUR,871.46,2614.38,,,,,,,,,0,PT,
202458,2025,3,gzv-402,CARFAIR,SCL,6 Waxwing Hill,Pingshan,,95.88.135.11492.06,2024-07-08 13:57:07,,SO-003,INV-00002,INV6970,89,NFI-PN-00004,cum sociis natoque,V74,,cm,8,8,1,CNY,100.31,802.48,,,,,,23.0,,,0,CN,
202483,2024,38,coq-949,ARBOC,WPR,53887 Ridgeview Junction,Werinama,PO2109,24.43.214.60023.65,2024-06-30 13:57:07,,SO-032,INV-00002,INV2930,18,NFI-PN-00005,sed interdum venenatis turpis enim,Y25,,lb,1,1,1,IDR,58.52,58.52,,,,,,,,,0,ID,
202474,2025,8,che-534,CARFAIR,1M1,770 Stephen Center,Greensboro,,30.93.194.25487.78,2024-07-04 13:57:07,2024-07-03 13:57:07,SO-041,INV-00002,INV9596,12,NFI-PN-00006,nulla nisl nunc,L12,99ii,ft,1,1,0,USD,975.18,975.18,,,,,,,,,0,US,
202421,2024,25,eqf-477,ARBOC,CWP,43442 Vidon Avenue,Jirkov,,32.07.716.80560.91,2024-07-10 13:57:07,2024-07-06 13:57:07,SO-001,INV-00002,INV5678,90,NFI-PN-00007,consequat morbi a,M65,22tt,L,8,8,0,CZK,583.42,4667.36,,,,,,,,,0,CZ,
202420,2025,6,xur-230,CARFAIR,ANN,63 Scofield Park,Gif-sur-Yvette,PO8901,82.62.669.52422.08,2024-07-08 13:57:07,2024-07-03 13:57:07,SO-040,INV-00002,INV9798,83,NFI-PN-00008,morbi ut odio cras mi pede,B80,,gal,7,7,1,EUR,364.77,2553.39,,,,,,,,,0,FR,
202473,2024,22,wzf-596,MCI,WPR,22 Barnett Plaza,Maubeuge,,48.59.426.68048.36,2024-07-05 13:57:07,,SO-047,INV-00002,INV99100,59,NFI-PN-00009,pretium quis lectus,P94,77kk,L,10,10,1,EUR,900.33,9003.3,,,,,,,,,0,FR,
202447,2024,41,cvl-276,CARFAIR,1M2,5 Artisan Center,Joutseno,PO6543,41.53.572.88765.62,2024-06-27 13:57:08,2024-06-20 13:57:08,SO-004,INV-00002,INV6162,60,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,G85,,pt,1,1,0,EUR,81.45,81.45,,,,,,,,,0,FI,
