INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202503,2024,31,cyg-283,CARFAIR,CWP,29835 Lighthouse Bay Court,Lacombe,,92.43.372.95318.31,2024-07-09 12:54:11,,SO-039,INV-00002,INV2930,92,NFI-PN-00001,tempor convallis nulla neque libero,C3,00tt,oz,3,3,0,CAD,657.82,1973.46,,,,,,,,,0,CA,
202503,2025,7,guh-087,MCI,ANN,680 Becker Avenue,Lipnica Wielka,,84.82.218.42928.84,2024-07-08 12:54:11,,SO-038,INV-00002,INV3334,36,NFI-PN-00002,nunc proin at turpis a,F6,88bb,in,2,2,0,PLN,348.23,696.46,,,,,,,,,0,PL,PAINT
202440,2024,8,htm-804,MCI,SCL,34644 Main Hill,Vulcan,,68.34.172.86877.16,2024-07-09 12:54:11,2024-07-02 12:54:11,SO-032,INV-00002,INV6364,14,NFI-PN-00003,nunc donec quis orci eget,I9,00xx,ft,8,8,1,CAD,871.46,6971.68,,,,,,,,,0,CA,
202461,2024,39,zal-339,NFI,SCL,1548 School Road,Or Yehuda,PO5678,82.61.629.95179.02,2024-06-29 12:54:11,2024-06-28 12:54:11,SO-002,INV-00002,INV2930,69,NFI-PN-00004,cum sociis natoque,P94,,cm,7,7,1,ILS,100.31,702.17,,,,,,,,,0,IL,
202493,2025,14,ymx-788,NFI,WPR,33036 Melby Court,Chisec,PO4567,97.15.031.56737.45,2024-07-10 12:54:11,,SO-008,INV-00002,INV5152,36,NFI-PN-00005,sed interdum venenatis turpis enim,B2,33mm,lb,10,10,0,GTQ,58.52,585.2,,,,,,,,,0,GT,
202463,2024,39,uel-492,MCI,WPR,74 Utah Alley,Sobradinho,PO5432,32.11.745.21569.83,2024-07-08 12:54:11,2024-07-06 12:54:11,SO-031,INV-00002,INV5758,38,NFI-PN-00006,nulla nisl nunc,E83,22pp,ft,10,10,1,BRL,975.18,9751.8,,,,,,,,,0,BR,
202406,2025,23,opk-116,CARFAIR,CRK,684 Summer Ridge Trail,Littleton,,66.38.627.27102.94,2024-07-09 12:54:11,,SO-001,INV-00002,INV8586,41,NFI-PN-00007,consequat morbi a,J10,33kk,L,2,2,0,USD,583.42,1166.84,,,,,,,,,0,US,
202456,2025,11,eec-695,ARBOC,WPR,71 Fairfield Park,Peso da Régua,PO4321,25.66.586.24422.99,2024-06-28 12:54:11,,SO-038,INV-00002,INV1920,95,NFI-PN-00008,morbi ut odio cras mi pede,I87,,gal,3,3,1,EUR,364.77,1094.31,,,,,,,,,0,PT,
202477,2025,32,hfv-509,ARBOC,1M1,726 Express Point,Cilaja,PO5678,41.74.988.49587.39,2024-07-06 12:54:11,,SO-030,INV-00002,INV4142,98,NFI-PN-00009,pretium quis lectus,Q17,,L,3,3,1,IDR,900.33,2700.99,,,,,,,,,0,ID,PAINT
202482,2025,10,nqv-144,MCI,1M2,49052 Tennyson Trail,Kruisfontein,,52.04.228.26866.63,2024-07-03 12:54:11,2024-06-28 12:54:11,SO-007,INV-00002,INV9101,47,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,T72,99kk,pt,7,7,1,ZAR,81.45,570.15,,,,,,,,,0,ZA,
