INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202504,2025,43,vrp-693,CARFAIR,ANN,4961 Northland Circle,Nanshao,PO6543,76.87.548.21086.99,2024-06-28 21:21:09,,SO-045,INV-00002,INV1718,48,NFI-PN-00001,tempor convallis nulla neque libero,P42,22zz,oz,4,4,0,CNY,657.82,2631.28,,,,,,,,,0,CN,
202415,2024,48,nzj-443,CARFAIR,SCL,8 Esch Way,Juvisy-sur-Orge,,42.98.520.70186.82,2024-07-02 21:21:09,2024-06-30 21:21:09,SO-025,INV-00002,INV5678,23,NFI-PN-00002,nunc proin at turpis a,Z52,,in,1,1,1,EUR,348.23,348.23,,,,,,,,,0,FR,
202408,2024,18,gyc-185,NFI,1M1,8 Milwaukee Junction,Młynary,,40.02.404.48675.64,2024-06-27 21:21:09,2024-06-25 21:21:09,SO-031,INV-00002,INV1920,55,NFI-PN-00003,nunc donec quis orci eget,Q69,11cc,ft,4,4,1,PLN,871.46,3485.84,,,,,,,,,0,PL,
202480,2024,50,oai-006,ARBOC,ANN,15 Gale Lane,Matlang,,81.52.229.07181.18,2024-06-26 21:21:09,,SO-019,INV-00002,INV8788,19,NFI-PN-00004,cum sociis natoque,F58,22jj,cm,4,4,0,PHP,100.31,401.24,,,,,,,,,0,PH,
202439,2024,26,cdd-413,MCI,ANN,76 Division Crossing,Kaingiwa,,12.97.464.76163.33,2024-06-30 21:21:09,,SO-048,INV-00002,INV2526,9,NFI-PN-00005,sed interdum venenatis turpis enim,D4,,lb,9,9,0,NGN,58.52,526.68,,,,,,,,,0,NG,
202407,2024,42,onk-119,CARFAIR,1M2,10566 Farmco Point,Kisarawe,,66.75.938.58614.87,2024-07-06 21:21:09,,SO-030,INV-00002,INV1516,97,NFI-PN-00006,nulla nisl nunc,G7,55oo,ft,1,1,0,TZS,975.18,975.18,,,,,,,,,0,TZ,
202458,2024,43,jqi-652,NFI,1M2,43813 Loeprich Circle,Seroa,PO4321,62.37.834.30370.76,2024-07-08 21:21:09,2024-07-05 21:21:09,SO-012,INV-00002,INV7374,58,NFI-PN-00007,consequat morbi a,Y25,77gg,L,3,3,0,EUR,583.42,1750.26,,,,,,,,,0,PT,
202450,2025,35,mgm-883,MCI,1M1,08 Schiller Plaza,Quận Sáu,PO2109,56.19.169.85872.09,2024-07-06 21:21:09,,SO-009,INV-00002,INV8384,48,NFI-PN-00008,morbi ut odio cras mi pede,B80,11kk,gal,9,9,0,VND,364.77,3282.93,,,,,,,,,0,VN,
202445,2024,15,lhg-562,CARFAIR,SCL,1 Dwight Terrace,Las Flores,PO4321,54.70.434.01395.56,2024-06-26 21:21:09,2024-06-23 21:21:09,SO-019,INV-00002,INV7980,11,NFI-PN-00009,pretium quis lectus,D30,,L,3,3,1,MXN,900.33,2700.99,,,,,,,,,0,MX,
202471,2024,25,udd-436,NFI,WPR,716 Myrtle Court,Tanglag,PO8765,71.24.015.37599.97,2024-07-06 21:21:09,,SO-023,INV-00002,INV7576,78,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,F32,99ii,pt,2,2,1,CNY,81.45,162.9,,,,,,,,,0,CN,
