INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202412,2024,22,pkl-955,CARFAIR,CWP,4722 International Lane,Lolotique,,48.30.789.90877.11,2024-07-05 21:23:21,,SO-022,INV-00002,INV1516,2,NFI-PN-00001,tempor convallis nulla neque libero,B54,88hh,oz,6,6,0,USD,657.82,3946.92,,,,,,,,,0,SV,
202500,2025,50,lhe-901,MCI,1M1,58545 Carioca Place,Klayusiwalan,PO4321,24.29.668.22641.34,2024-07-06 21:23:21,2024-07-03 21:23:21,SO-016,INV-00002,INV5152,90,NFI-PN-00002,nunc proin at turpis a,I61,,in,3,3,1,IDR,348.23,1044.69,,,,,,,,,0,ID,
202447,2024,48,hjt-012,CARFAIR,WPR,4932 Maywood Alley,Banqiao,PO6543,87.75.788.42632.13,2024-06-28 21:23:21,2024-06-27 21:23:21,SO-035,INV-00002,INV6970,83,NFI-PN-00003,nunc donec quis orci eget,U73,11uu,ft,5,5,0,CNY,78,390.0,,,,,,,,,0,CN,
202450,2024,33,tye-805,MCI,1M2,7 Sutteridge Plaza,Skatepark,PO0123,00.44.404.82431.96,2024-06-28 21:23:21,,SO-010,INV-00002,INV2526,69,NFI-PN-00004,cum sociis natoque,P16,99ii,cm,4,4,0,CAD,100.31,401.24,,,,,,,,,0,CA,
202442,2024,9,ayn-083,CARFAIR,1M2,33 Loeprich Hill,Boshkengash,,62.47.867.45430.05,2024-07-02 21:23:21,,SO-046,INV-00002,INV4546,65,NFI-PN-00005,sed interdum venenatis turpis enim,G85,33aa,lb,9,9,1,TJS,58.52,526.68,,,,,13.0,,,,0,TJ,
202413,2024,51,jmy-122,CARFAIR,1M1,9403 Declaration Circle,Ciparakan,PO4321,70.79.226.07566.70,2024-06-28 21:23:21,,SO-039,INV-00002,INV7778,77,NFI-PN-00006,nulla nisl nunc,U73,,ft,2,2,1,IDR,975.18,1950.36,,,,,,,,,0,ID,
202476,2024,35,etn-289,ARBOC,ANN,04 Anthes Terrace,Pantanal,,28.82.072.43714.81,2024-07-04 21:23:21,,SO-011,INV-00002,INV8990,48,NFI-PN-00007,consequat morbi a,L64,99qq,L,8,8,0,BRL,583.42,4667.36,,,,,,,,,0,BR,
202407,2025,13,gbn-065,NFI,1M2,9 Dawn Place,Solna,,15.87.042.88633.34,2024-06-24 21:23:21,2024-06-21 21:23:21,SO-015,INV-00002,INV1234,79,NFI-PN-00008,morbi ut odio cras mi pede,U21,11kk,gal,2,2,0,SEK,364.77,729.54,,,,,,,,,0,SE,
202481,2024,37,daw-441,NFI,1M2,6 Hollow Ridge Junction,Krajan,,16.25.655.31100.04,2024-06-29 21:23:21,,SO-036,INV-00002,INV4344,35,NFI-PN-00009,pretium quis lectus,Q95,66dd,L,10,10,1,IDR,900.33,9003.3,,,,,,,,77.0,0,ID,
202503,2024,6,wbo-935,ARBOC,CRK,4983 Northwestern Parkway,Santa Cruz da Graciosa,,39.92.304.96200.00,2024-07-06 21:23:21,2024-07-05 21:23:21,SO-036,INV-00002,INV6970,80,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,B54,,pt,7,7,1,EUR,81.45,570.15,,,,,,,,,0,PT,
