INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202470,2024,52,uug-766,CARFAIR,1M1,03572 Milwaukee Hill,Kunduz,,77.83.321.43312.00,2024-06-22 20:03:15,,SO-009,INV-00002,INV9798,29,NFI-PN-00001,tempor convallis nulla neque libero,E31,33kk,oz,8,8,1,AFN,657.82,5262.56,,,,,,,,,0,AF,VENDING
202501,2024,13,skl-129,MCI,WPR,2 Nova Pass,Dinaig,,91.28.376.70716.32,2024-06-30 20:03:15,2024-06-29 20:03:15,SO-043,INV-00002,INV3536,35,NFI-PN-00002,nunc proin at turpis a,N14,,in,2,2,1,PHP,348.23,696.46,,,,,,,,,0,PH,
202415,2025,36,vip-996,CARFAIR,WPR,58762 Prairie Rose Avenue,Yeosu,PO0987,79.21.675.96997.76,2024-06-26 20:03:15,,SO-027,INV-00002,INV2324,30,NFI-PN-00003,nunc donec quis orci eget,M65,,ft,5,5,1,KRW,871.46,4357.3,,,,,,,,,0,KR,
202441,2024,51,pje-926,CARFAIR,CWP,86 Mandrake Alley,Palpalá,,71.92.358.52831.39,2024-06-30 20:03:15,,SO-005,INV-00002,INV8788,51,NFI-PN-00004,cum sociis natoque,F32,,cm,4,4,1,ARS,100.31,401.24,,,,,,,,,0,AR,KANBAN
202453,2025,44,xlk-889,MCI,1M1,24147 Hanson Court,Longka,,90.78.574.43419.64,2024-06-20 20:03:15,2024-06-13 20:03:15,SO-012,INV-00002,INV2324,96,NFI-PN-00005,sed interdum venenatis turpis enim,X76,33ww,lb,1,1,1,IDR,58.52,58.52,,,,,,,,,0,ID,
202477,2024,8,dmo-687,ARBOC,1M1,9 Vermont Hill,Mingjing,,42.53.140.71642.13,2024-06-26 20:03:15,,SO-016,INV-00002,INV6768,82,NFI-PN-00006,nulla nisl nunc,T20,00tt,ft,4,4,1,CNY,975.18,3900.72,,,,,,,,,0,CN,VMI
202424,2025,5,lgx-842,ARBOC,1M2,4498 Gina Way,Osapsio,PO0987,38.05.374.25750.15,2024-06-22 20:03:15,,SO-040,INV-00002,INV3132,13,NFI-PN-00007,consequat morbi a,J36,33gg,L,5,5,0,IDR,583.42,2917.1,,,,,,,,,0,ID,
202481,2024,21,tti-325,ARBOC,ANN,4627 Loomis Point,Ciseda,PO8765,58.66.820.17784.67,2024-06-26 20:03:15,,SO-034,INV-00002,INV8990,93,NFI-PN-00008,morbi ut odio cras mi pede,N66,11kk,gal,3,3,1,IDR,364.77,1094.31,,,,,,,,,0,ID,
202433,2024,38,lfk-606,CARFAIR,1M2,980 Texas Way,Piquete,,63.83.533.45888.74,2024-06-22 20:03:15,,SO-044,INV-00002,INV2930,99,NFI-PN-00009,pretium quis lectus,A27,11cc,L,9,9,1,BRL,900.33,8102.97,,,,,,,,,0,BR,
202447,2024,29,xbt-066,CARFAIR,CWP,0113 Pleasure Lane,Sydney,PO8765,88.36.404.95688.64,2024-06-28 20:03:15,2024-06-27 20:03:15,SO-039,INV-00002,INV9798,55,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,Y25,,pt,7,7,0,AUD,81.45,570.15,,,,,,,,,0,AU,
