INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202441,2025,15,phw-735,ARBOC,ANN,38 Delladonna Court,Minneapolis,PO4321,23.14.611.87627.46,2024-07-03 21:00:16,,SO-005,INV-00002,INV1234,28,NFI-PN-00001,tempor convallis nulla neque libero,Z78,11cc,oz,4,4,0,USD,657.82,2631.28,,,,,,,,,0,US,VENDING
202427,2024,10,irz-033,ARBOC,CRK,75922 Ryan Road,Shiren,PO8765,19.50.447.35224.12,2024-07-01 21:00:17,2024-06-28 21:00:17,SO-020,INV-00002,INV8182,78,NFI-PN-00002,nunc proin at turpis a,U99,11uu,in,6,6,1,CNY,348.23,2089.38,,,,,,,,,0,CN,
202451,2025,2,onk-922,ARBOC,1M1,10365 Lakeland Pass,Batanamang,PO9876,56.12.318.25316.84,2024-06-26 21:00:17,,SO-026,INV-00002,INV4344,74,NFI-PN-00003,nunc donec quis orci eget,B54,,ft,3,3,1,IDR,871.46,2614.38,,,,,,,,,0,ID,
202437,2025,42,vvw-174,CARFAIR,WPR,12 Melvin Plaza,Ridder,,14.72.895.47916.09,2024-07-07 21:00:17,,SO-028,INV-00002,INV8990,3,NFI-PN-00004,cum sociis natoque,G7,66pp,cm,7,7,1,KZT,100.31,702.17,,,,,,,,,0,KZ,KANBAN
202449,2024,39,emh-928,MCI,1M2,3995 Brown Crossing,Nu’erbage,PO2109,67.92.237.55827.95,2024-06-26 21:00:17,,SO-043,INV-00002,INV1920,87,NFI-PN-00005,sed interdum venenatis turpis enim,D30,33uu,lb,6,6,1,CNY,58.52,351.12,,,,,,,,,0,CN,
202404,2025,17,agm-585,NFI,CRK,57327 Elmside Place,Tha Muang,PO6789,77.16.994.33896.32,2024-06-29 21:00:17,,SO-032,INV-00002,INV9596,88,NFI-PN-00006,nulla nisl nunc,Y77,88hh,ft,5,5,0,THB,975.18,4875.9,,,,,,,,,0,TH,VENDING
202437,2025,50,klb-811,NFI,WPR,3897 Harper Alley,Ipiales,PO2109,38.34.057.56947.86,2024-07-06 21:00:17,,SO-032,INV-00002,INV1516,98,NFI-PN-00007,consequat morbi a,I9,,L,5,5,0,COP,583.42,2917.1,,,,,,,,,0,CO,
202466,2025,33,hsu-773,CARFAIR,SCL,85916 Bay Junction,Baniachang,PO2109,86.19.922.15769.52,2024-06-29 21:00:17,,SO-008,INV-00002,INV2526,30,NFI-PN-00008,morbi ut odio cras mi pede,S71,99qq,gal,10,10,1,BDT,364.77,3647.7,,,,,,,,,0,BD,
202403,2025,17,kxs-749,NFI,CWP,07691 Merrick Drive,Mt Peto,,56.04.054.10820.24,2024-06-27 21:00:17,,SO-007,INV-00002,INV3334,96,NFI-PN-00009,pretium quis lectus,C3,33ww,L,7,7,0,JMD,900.33,6302.31,,,,,,,,,0,JM,VENDING
202403,2024,35,eqd-592,NFI,ANN,708 Bluejay Lane,Kamaris,,60.25.002.53689.89,2024-07-01 21:00:17,2024-06-29 21:00:17,SO-008,INV-00002,INV4748,19,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,L12,,pt,8,8,0,AMD,81.45,651.6,,,,,,,,,0,AM,
