INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202415,2024,42,bpn-392,MCI,CRK,4 Duke Street,Villamontes,PO9876,60.27.069.89355.30,2024-07-02 22:25:16,,SO-018,INV-00002,INV2728,72,NFI-PN-00001,tempor convallis nulla neque libero,K63,,oz,5,5,1,BOB,657.82,3289.1,,,,,,,,,0,BO,
202473,2025,11,esf-625,NFI,ANN,907 Ridgeview Parkway,Ketawang,PO4567,61.04.935.18716.03,2024-06-27 22:25:16,,SO-033,INV-00002,INV1718,87,NFI-PN-00002,nunc proin at turpis a,L90,,in,3,3,0,IDR,348.23,1044.69,,,,,,,,,0,ID,
202467,2024,5,ere-784,NFI,CWP,9691 Duke Pass,Llauta,PO0987,87.39.574.40253.78,2024-07-05 22:25:16,2024-06-29 22:25:16,SO-025,INV-00002,INV7576,44,NFI-PN-00003,nunc donec quis orci eget,Q95,,ft,5,5,0,PEN,871.46,4357.3,,,,,,,,,0,PE,VMI
202413,2024,25,mho-738,ARBOC,SCL,702 Vernon Hill,Aldeias de Cima,PO6543,09.97.192.17197.29,2024-07-02 22:25:16,,SO-040,INV-00002,INV2324,65,NFI-PN-00004,cum sociis natoque,O41,,cm,5,5,1,EUR,100.31,501.55,,,,,,,,,0,PT,
202430,2024,42,huc-404,NFI,WPR,89 Dayton Way,Bum Bum,PO7890,76.31.577.88410.23,2024-07-07 22:25:16,,SO-030,INV-00002,INV2324,25,NFI-PN-00005,sed interdum venenatis turpis enim,M13,,lb,8,8,1,VEF,58.52,468.16,,,,,,,,,0,VE,VENDING
202498,2025,3,vsa-055,NFI,1M2,22 Blue Bill Park Street,Údlice,PO0123,34.56.564.33012.88,2024-06-25 22:25:16,,SO-005,INV-00002,INV9596,90,NFI-PN-00006,nulla nisl nunc,F58,33cc,ft,5,5,1,CZK,975.18,4875.9,,,,,,,,,0,CZ,
202492,2025,50,duy-557,MCI,SCL,8212 Dahle Park,Cabaiguán,,53.38.717.56687.79,2024-06-27 22:25:16,2024-06-20 22:25:16,SO-014,INV-00002,INV9596,2,NFI-PN-00007,consequat morbi a,L90,,L,7,7,0,CUP,583.42,4083.94,,,,,,,,,0,CU,
202408,2024,39,lva-412,ARBOC,ANN,45919 Sauthoff Terrace,Berkovitsa,,42.54.133.02503.81,2024-06-30 22:25:16,,SO-023,INV-00002,INV1516,42,NFI-PN-00008,morbi ut odio cras mi pede,Q43,,gal,7,7,1,BGN,364.77,2553.39,,,,,,,,,0,BG,
202483,2024,49,uco-723,MCI,ANN,322 Moulton Circle,Malabago,PO8765,69.71.966.53071.81,2024-06-29 22:25:16,,SO-027,INV-00002,INV3132,27,NFI-PN-00009,pretium quis lectus,S97,55ww,L,5,5,1,PHP,900.33,4501.65,,,,,,,,,0,PH,PAINT
202494,2024,16,sat-876,ARBOC,SCL,87642 Reindahl Park,Xingong,PO0987,64.32.795.50401.38,2024-07-01 22:25:16,2024-06-30 22:25:16,SO-034,INV-00002,INV1718,46,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,R96,,pt,9,9,1,CNY,81.45,733.05,,,,,,,,,0,CN,
