INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202490,2024,31,aja-479,MCI,WPR,43251 Tennyson Parkway,Zhaoqing,,86.31.002.03026.25,2024-07-08 14:14:16,2024-07-02 14:14:16,SO-020,INV-00002,INV3940,59,NFI-PN-00001,tempor convallis nulla neque libero,Z52,,oz,2,2,0,CNY,657.82,1315.64,,,,,,,,,0,CN,
202464,2025,42,qmb-629,MCI,WPR,5328 Helena Center,Herzliyya,,30.53.726.40070.67,2024-07-02 14:14:17,2024-06-29 14:14:17,SO-007,INV-00002,INV9596,67,NFI-PN-00002,nunc proin at turpis a,B80,66pp,in,3,3,1,ILS,348.23,1044.69,,,,,,,,,0,IL,
202504,2024,27,pjy-075,CARFAIR,ANN,054 Gateway Plaza,Schenectady,,72.88.356.34663.51,2024-06-29 14:14:17,,SO-040,INV-00002,INV4546,13,NFI-PN-00003,nunc donec quis orci eget,K37,,ft,3,3,0,USD,871.46,2614.38,,,,,,,,,0,US,KANBAN
202430,2025,37,dxb-869,ARBOC,1M1,789 Buhler Circle,Jemielno,,81.54.706.33962.54,2024-06-30 14:14:17,,SO-041,INV-00002,INV8384,59,NFI-PN-00004,cum sociis natoque,X76,,cm,8,8,0,PLN,100.31,802.48,,,,,,,,,0,PL,
202495,2024,5,lch-080,MCI,SCL,72 Basil Hill,Pyšely,,44.39.958.66698.78,2024-07-04 14:14:17,2024-07-01 14:14:17,SO-028,INV-00002,INV5960,47,NFI-PN-00005,sed interdum venenatis turpis enim,Z78,,lb,5,5,1,CZK,58.52,292.6,,,,,,,,,0,CZ,
202456,2025,33,okt-595,NFI,CWP,4 Longview Park,Yima,PO6543,05.73.293.61050.12,2024-07-06 14:14:17,2024-06-30 14:14:17,SO-031,INV-00002,INV3738,70,NFI-PN-00006,nulla nisl nunc,P16,66hh,ft,1,1,1,CNY,72,72.0,,,,,,,,,0,CN,
202437,2024,22,vvv-182,MCI,1M1,10755 Novick Street,Salgado,,71.44.163.87604.75,2024-07-10 14:14:17,2024-07-06 14:14:17,SO-028,INV-00002,INV2324,10,NFI-PN-00007,consequat morbi a,I87,00bb,L,1,1,0,BRL,583.42,583.42,,,,,,,,,0,BR,
202495,2024,15,zjq-260,ARBOC,ANN,55 Fremont Point,Nova Venécia,PO4321,93.58.928.56533.64,2024-06-30 14:14:17,,SO-019,INV-00002,INV3738,23,NFI-PN-00008,morbi ut odio cras mi pede,K63,22tt,gal,3,3,1,BRL,364.77,1094.31,,,,,,,,,0,BR,
202470,2025,19,yaw-135,ARBOC,SCL,268 Garrison Center,Wakduwa’ Barat,,29.77.533.58193.95,2024-07-02 14:14:17,,SO-047,INV-00002,INV2930,22,NFI-PN-00009,pretium quis lectus,R44,00bb,L,4,4,0,IDR,900.33,3601.32,,,,,,,,,0,ID,
202502,2024,8,cyk-437,MCI,1M1,0640 Pond Drive,Uman’,,47.53.123.70021.53,2024-07-02 14:14:17,2024-06-29 14:14:17,SO-017,INV-00002,INV9101,69,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,K89,,pt,7,7,1,UAH,81.45,570.15,,,,,,,,,0,UA,
