INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202483,2025,17,cvj-181,MCI,ANN,3 Thackeray Avenue,Ko Chan,PO0987,24.13.610.94756.56,2024-07-07 13:29:14,,SO-036,INV-00002,INV2930,47,NFI-PN-00001,tempor convallis nulla neque libero,P16,,oz,1,1,1,THB,657.82,657.82,,,,,,,,,0,TH,
202426,2025,6,rcz-191,MCI,SCL,4135 Nelson Hill,Alilem,,40.24.258.92106.27,2024-07-05 13:29:14,,SO-039,INV-00002,INV9798,59,NFI-PN-00002,nunc proin at turpis a,H34,,in,2,2,1,PHP,348.23,696.46,,,,,,,,,0,PH,
202491,2024,30,xoh-548,ARBOC,WPR,2458 Maple Parkway,Ungheni,,97.39.560.38394.28,2024-07-07 13:29:14,2024-07-06 13:29:14,SO-026,INV-00002,INV2122,71,NFI-PN-00003,nunc donec quis orci eget,A27,,ft,1,1,1,MDL,871.46,871.46,,,,,,,,,0,MD,PAINT
202436,2025,23,dpn-713,MCI,ANN,61482 Roth Crossing,Güiria,,49.70.502.60387.76,2024-07-07 13:29:14,,SO-050,INV-00002,INV6364,40,NFI-PN-00004,cum sociis natoque,P94,,cm,2,2,0,VEF,100.31,200.62,,,99.0,,,,,,0,VE,
202429,2024,8,tis-118,MCI,1M1,39 Jenna Parkway,Lulindi,,47.42.971.78133.69,2024-07-10 13:29:14,,SO-022,INV-00002,INV8990,100,NFI-PN-00005,sed interdum venenatis turpis enim,S45,,lb,3,3,1,TZS,58.52,175.56,,,,,,,,,0,TZ,
202492,2024,2,nqz-874,ARBOC,WPR,2 Dexter Park,Nagua,,45.92.953.52321.95,2024-06-27 13:29:14,2024-06-26 13:29:14,SO-038,INV-00002,INV9394,13,NFI-PN-00006,nulla nisl nunc,D56,,ft,6,6,0,DOP,975.18,5851.08,,,,,,,,,0,DO,
202492,2025,3,njt-191,CARFAIR,WPR,925 Union Drive,Bayawan,,12.04.777.00600.34,2024-07-09 13:29:14,,SO-039,INV-00002,INV4748,32,NFI-PN-00007,consequat morbi a,X76,00rr,L,6,6,0,PHP,583.42,3500.52,,,,,,,,,0,PH,
202466,2025,11,ykp-561,NFI,1M2,89065 Meadow Ridge Alley,Humpolec,PO1234,84.80.613.96239.75,2024-07-01 13:29:14,,SO-023,INV-00002,INV4546,49,NFI-PN-00008,morbi ut odio cras mi pede,G85,,gal,4,4,1,CZK,364.77,1459.08,,,,,,,,,0,CZ,
202403,2025,26,glg-150,CARFAIR,WPR,2 Porter Hill,Changfa,,20.27.706.88269.82,2024-07-05 13:29:14,2024-07-01 13:29:14,SO-029,INV-00002,INV1920,89,NFI-PN-00009,pretium quis lectus,E83,,L,8,8,0,CNY,900.33,7202.64,YES,,,,,,,,0,CN,
202484,2024,41,qjm-827,ARBOC,CRK,487 Prentice Drive,Heerlen,,24.96.911.16280.72,2024-06-29 13:29:14,,SO-012,INV-00002,INV4344,78,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,R70,,pt,6,6,1,EUR,81.45,488.7,,,,,,,,,0,NL,
