INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202409,2024,40,vwk-197,NFI,ANN,53100 Service Hill,Jōetsu,,75.14.706.04904.43,2024-06-25 23:34:16,,SO-043,INV-00002,INV7778,75,NFI-PN-00001,tempor convallis nulla neque libero,Z26,22vv,oz,6,6,0,JPY,657.82,3946.92,,,,70.0,,,,,0,JP,
202494,2025,46,iam-931,CARFAIR,1M2,76 Delladonna Park,Oslob,,74.59.450.91740.63,2024-06-30 23:34:17,2024-06-26 23:34:17,SO-019,INV-00002,INV3132,13,NFI-PN-00002,nunc proin at turpis a,O41,,in,10,10,0,PHP,348.23,3482.3,,,,,,,,,0,PH,
202414,2025,28,bdn-692,CARFAIR,1M1,95 Golf Park,Capulaan,PO4321,76.38.641.14571.61,2024-06-30 23:34:17,2024-06-28 23:34:17,SO-011,INV-00002,INV8586,56,NFI-PN-00003,nunc donec quis orci eget,Y25,,ft,1,1,0,PHP,871.46,871.46,,,78.0,,,,,,0,PH,KANBAN
202449,2025,29,lfu-470,ARBOC,1M2,8 Sugar Street,Jaroměř,,29.81.198.35328.37,2024-06-27 23:34:17,2024-06-22 23:34:17,SO-042,INV-00002,INV9192,2,NFI-PN-00004,cum sociis natoque,J10,22bb,cm,1,1,0,CZK,28,28.0,,,,,,,,,0,CZ,
202494,2024,46,ztg-051,CARFAIR,SCL,11 Raven Point,Qukuhu,PO8765,88.72.449.31491.16,2024-07-03 23:34:17,,SO-001,INV-00002,INV9101,90,NFI-PN-00005,sed interdum venenatis turpis enim,X24,,lb,6,6,1,CNY,58.52,351.12,,,,6.0,,,,,0,CN,
202501,2024,37,dxn-775,NFI,CRK,85 Hooker Plaza,Yangjian,,19.59.951.80667.37,2024-06-25 23:34:17,,SO-040,INV-00002,INV8586,1,NFI-PN-00006,nulla nisl nunc,Z26,,ft,8,8,0,CNY,186,1488.0,,,,,,,,,0,CN,
202502,2025,33,ngv-974,NFI,ANN,680 Laurel Pass,Tiztoutine,,66.53.291.91844.14,2024-07-03 23:34:17,2024-06-27 23:34:17,SO-004,INV-00002,INV8384,31,NFI-PN-00007,consequat morbi a,I87,55ss,L,10,10,1,MAD,583.42,5834.2,,,,,,,,,0,MA,
202481,2024,7,zih-934,MCI,CWP,7708 Mosinee Place,Lelekovice,,60.66.459.97732.63,2024-06-24 23:34:17,2024-06-20 23:34:17,SO-042,INV-00002,INV2930,1,NFI-PN-00008,morbi ut odio cras mi pede,V48,66pp,gal,3,3,0,CZK,364.77,1094.31,,,,,,,,,0,CZ,
202466,2024,24,kre-702,MCI,SCL,84780 Dexter Center,Yong’an,,28.77.112.07327.83,2024-07-01 23:34:17,,SO-005,INV-00002,INV4546,33,NFI-PN-00009,pretium quis lectus,E31,88hh,L,9,9,0,CNY,900.33,8102.97,,,,,,,,,0,CN,
202450,2024,43,bgy-269,CARFAIR,SCL,707 Del Sol Lane,Juarez,PO0987,08.31.805.12684.51,2024-06-24 23:34:17,,SO-038,INV-00002,INV6364,14,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,S45,99ii,pt,5,5,1,MXN,81.45,407.25,,,96.0,,,,,,0,MX,
