INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202420,2025,21,rgo-946,CARFAIR,WPR,18 Marcy Point,Capitán Solari,PO7654,60.92.193.61700.82,2024-07-09 20:47:15,,SO-023,INV-00002,INV99100,98,NFI-PN-00001,tempor convallis nulla neque libero,J10,,oz,9,9,1,ARS,657.82,5920.38,,,,,,,,,0,AR,
202430,2025,4,rac-347,CARFAIR,CRK,835 Hallows Center,Ludvika,PO6543,06.28.109.51364.18,2024-07-08 20:47:16,2024-07-06 20:47:16,SO-041,INV-00002,INV5960,65,NFI-PN-00002,nunc proin at turpis a,U99,,in,6,6,1,SEK,348.23,2089.38,,,,,,,,,0,SE,
202412,2025,22,wta-763,NFI,1M2,9315 Menomonie Avenue,Iida,,06.22.185.79544.99,2024-07-06 20:47:16,2024-07-01 20:47:16,SO-011,INV-00002,INV5556,47,NFI-PN-00003,nunc donec quis orci eget,X24,,ft,7,7,1,JPY,871.46,6100.22,,,,,,,,,0,JP,
202475,2025,38,zev-085,NFI,SCL,82 Forest Street,Jinjing,,90.33.806.41507.62,2024-06-27 20:47:16,2024-06-26 20:47:16,SO-023,INV-00002,INV99100,25,NFI-PN-00004,cum sociis natoque,L12,88ff,cm,9,9,0,CNY,100.31,902.79,,,,,35.0,,,,0,CN,
202415,2024,25,oho-995,CARFAIR,CRK,48575 Farmco Street,Kasina Wielka,,77.82.708.00329.69,2024-06-26 20:47:16,2024-06-22 20:47:16,SO-024,INV-00002,INV9596,13,NFI-PN-00005,sed interdum venenatis turpis enim,B80,33mm,lb,4,4,0,PLN,58.52,234.08,,,,,,,,,0,PL,
202407,2024,33,vvq-315,MCI,SCL,274 Holmberg Way,Gabès,,07.32.844.61840.89,2024-07-03 20:47:16,,SO-007,INV-00002,INV7172,8,NFI-PN-00006,nulla nisl nunc,S45,,ft,7,7,1,TND,975.18,6826.26,,,,,,,,,0,TN,VMI
202463,2024,17,wfb-433,ARBOC,WPR,71126 Corry Circle,Vicuña Mackenna,,22.08.490.89107.21,2024-07-04 20:47:16,2024-06-27 20:47:16,SO-047,INV-00002,INV6364,40,NFI-PN-00007,consequat morbi a,A79,,L,5,5,1,ARS,32,160.0,,,,,,,,,0,AR,
202470,2025,37,lwg-540,MCI,1M2,90584 Hoepker Court,Palencia,,46.64.426.02655.33,2024-06-26 20:47:16,2024-06-25 20:47:16,SO-039,INV-00002,INV8384,26,NFI-PN-00008,morbi ut odio cras mi pede,E31,66tt,gal,1,1,0,GTQ,364.77,364.77,,,,,,,,,0,GT,VENDING
202472,2024,44,nmv-484,CARFAIR,WPR,98323 Armistice Drive,Tanashichō,,57.91.014.65569.55,2024-07-03 20:47:16,,SO-019,INV-00002,INV9192,27,NFI-PN-00009,pretium quis lectus,N66,77oo,L,3,3,0,JPY,900.33,2700.99,,,,,,,,,0,JP,VENDING
202478,2025,51,ynb-048,NFI,CWP,7 Ruskin Hill,København,,01.94.143.24038.42,2024-07-05 20:47:16,,SO-034,INV-00002,INV6364,1,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,K63,55ss,pt,4,4,0,DKK,81.45,325.8,,,,,,,,,0,DK,
