INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202441,2025,3,znc-909,CARFAIR,ANN,00193 Ryan Parkway,Waitakere,PO6543,36.27.991.12797.82,2024-06-26 22:50:08,2024-06-19 22:50:08,SO-006,INV-00002,INV5678,20,NFI-PN-00001,tempor convallis nulla neque libero,U21,,oz,2,2,1,NZD,657.82,1315.64,,,,,,,,,0,NZ,
202456,2024,49,imd-422,MCI,CRK,03 Longview Junction,Yokohama,PO2109,95.53.415.59901.81,2024-07-02 22:50:09,2024-07-01 22:50:09,SO-026,INV-00002,INV6768,55,NFI-PN-00002,nunc proin at turpis a,S45,22zz,in,10,10,0,JPY,348.23,3482.3,,,,,,,,,0,JP,
202495,2025,10,dum-170,ARBOC,ANN,31462 Portage Road,Ciampea,,39.33.597.33263.69,2024-07-03 22:50:09,,SO-015,INV-00002,INV9192,6,NFI-PN-00003,nunc donec quis orci eget,T46,,ft,9,9,1,IDR,23,207.0,,,,,,,,65.0,0,ID,
202416,2024,24,tvc-311,ARBOC,CWP,93937 Claremont Point,Alor Setar,PO7890,65.99.348.45618.84,2024-07-02 22:50:09,2024-06-29 22:50:09,SO-045,INV-00002,INV9192,48,NFI-PN-00004,cum sociis natoque,I9,,cm,10,10,0,MYR,100.31,1003.1,,,,,,,,,0,MY,
202454,2024,49,lsj-753,NFI,WPR,60138 American Place,Chengjiao,,77.50.106.88323.03,2024-06-30 22:50:09,2024-06-25 22:50:09,SO-006,INV-00002,INV6364,93,NFI-PN-00005,sed interdum venenatis turpis enim,U21,,lb,4,4,0,CNY,58.52,234.08,,,,,,,,,0,CN,KANBAN
202407,2024,22,bdz-019,ARBOC,WPR,8 Bonner Street,Blaye,PO8765,98.42.456.32832.30,2024-06-25 22:50:09,,SO-037,INV-00002,INV4546,78,NFI-PN-00006,nulla nisl nunc,N40,,ft,7,7,1,EUR,975.18,6826.26,,,,,,,,,0,FR,
202412,2024,45,zvb-945,MCI,1M1,59912 5th Center,Ust-Kamenogorsk,,66.18.997.16720.12,2024-06-27 22:50:09,2024-06-22 22:50:09,SO-045,INV-00002,INV4546,4,NFI-PN-00007,consequat morbi a,G59,11aa,L,4,4,0,KZT,583.42,2333.68,,,,,,,,,0,KZ,
202495,2024,35,eyr-626,MCI,1M1,55599 Dottie Point,Changsu,PO4567,94.70.439.90700.57,2024-06-30 22:50:09,,SO-044,INV-00002,INV8182,12,NFI-PN-00008,morbi ut odio cras mi pede,H86,11ss,gal,7,7,1,KRW,364.77,2553.39,,,,,,,,,0,KR,
202474,2025,34,wwn-741,NFI,1M2,530 Northwestern Terrace,Kubanskiy,,87.77.041.45446.06,2024-06-28 22:50:09,2024-06-25 22:50:09,SO-009,INV-00002,INV3738,39,NFI-PN-00009,pretium quis lectus,B80,99mm,L,6,6,1,RUB,29,174.0,,,,,,,,,0,RU,
202455,2025,18,hlp-152,ARBOC,CWP,3 Anhalt Alley,Fenchen,,64.95.623.05570.40,2024-07-02 22:50:09,,SO-017,INV-00002,INV7172,28,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,X76,66nn,pt,9,9,1,CNY,81.45,733.05,,,,,,,,,0,CN,
