INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202492,2024,32,soj-280,CARFAIR,WPR,948 Atwood Trail,Muslyumovo,,77.39.347.28157.33,2024-07-03 21:41:11,2024-06-30 21:41:11,SO-039,INV-00002,INV4546,5,NFI-PN-00001,tempor convallis nulla neque libero,M39,,oz,2,2,1,RUB,116,232.0,,,,,,,44.0,,0,RU,
202441,2025,5,ipx-063,MCI,SCL,218 Vermont Junction,Qo’ng’irot Shahri,,82.03.654.63725.18,2024-06-27 21:41:11,,SO-011,INV-00002,INV5152,72,NFI-PN-00002,nunc proin at turpis a,H60,77kk,in,8,8,1,UZS,348.23,2785.84,,,,,,,,,0,UZ,
202417,2025,36,mcb-023,CARFAIR,WPR,6826 Bobwhite Junction,Sumberrojokrajan,,02.44.345.63651.03,2024-06-25 21:41:11,,SO-024,INV-00002,INV1234,65,NFI-PN-00003,nunc donec quis orci eget,U47,55ww,ft,10,10,1,IDR,871.46,8714.6,,,,,,,,,0,ID,VMI
202454,2024,35,zwc-206,ARBOC,SCL,49673 Green Ridge Trail,Dujiajing,PO2109,00.85.536.98899.59,2024-07-05 21:41:11,,SO-032,INV-00002,INV4748,5,NFI-PN-00004,cum sociis natoque,K11,,cm,10,10,0,CNY,100.31,1003.1,,,,,,,,,0,CN,
202502,2024,17,hie-368,MCI,1M1,456 Emmet Junction,Zhoinda,PO1234,90.61.652.09771.28,2024-07-03 21:41:11,,SO-019,INV-00002,INV1314,86,NFI-PN-00005,sed interdum venenatis turpis enim,P16,,lb,5,5,1,CNY,58.52,292.6,,,,,,,,,0,CN,KANBAN
202490,2024,37,ubp-828,MCI,CRK,4 Rowland Terrace,Dasht-e Archī,PO5432,12.51.084.54376.57,2024-07-06 21:41:11,2024-07-02 21:41:11,SO-006,INV-00002,INV7576,69,NFI-PN-00006,nulla nisl nunc,H8,,ft,8,8,0,AFN,975.18,7801.44,,,,,,,,,0,AF,
202448,2024,25,gew-596,MCI,CRK,16750 Meadow Vale Street,Vadstena,,91.40.145.11490.23,2024-06-27 21:41:11,,SO-020,INV-00002,INV2930,83,NFI-PN-00007,consequat morbi a,T46,,L,6,6,1,SEK,583.42,3500.52,,,,,,,,,0,SE,
202454,2025,40,xua-368,NFI,CWP,0148 Schurz Point,Paipa,,21.24.429.90812.34,2024-07-03 21:41:11,,SO-006,INV-00002,INV8586,89,NFI-PN-00008,morbi ut odio cras mi pede,M91,,gal,1,1,0,COP,364.77,364.77,,,,,,,,,0,CO,
202407,2024,11,fha-567,MCI,WPR,143 Wayridge Drive,Nancaicun,,36.00.462.54972.56,2024-06-25 21:41:11,,SO-006,INV-00002,INV6566,76,NFI-PN-00009,pretium quis lectus,K37,,L,9,9,1,CNY,900.33,8102.97,,,,,,,,,0,CN,PAINT
202459,2024,28,wce-378,CARFAIR,WPR,4722 Boyd Drive,Al Khānkah,PO3456,17.97.420.91788.08,2024-07-01 21:41:11,2024-06-24 21:41:11,SO-017,INV-00002,INV5354,89,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,T46,,pt,5,5,0,EGP,81.45,407.25,,,,,,,,,0,EG,
