INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202461,2024,29,mty-362,ARBOC,WPR,1 Brickson Park Avenue,Mislak,,60.30.898.59456.23,2024-06-30 22:19:15,2024-06-29 22:19:15,SO-015,INV-00002,INV1314,28,NFI-PN-00001,tempor convallis nulla neque libero,J36,11uu,oz,7,7,1,IDR,657.82,4604.74,,,,,,,,,0,ID,
202402,2024,41,liu-328,NFI,1M1,964 Express Hill,Masindi,PO1098,74.60.258.32216.99,2024-07-03 22:19:15,2024-06-26 22:19:15,SO-042,INV-00002,INV3738,19,NFI-PN-00002,nunc proin at turpis a,F58,77kk,in,3,3,1,UGX,348.23,1044.69,,,,,,,,,0,UG,
202403,2025,42,jml-224,ARBOC,CRK,2 Haas Junction,Timurjaya,,28.61.826.13999.43,2024-07-02 22:19:15,2024-06-27 22:19:15,SO-021,INV-00002,INV2324,93,NFI-PN-00003,nunc donec quis orci eget,G7,,ft,5,5,1,IDR,871.46,4357.3,,,,,,,,,0,ID,
202479,2025,27,ezb-641,MCI,WPR,224 Maple Terrace,Hostouň,,24.54.158.60437.64,2024-06-26 22:19:15,2024-06-19 22:19:15,SO-006,INV-00002,INV4142,17,NFI-PN-00004,cum sociis natoque,S71,,cm,9,9,1,CZK,100.31,902.79,,,,,,,,,0,CZ,
202418,2025,28,otx-433,NFI,SCL,286 Dixon Place,Shishan,,76.76.625.57806.52,2024-06-27 22:19:15,2024-06-21 22:19:15,SO-040,INV-00002,INV9394,64,NFI-PN-00005,sed interdum venenatis turpis enim,W23,,lb,2,2,0,CNY,58.52,117.04,,,,,,,,,0,CN,
202467,2024,24,zoc-111,MCI,1M1,1 American Ash Way,Cookshire-Eaton,PO1098,84.34.902.70238.01,2024-06-29 22:19:15,2024-06-23 22:19:15,SO-004,INV-00002,INV3536,16,NFI-PN-00006,nulla nisl nunc,K37,99aa,ft,9,9,0,CAD,975.18,8776.62,,,,,,,,,0,CA,
202418,2025,8,rro-497,ARBOC,WPR,8144 Gerald Drive,Brody,PO4321,41.65.981.40586.48,2024-07-07 22:19:15,2024-07-02 22:19:15,SO-042,INV-00002,INV1920,11,NFI-PN-00007,consequat morbi a,V74,44nn,L,1,1,1,PLN,583.42,583.42,NO,,,,,,,,0,PL,VENDING
202423,2024,29,zdt-706,MCI,WPR,28926 Lawn Trail,Nizhnyaya Omka,PO8765,28.43.124.98146.02,2024-06-30 22:19:15,2024-06-25 22:19:15,SO-037,INV-00002,INV6162,79,NFI-PN-00008,morbi ut odio cras mi pede,F58,88jj,gal,6,6,0,RUB,364.77,2188.62,,,,,,,,,0,RU,VENDING
202444,2025,44,ezm-004,CARFAIR,1M1,987 Laurel Parkway,Kasempa,,26.32.958.95217.56,2024-06-27 22:19:15,2024-06-25 22:19:15,SO-029,INV-00002,INV2122,13,NFI-PN-00009,pretium quis lectus,S71,22jj,L,5,5,1,ZMW,900.33,4501.65,,,,,,,,,0,ZM,
202473,2024,5,dwt-125,MCI,1M1,3 Corry Plaza,Cimahi,,04.16.687.68169.76,2024-06-27 22:19:15,2024-06-25 22:19:15,SO-027,INV-00002,INV3334,29,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,K63,99kk,pt,4,4,0,IDR,81.45,325.8,,,,,,,,,0,ID,
