INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202504,2025,30,gtj-945,NFI,CWP,8941 Cherokee Pass,Shuangxing,,46.20.821.38171.37,2024-07-05 21:40:15,,SO-029,INV-00002,INV1920,77,NFI-PN-00001,tempor convallis nulla neque libero,H86,00xx,oz,3,3,0,CNY,657.82,1973.46,,,,,,,,,0,CN,
202491,2025,16,tya-118,NFI,CRK,7 Texas Crossing,Barishāl,,90.74.604.32278.62,2024-06-27 21:40:16,2024-06-25 21:40:16,SO-029,INV-00002,INV4950,53,NFI-PN-00002,nunc proin at turpis a,J10,,in,3,3,1,PKR,348.23,1044.69,,,,,,,,,0,PK,
202449,2025,22,zuh-280,ARBOC,CWP,772 Pennsylvania Terrace,Simapu,,10.34.937.39469.09,2024-06-26 21:40:16,,SO-030,INV-00002,INV1718,63,NFI-PN-00003,nunc donec quis orci eget,V74,,ft,10,10,1,CNY,871.46,8714.6,,,,,,,,,0,CN,
202441,2024,52,dvz-609,MCI,1M2,05495 Upham Parkway,Järna,PO7890,81.13.223.91347.80,2024-07-02 21:40:16,2024-06-27 21:40:16,SO-003,INV-00002,INV8586,92,NFI-PN-00004,cum sociis natoque,J10,77kk,cm,6,6,1,SEK,100.31,601.86,,,,,,,,,0,SE,VMI
202424,2024,23,kcd-629,NFI,1M1,95894 Stephen Alley,Paradela,,10.48.446.79575.94,2024-06-27 21:40:16,2024-06-25 21:40:16,SO-026,INV-00002,INV9596,86,NFI-PN-00005,sed interdum venenatis turpis enim,X24,66pp,lb,8,8,0,EUR,58.52,468.16,,,,,,,,,0,PT,KANBAN
202464,2025,35,vdk-321,ARBOC,1M2,438 Kingsford Crossing,Sankeng,,71.26.771.28671.43,2024-07-05 21:40:16,,SO-049,INV-00002,INV8586,89,NFI-PN-00006,nulla nisl nunc,I9,,ft,9,9,1,CNY,975.18,8776.62,,,,,,,,,0,CN,
202419,2025,43,kha-513,MCI,1M2,04 Spenser Drive,Tasböget,PO8765,08.09.085.09348.79,2024-06-27 21:40:16,,SO-016,INV-00002,INV4950,93,NFI-PN-00007,consequat morbi a,T20,,L,9,9,1,KZT,583.42,5250.78,,,,,,,,,0,KZ,
202474,2025,13,eub-632,NFI,CRK,1067 Troy Center,San José de Barlovento,,15.86.422.06942.15,2024-06-24 21:40:16,2024-06-18 21:40:16,SO-041,INV-00002,INV9596,33,NFI-PN-00008,morbi ut odio cras mi pede,D82,77aa,gal,6,6,1,VEF,364.77,2188.62,,,,,,,,,0,VE,
202459,2025,15,azj-663,MCI,WPR,814 Superior Park,Hayes,,67.03.760.56425.54,2024-06-24 21:40:16,,SO-014,INV-00002,INV5960,38,NFI-PN-00009,pretium quis lectus,X50,33cc,L,8,8,0,JMD,900.33,7202.64,,,,,,,,,0,JM,
202495,2025,30,csx-446,ARBOC,CRK,0 Onsgard Center,‘Izbat al Burj,,58.68.392.03958.58,2024-07-07 21:40:16,,SO-019,INV-00002,INV9101,59,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,B28,55yy,pt,9,9,1,EGP,189,1701.0,,,,,,,,,0,EG,
