INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202418,2025,6,vpg-625,ARBOC,1M2,54661 Pond Center,Pasirlaja,,08.21.702.31603.86,2024-07-02 22:34:07,,SO-049,INV-00002,INV5354,21,NFI-PN-00001,tempor convallis nulla neque libero,F6,00bb,oz,7,7,0,IDR,657.82,4604.74,,,,,,,,,0,ID,PAINT
202454,2025,38,bvw-387,MCI,CRK,8 Redwing Terrace,Dong’an,PO8765,37.71.828.61867.70,2024-06-25 22:34:07,,SO-010,INV-00002,INV4546,75,NFI-PN-00002,nunc proin at turpis a,S19,,in,2,2,1,CNY,348.23,696.46,,,,,,,,,0,CN,KANBAN
202479,2024,6,zlx-179,ARBOC,CRK,15269 Talisman Way,Chowṉêy,,18.45.866.87317.00,2024-07-05 22:34:07,,SO-016,INV-00002,INV7374,79,NFI-PN-00003,nunc donec quis orci eget,F6,,ft,4,4,0,AFN,871.46,3485.84,,,,,,,,,0,AF,
202477,2025,24,upv-561,ARBOC,ANN,340 Kennedy Place,Bayan,PO2109,25.85.067.55790.38,2024-06-25 22:34:07,2024-06-18 22:34:07,SO-043,INV-00002,INV7374,14,NFI-PN-00004,cum sociis natoque,K63,,cm,4,4,1,IDR,100.31,401.24,,,,,,,,,0,ID,
202486,2024,40,xio-713,CARFAIR,1M2,94 Continental Avenue,Tongjiaxi,,80.17.369.96331.48,2024-06-28 22:34:07,2024-06-21 22:34:07,SO-015,INV-00002,INV6364,41,NFI-PN-00005,sed interdum venenatis turpis enim,C55,44vv,lb,2,2,0,CNY,58.52,117.04,,,,,,,,,0,CN,
202489,2024,35,dgs-653,ARBOC,WPR,876 Nancy Pass,Gomel,,15.85.134.07234.17,2024-07-02 22:34:07,2024-07-01 22:34:07,SO-006,INV-00002,INV8586,20,NFI-PN-00006,nulla nisl nunc,L64,,ft,7,7,1,BYR,975.18,6826.26,,,,,,,,,0,BY,
202488,2024,26,woo-541,MCI,CRK,38 Claremont Lane,Shuya,,72.14.809.61931.35,2024-06-25 22:34:07,,SO-042,INV-00002,INV8182,88,NFI-PN-00007,consequat morbi a,E5,55ww,L,8,8,0,RUB,583.42,4667.36,,,,,,,,,0,RU,
202423,2024,3,qtz-345,MCI,ANN,9467 Redwing Hill,Jönköping,PO2345,73.90.518.37802.27,2024-06-26 22:34:07,2024-06-24 22:34:07,SO-045,INV-00002,INV9596,55,NFI-PN-00008,morbi ut odio cras mi pede,R44,,gal,5,5,1,SEK,364.77,1823.85,,,,,,,,,0,SE,
202457,2025,29,bfi-163,ARBOC,1M1,760 Debs Alley,Belyayevka,,43.77.636.48740.71,2024-07-03 22:34:07,,SO-040,INV-00002,INV8182,83,NFI-PN-00009,pretium quis lectus,H86,,L,7,7,0,RUB,900.33,6302.31,,,,,,,,,0,RU,
202413,2024,16,itp-070,ARBOC,CRK,8 Artisan Crossing,Radashkovichy,PO4567,72.56.643.68052.74,2024-07-03 22:34:07,,SO-021,INV-00002,INV8990,12,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,W75,,pt,3,3,1,BYR,81.45,244.35,,,,,,,,,0,BY,
