INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202452,2025,11,kfq-453,NFI,ANN,6 Donald Street,Al Ḩazm,,41.89.743.49312.54,2024-06-29 20:44:15,2024-06-24 20:44:15,SO-024,INV-00002,INV6768,67,NFI-PN-00001,tempor convallis nulla neque libero,A1,77qq,oz,2,2,0,YER,657.82,1315.64,,,,,,,,,0,YE,
202477,2024,24,ijf-478,MCI,SCL,9 Oak Valley Way,Amphoe Sikhiu,,93.46.589.07862.39,2024-06-29 20:44:15,,SO-031,INV-00002,INV6364,97,NFI-PN-00002,nunc proin at turpis a,U99,55yy,in,5,5,0,THB,348.23,1741.15,,,,,,,,,0,TH,
202416,2025,49,bqi-245,CARFAIR,CWP,2009 Spohn Road,Troitsk,PO3210,62.03.202.21410.52,2024-06-29 20:44:15,2024-06-25 20:44:15,SO-017,INV-00002,INV8384,43,NFI-PN-00003,nunc donec quis orci eget,L64,11kk,ft,1,1,1,RUB,871.46,871.46,,,,,,,,,0,RU,
202496,2024,52,eeb-648,CARFAIR,CRK,479 Mariners Cove Circle,Komletinci,,43.24.726.37835.37,2024-06-26 20:44:15,,SO-010,INV-00002,INV3132,46,NFI-PN-00004,cum sociis natoque,S19,66hh,cm,7,7,1,HRK,100.31,702.17,,,,,,,,,0,HR,
202407,2025,31,gfy-958,NFI,ANN,37221 Schlimgen Place,Pāvilosta,PO6543,25.49.350.64926.57,2024-06-27 20:44:15,2024-06-25 20:44:15,SO-008,INV-00002,INV6162,19,NFI-PN-00005,sed interdum venenatis turpis enim,A53,44vv,lb,1,1,0,EUR,58.52,58.52,,,,,,,,,0,LV,VENDING
202417,2024,8,ujf-060,MCI,SCL,470 Rockefeller Parkway,Thị Trấn Tà Lùng,PO2109,29.07.857.93715.35,2024-06-27 20:44:16,2024-06-24 20:44:16,SO-009,INV-00002,INV7576,35,NFI-PN-00006,nulla nisl nunc,W49,00dd,ft,3,3,1,VND,4,12.0,,,,,,,,,0,VN,
202438,2025,7,oad-285,MCI,ANN,196 Sunbrook Way,Doblas,,20.49.425.69815.36,2024-07-06 20:44:16,2024-06-29 20:44:16,SO-013,INV-00002,INV4142,20,NFI-PN-00007,consequat morbi a,R70,11oo,L,1,1,0,ARS,583.42,583.42,,,,,,,,,0,AR,
202447,2024,8,rof-522,NFI,CWP,779 Brown Lane,Xiaolin,PO6543,35.05.456.99922.91,2024-06-28 20:44:16,2024-06-26 20:44:16,SO-011,INV-00002,INV3536,48,NFI-PN-00008,morbi ut odio cras mi pede,T20,,gal,10,10,0,CNY,364.77,3647.7,,,,,,,,,0,CN,
202490,2024,30,jvz-197,ARBOC,ANN,4 Mandrake Street,Las Palmas,PO4321,18.42.333.79716.51,2024-06-29 20:44:16,2024-06-27 20:44:16,SO-043,INV-00002,INV2526,24,NFI-PN-00009,pretium quis lectus,X24,,L,10,10,1,MXN,167,1670.0,,,,,,,,,0,MX,
202452,2025,47,ach-058,MCI,SCL,0 Melody Parkway,Longjumeau,PO5678,01.41.635.11021.44,2024-06-30 20:44:16,2024-06-25 20:44:16,SO-033,INV-00002,INV8990,19,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,W23,11yy,pt,1,1,1,EUR,81.45,81.45,,,,,,,,,0,FR,
