INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202487,2024,16,lhj-770,CARFAIR,1M1,9176 Roxbury Center,Mauraro,,56.73.659.38436.73,2024-06-28 20:43:14,,SO-034,INV-00002,INV8182,91,NFI-PN-00001,tempor convallis nulla neque libero,R70,,oz,7,7,1,PHP,657.82,4604.74,,,,,,,,,0,PH,
202480,2025,16,dur-502,MCI,1M2,20 Lyons Way,Walce,PO6543,94.87.814.27684.30,2024-07-04 20:43:15,2024-06-30 20:43:15,SO-022,INV-00002,INV2122,33,NFI-PN-00002,nunc proin at turpis a,O93,66hh,in,6,6,0,PLN,348.23,2089.38,,,,,,,,,0,PL,
202420,2024,24,ojy-391,NFI,CRK,3323 Kinsman Place,Lanpelan,,75.96.085.70757.94,2024-06-28 20:43:15,2024-06-25 20:43:15,SO-012,INV-00002,INV5354,30,NFI-PN-00003,nunc donec quis orci eget,H34,55oo,ft,10,10,1,IDR,871.46,8714.6,,,,,,,,,0,ID,
202414,2024,52,lnu-104,MCI,ANN,335 Gateway Drive,Ganzhou,PO0987,04.45.407.14663.81,2024-07-03 20:43:15,2024-07-01 20:43:15,SO-025,INV-00002,INV6768,7,NFI-PN-00004,cum sociis natoque,L12,55mm,cm,2,2,0,CNY,100.31,200.62,,,,,,,,,0,CN,
202485,2024,48,hkx-893,CARFAIR,1M1,8583 Canary Parkway,Issa,PO4567,56.03.499.16512.82,2024-07-07 20:43:15,,SO-026,INV-00002,INV6970,70,NFI-PN-00005,sed interdum venenatis turpis enim,V22,,lb,6,6,0,RUB,58.52,351.12,,,94.0,,,,,,0,RU,
202500,2024,16,kwr-458,NFI,WPR,117 Golf Course Court,Nangka,,31.42.655.56429.49,2024-07-06 20:43:15,,SO-024,INV-00002,INV1516,69,NFI-PN-00006,nulla nisl nunc,G7,,ft,5,5,1,PHP,975.18,4875.9,,,,,,,,,0,PH,
202431,2024,45,cax-569,NFI,WPR,1724 Hallows Circle,Acacías,PO2109,97.32.083.96041.94,2024-07-08 20:43:15,2024-07-02 20:43:15,SO-007,INV-00002,INV6768,22,NFI-PN-00007,consequat morbi a,K11,66xx,L,5,5,1,COP,583.42,2917.1,,,,,,,,,0,CO,
202486,2025,22,uid-706,CARFAIR,SCL,9 Hintze Pass,Hanušovice,PO4321,37.27.827.80348.86,2024-06-30 20:43:15,,SO-043,INV-00002,INV2324,14,NFI-PN-00008,morbi ut odio cras mi pede,I35,,gal,7,7,0,CZK,364.77,2553.39,,,,,,,,,0,CZ,
202438,2025,11,ngs-678,CARFAIR,SCL,5 5th Plaza,Tinambac,,09.97.716.75007.33,2024-07-07 20:43:15,2024-07-01 20:43:15,SO-018,INV-00002,INV3738,88,NFI-PN-00009,pretium quis lectus,S97,,L,8,8,1,PHP,900.33,7202.64,,,,,,,,,0,PH,
202439,2024,7,tuj-168,ARBOC,SCL,12 Logan Lane,Kiruna,,64.65.257.20182.69,2024-06-26 20:43:15,,SO-009,INV-00002,INV3536,9,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,L38,,pt,6,6,1,SEK,81.45,488.7,,,,,,,,,0,SE,
