INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202447,2025,17,vww-964,ARBOC,CWP,87067 Golf Park,Asemanis,PO6543,30.17.163.39699.12,2024-07-06 21:19:21,2024-07-02 21:19:21,SO-031,INV-00002,INV7980,56,NFI-PN-00001,tempor convallis nulla neque libero,O41,55yy,oz,4,4,1,IDR,657.82,2631.28,,,,,,,,,0,ID,VENDING
202460,2025,51,ozj-598,ARBOC,SCL,7254 Veith Place,Mirskoy,PO8765,80.78.928.43854.31,2024-07-07 21:19:21,2024-07-03 21:19:21,SO-005,INV-00002,INV5354,24,NFI-PN-00002,nunc proin at turpis a,F6,00tt,in,7,7,1,RUB,348.23,2437.61,,,,,,,,,0,RU,
202403,2024,8,pny-926,NFI,ANN,6 Dexter Alley,Pniewy,,91.94.097.84545.60,2024-07-04 21:19:21,2024-07-03 21:19:21,SO-015,INV-00002,INV9394,45,NFI-PN-00003,nunc donec quis orci eget,M39,,ft,2,2,0,PLN,871.46,1742.92,,,,,,,,,0,PL,
202483,2025,34,ujt-690,MCI,CWP,35 Eagan Lane,Rosmalen,PO8901,02.90.465.82868.70,2024-07-07 21:19:21,,SO-023,INV-00002,INV8182,71,NFI-PN-00004,cum sociis natoque,F32,,cm,6,6,0,EUR,100.31,601.86,,,,,,,,,0,NL,
202444,2024,48,pks-203,MCI,CWP,2 Fremont Place,Tatarbunary,,23.49.493.74878.55,2024-07-05 21:19:21,2024-07-04 21:19:21,SO-024,INV-00002,INV7980,71,NFI-PN-00005,sed interdum venenatis turpis enim,P94,,lb,8,8,0,UAH,58.52,468.16,,,,,,,45.0,,0,UA,
202490,2024,26,kfy-312,NFI,1M1,26274 Butternut Street,Chanthaburi,,04.97.671.53331.54,2024-06-28 21:19:21,,SO-047,INV-00002,INV5556,13,NFI-PN-00006,nulla nisl nunc,D82,66hh,ft,10,10,1,THB,975.18,9751.8,,,,,,,,,0,TH,
202450,2025,24,jfe-263,MCI,CRK,5098 Tennyson Circle,Ondores,PO8765,65.11.506.32615.98,2024-06-30 21:19:21,2024-06-29 21:19:21,SO-035,INV-00002,INV3940,52,NFI-PN-00007,consequat morbi a,Q95,,L,8,8,0,PEN,583.42,4667.36,,,,,,,,,0,PE,VENDING
202484,2024,43,evt-006,NFI,WPR,3 Toban Alley,Portland,PO0987,83.87.786.98125.14,2024-07-06 21:19:21,,SO-001,INV-00002,INV3536,89,NFI-PN-00008,morbi ut odio cras mi pede,L12,77qq,gal,4,4,0,USD,364.77,1459.08,,,,,,,,,0,US,
202420,2024,44,vxv-213,ARBOC,ANN,02669 Scoville Road,Bačka Palanka,,66.65.177.76832.13,2024-06-29 21:19:21,,SO-033,INV-00002,INV6970,89,NFI-PN-00009,pretium quis lectus,D56,,L,10,10,0,RSD,900.33,9003.3,,,,,,,,,0,RS,VMI
202434,2024,47,pjy-041,CARFAIR,1M2,00927 Dunning Lane,Nianpan,PO1098,73.20.317.34848.57,2024-06-30 21:19:21,,SO-036,INV-00002,INV6566,37,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,W49,,pt,4,4,1,CNY,81.45,325.8,,,,,,,,,0,CN,
