INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202442,2024,45,hpl-186,MCI,1M1,365 Anhalt Avenue,Song’ao,,01.08.992.27957.59,2024-07-04 21:17:08,2024-07-01 21:17:08,SO-013,INV-00002,INV4142,88,NFI-PN-00001,tempor convallis nulla neque libero,L38,22jj,oz,6,6,1,CNY,657.82,3946.92,,,,,,,,,0,CN,
202503,2025,35,bxr-063,MCI,CRK,569 Butternut Terrace,Burbank,PO4567,67.97.089.56193.06,2024-06-27 21:17:09,2024-06-20 21:17:09,SO-005,INV-00002,INV8384,65,NFI-PN-00002,nunc proin at turpis a,W23,,in,10,10,0,USD,348.23,3482.3,,,,,,,,,0,US,
202456,2025,41,bgq-984,ARBOC,CWP,0 Butternut Pass,Zasip,,49.90.635.16182.96,2024-06-28 21:17:09,2024-06-24 21:17:09,SO-027,INV-00002,INV9101,1,NFI-PN-00003,nunc donec quis orci eget,Q95,,ft,7,7,0,EUR,871.46,6100.22,,,,,,,,,0,SI,
202477,2025,3,sul-931,CARFAIR,1M1,40 Dovetail Circle,Herrljunga,,39.60.622.30870.68,2024-07-06 21:17:09,2024-07-01 21:17:09,SO-042,INV-00002,INV2728,69,NFI-PN-00004,cum sociis natoque,U99,,cm,2,2,0,SEK,100.31,200.62,,,,,,,,,0,SE,
202421,2025,38,tld-795,ARBOC,1M2,09 Canary Street,Dao,PO8765,46.54.879.73613.22,2024-06-29 21:17:09,,SO-043,INV-00002,INV2324,81,NFI-PN-00005,sed interdum venenatis turpis enim,G59,77ii,lb,10,10,0,PHP,58.52,585.2,,,,,,,,,0,PH,
202488,2024,35,pcx-601,CARFAIR,CWP,5 Fuller Alley,Ziyuan,PO6543,17.47.441.10676.17,2024-07-07 21:17:09,2024-07-04 21:17:09,SO-019,INV-00002,INV7576,79,NFI-PN-00006,nulla nisl nunc,W49,,ft,1,1,0,CNY,975.18,975.18,,,,,,,,,0,CN,
202406,2024,15,kfv-966,ARBOC,1M2,07 Bonner Place,Kuanheum,,54.66.305.31037.13,2024-06-27 21:17:09,,SO-011,INV-00002,INV5556,58,NFI-PN-00007,consequat morbi a,U73,,L,10,10,1,IDR,583.42,5834.2,,,,,,,,,0,ID,
202477,2025,11,pbh-128,CARFAIR,WPR,24770 School Center,Kamenskiy,PO2109,78.78.347.31077.64,2024-07-01 21:17:09,,SO-024,INV-00002,INV8788,28,NFI-PN-00008,morbi ut odio cras mi pede,U99,00bb,gal,2,2,0,RUB,364.77,729.54,,,,,,,,,0,RU,
202495,2024,23,ifr-424,ARBOC,SCL,874 Cardinal Park,Jiedu,,17.54.441.62027.93,2024-06-28 21:17:09,2024-06-24 21:17:09,SO-039,INV-00002,INV5354,70,NFI-PN-00009,pretium quis lectus,Q69,,L,7,7,0,CNY,900.33,6302.31,,,,,,,,,0,CN,KANBAN
202413,2024,52,rjr-059,CARFAIR,1M1,26 International Parkway,Degan,PO4321,21.52.707.59106.82,2024-06-26 21:17:09,,SO-027,INV-00002,INV2930,15,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,D4,,pt,5,5,0,CNY,81.45,407.25,,,,,,,,,0,CN,
