INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202489,2025,30,pnd-366,ARBOC,SCL,8 Mcbride Parkway,Le Mans,PO4321,12.71.677.36307.59,2024-06-27 13:41:24,,SO-043,INV-00002,INV3334,12,NFI-PN-00001,tempor convallis nulla neque libero,Q69,44ff,oz,6,6,0,EUR,657.82,3946.92,,,,,,,,,0,FR,
202412,2025,51,ocs-513,ARBOC,CWP,4250 Mendota Parkway,Río Segundo,,07.88.484.75900.08,2024-07-10 13:41:25,2024-07-05 13:41:25,SO-049,INV-00002,INV5354,61,NFI-PN-00002,nunc proin at turpis a,K37,,in,1,1,1,ARS,348.23,348.23,,,,,,,,,0,AR,
202452,2024,33,jcw-981,ARBOC,CRK,436 Vahlen Court,Pindobaçu,PO4321,80.51.182.46480.96,2024-06-27 13:41:25,2024-06-25 13:41:25,SO-017,INV-00002,INV1234,97,NFI-PN-00003,nunc donec quis orci eget,X50,,ft,3,3,1,BRL,871.46,2614.38,,,,,,,,,0,BR,
202471,2025,37,yuh-302,MCI,SCL,1036 Parkside Circle,Nila Dua,,15.26.665.18466.20,2024-07-02 13:41:25,2024-06-25 13:41:25,SO-009,INV-00002,INV5960,11,NFI-PN-00004,cum sociis natoque,P94,55ii,cm,1,1,1,IDR,100.31,100.31,,,,,,,,,0,ID,
202414,2025,26,diz-398,NFI,CWP,5413 Drewry Drive,Galleh Manda,PO0987,75.13.160.81963.09,2024-07-02 13:41:25,2024-06-29 13:41:25,SO-048,INV-00002,INV1314,19,NFI-PN-00005,sed interdum venenatis turpis enim,K11,77kk,lb,1,1,0,GMD,58.52,58.52,,,,,,,,,0,GM,
202483,2024,19,tts-638,ARBOC,CWP,745 Hoffman Center,Perpignan,,99.30.994.45917.89,2024-07-05 13:41:25,,SO-029,INV-00002,INV6970,12,NFI-PN-00006,nulla nisl nunc,L64,,ft,4,4,1,EUR,975.18,3900.72,,,,,,,,,0,FR,PAINT
202457,2025,50,zwh-024,ARBOC,SCL,9 Jenifer Point,Poja Nae,,46.28.594.17696.32,2024-07-04 13:41:25,2024-06-30 13:41:25,SO-008,INV-00002,INV1314,68,NFI-PN-00007,consequat morbi a,N14,22jj,L,6,6,0,IDR,583.42,3500.52,,,,,,,,,0,ID,
202460,2025,28,fps-401,MCI,SCL,7 Jackson Alley,Yuyue,,58.30.059.62172.34,2024-07-01 13:41:25,,SO-003,INV-00002,INV9101,2,NFI-PN-00008,morbi ut odio cras mi pede,Y25,,gal,9,9,0,CNY,364.77,3282.93,,,,,,,,,0,CN,KANBAN
202492,2024,20,xav-326,NFI,SCL,657 Bartillon Point,Miguel Calmon,PO2345,19.27.400.90146.90,2024-07-06 13:41:25,,SO-045,INV-00002,INV2728,90,NFI-PN-00009,pretium quis lectus,C29,88bb,L,9,9,0,BRL,900.33,8102.97,,,,,,,,,0,BR,
202424,2025,33,zvi-769,ARBOC,WPR,12 Holy Cross Circle,Panjing,PO2109,41.09.029.93219.86,2024-07-09 13:41:25,2024-07-02 13:41:25,SO-002,INV-00002,INV6970,25,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,T46,55ee,pt,9,9,0,CNY,81.45,733.05,,,,,,,,,0,CN,
