INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202443,2025,10,ype-781,CARFAIR,SCL,7538 Leroy Pass,Dostoyevka,,02.24.289.04401.20,2024-07-02 22:14:17,,SO-002,INV-00002,INV7172,88,NFI-PN-00001,tempor convallis nulla neque libero,E5,11aa,oz,7,7,0,RUB,657.82,4604.74,,,,,,,,,0,RU,
202466,2025,1,mcu-829,NFI,1M1,65 Victoria Road,Ampanihy,PO8765,99.20.731.44493.62,2024-07-01 22:14:18,2024-06-29 22:14:18,SO-021,INV-00002,INV1920,41,NFI-PN-00002,nunc proin at turpis a,V22,,in,6,6,0,MGA,348.23,2089.38,,,,,,,,,0,MG,
202435,2025,7,dyf-533,CARFAIR,ANN,14 Bunting Court,Silva Jardim,PO0987,00.75.683.71010.24,2024-06-25 22:14:18,,SO-017,INV-00002,INV4546,44,NFI-PN-00003,nunc donec quis orci eget,L90,,ft,8,8,1,BRL,871.46,6971.68,,,,,,,,,0,BR,
202419,2025,42,tgw-804,ARBOC,CWP,2 Sycamore Junction,Cortinhas,PO0987,69.89.280.26611.09,2024-07-05 22:14:18,,SO-013,INV-00002,INV2122,100,NFI-PN-00004,cum sociis natoque,L12,,cm,7,7,0,EUR,100.31,702.17,,,,,,,,,0,PT,
202413,2025,31,rxe-470,CARFAIR,1M2,949 Anthes Parkway,Mogi Guaçu,,38.69.284.39321.78,2024-06-26 22:14:18,2024-06-22 22:14:18,SO-015,INV-00002,INV2526,41,NFI-PN-00005,sed interdum venenatis turpis enim,C29,33ee,lb,8,8,0,BRL,58.52,468.16,,,,,,,,,0,BR,
202422,2025,51,yko-162,CARFAIR,SCL,42 Crest Line Parkway,Quận Năm,PO8901,48.06.310.45737.00,2024-07-07 22:14:18,,SO-042,INV-00002,INV7172,39,NFI-PN-00006,nulla nisl nunc,W49,,ft,6,6,1,VND,975.18,5851.08,,,,,,,,,0,VN,
202503,2024,13,mxg-835,NFI,CWP,271 Mcbride Parkway,Askeaton,PO4321,12.84.707.68906.98,2024-07-03 22:14:18,2024-06-29 22:14:18,SO-028,INV-00002,INV6162,19,NFI-PN-00007,consequat morbi a,V100,,L,10,10,1,EUR,583.42,5834.2,,,,,,,,,0,IE,
202495,2024,24,cbd-943,NFI,CWP,728 Loomis Trail,Svetlyy Yar,,59.12.622.54694.07,2024-07-04 22:14:18,,SO-002,INV-00002,INV7172,85,NFI-PN-00008,morbi ut odio cras mi pede,S45,,gal,4,4,0,RUB,145,580.0,,,,,,,,,0,RU,
202453,2024,46,zob-986,MCI,CRK,6892 Daystar Park,Huari,PO5432,97.12.981.40833.26,2024-07-03 22:14:18,,SO-019,INV-00002,INV7980,54,NFI-PN-00009,pretium quis lectus,A1,,L,5,5,1,PEN,900.33,4501.65,,,,,,,,,0,PE,
202490,2024,47,jyn-499,MCI,1M2,2 Springs Plaza,Gangshangji,PO2109,48.39.536.90690.74,2024-06-25 22:14:18,,SO-008,INV-00002,INV7576,5,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,N66,55oo,pt,3,3,1,CNY,81.45,244.35,,,,,,,,,0,CN,
