INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202431,2025,16,ali-380,CARFAIR,WPR,4848 Kenwood Road,Sutton,,80.94.328.07951.76,2024-07-03 21:46:12,,SO-016,INV-00002,INV8182,43,NFI-PN-00001,tempor convallis nulla neque libero,E57,,oz,7,7,0,GBP,657.82,4604.74,,,,,,,,,0,GB,
202495,2025,11,ucd-459,MCI,ANN,30 Southridge Terrace,Jamban,,52.57.372.31523.49,2024-07-08 21:46:12,,SO-010,INV-00002,INV7778,70,NFI-PN-00002,nunc proin at turpis a,E5,,in,10,10,1,IDR,348.23,3482.3,,,,,,,,,0,ID,
202477,2024,8,zhj-313,CARFAIR,1M2,02707 Carpenter Plaza,Taihua,PO2109,69.12.972.11736.25,2024-07-04 21:46:12,,SO-043,INV-00002,INV2728,67,NFI-PN-00003,nunc donec quis orci eget,H8,88bb,ft,6,6,1,CNY,871.46,5228.76,,,,,,,,,0,CN,
202434,2024,26,buj-798,NFI,1M1,0 Amoth Circle,Nioki,,01.24.733.03131.16,2024-06-25 21:46:12,,SO-006,INV-00002,INV5678,97,NFI-PN-00004,cum sociis natoque,A79,,cm,10,10,0,CDF,100.31,1003.1,,,,,,,,,0,CD,
202477,2025,38,zjp-760,NFI,SCL,96372 Susan Street,Honglu,,09.82.530.98675.82,2024-07-04 21:46:12,,SO-008,INV-00002,INV7980,41,NFI-PN-00005,sed interdum venenatis turpis enim,H8,00nn,lb,5,5,1,CNY,58.52,292.6,,,,,,,,,0,CN,
202427,2025,24,zrs-062,CARFAIR,WPR,74 Huxley Hill,Putou,,55.01.109.26847.17,2024-07-07 21:46:12,2024-07-04 21:46:12,SO-015,INV-00002,INV9394,48,NFI-PN-00006,nulla nisl nunc,M13,99cc,ft,1,1,1,CNY,975.18,975.18,,,,,,,,,0,CN,
202465,2024,42,grw-476,MCI,SCL,92 Farwell Pass,Yacheng,PO0123,34.13.109.59760.53,2024-06-30 21:46:12,2024-06-28 21:46:12,SO-037,INV-00002,INV2728,28,NFI-PN-00007,consequat morbi a,C81,99mm,L,7,7,1,CNY,583.42,4083.94,,,,,,,,,0,CN,
202442,2024,9,uex-278,MCI,CRK,88603 Transport Hill,Quanling,,90.30.819.80100.77,2024-06-26 21:46:12,2024-06-23 21:46:12,SO-018,INV-00002,INV1516,58,NFI-PN-00008,morbi ut odio cras mi pede,G33,44vv,gal,4,4,0,CNY,364.77,1459.08,,,,,,,,,0,CN,
202503,2025,5,oyw-820,ARBOC,WPR,3130 Thompson Terrace,Central,,33.90.188.76699.30,2024-06-27 21:46:12,,SO-046,INV-00002,INV7778,95,NFI-PN-00009,pretium quis lectus,Y25,66ff,L,6,6,1,HKD,900.33,5401.98,,,,,,,,,0,HK,VENDING
202466,2025,43,klk-608,ARBOC,SCL,908 Dixon Point,Infantas,PO6543,64.58.638.00930.06,2024-07-08 21:46:12,,SO-037,INV-00002,INV4344,62,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,Q17,22tt,pt,3,3,0,EUR,81.45,244.35,,,,,,,,,0,PT,
