INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202411,2025,35,kgn-522,CARFAIR,WPR,0 Sunfield Pass,Siliana,,17.58.351.63620.88,2024-07-02 13:32:15,2024-06-28 13:32:15,SO-025,INV-00002,INV4748,98,NFI-PN-00001,tempor convallis nulla neque libero,B54,,oz,10,10,0,TND,657.82,6578.2,,,,,,,,,0,TN,VENDING
202492,2024,47,siz-578,CARFAIR,WPR,8 Waxwing Junction,Omišalj,,82.72.460.77987.93,2024-07-01 13:32:15,2024-06-26 13:32:15,SO-046,INV-00002,INV7778,19,NFI-PN-00002,nunc proin at turpis a,W49,,in,1,1,1,HRK,126,126.0,,,,,,,,,0,HR,
202500,2025,32,lny-900,CARFAIR,CWP,4890 Warbler Court,Dengjia,PO9012,25.94.456.60111.01,2024-07-08 13:32:15,,SO-025,INV-00002,INV6768,47,NFI-PN-00003,nunc donec quis orci eget,E57,,ft,3,3,0,CNY,871.46,2614.38,,,,,,,,,0,CN,
202485,2025,10,abs-640,CARFAIR,WPR,6 Doe Crossing Trail,Xuhang,PO0987,23.20.666.75551.42,2024-07-02 13:32:15,,SO-004,INV-00002,INV2324,32,NFI-PN-00004,cum sociis natoque,S97,,cm,3,3,0,CNY,100.31,300.93,,,,,,,,,0,CN,
202406,2025,1,hbm-975,ARBOC,CRK,8 Elgar Drive,Sikeshu,,01.70.479.91535.39,2024-06-27 13:32:15,,SO-041,INV-00002,INV5678,49,NFI-PN-00005,sed interdum venenatis turpis enim,S19,,lb,10,10,1,CNY,58.52,585.2,,,,85.0,,,,,0,CN,PAINT
202409,2025,23,nmh-364,NFI,SCL,4442 Artisan Terrace,Szczecinek,,91.40.706.42692.02,2024-07-02 13:32:15,,SO-042,INV-00002,INV7374,82,NFI-PN-00006,nulla nisl nunc,F84,,ft,4,4,0,PLN,975.18,3900.72,,,,,,,,,0,PL,
202422,2025,39,brk-921,ARBOC,SCL,589 Bonner Avenue,Gudauta,,89.07.477.70510.16,2024-07-06 13:32:15,,SO-033,INV-00002,INV4950,4,NFI-PN-00007,consequat morbi a,S97,,L,1,1,0,GEL,583.42,583.42,,,,,,,,,0,GE,
202446,2024,31,rsw-510,ARBOC,WPR,5 Delaware Circle,Calingcuan,,89.76.137.40545.72,2024-06-30 13:32:15,,SO-002,INV-00002,INV9192,70,NFI-PN-00008,morbi ut odio cras mi pede,D4,,gal,9,9,0,PHP,364.77,3282.93,,,,,43.0,,,,0,PH,
202426,2024,33,gao-269,NFI,CWP,91 Fisk Alley,Trelleborg,PO0987,61.64.148.84066.02,2024-07-06 13:32:15,,SO-008,INV-00002,INV6566,3,NFI-PN-00009,pretium quis lectus,X50,66ff,L,7,7,1,SEK,900.33,6302.31,,,,,,,,,0,SE,PAINT
202431,2024,40,sng-894,MCI,1M1,50 Hintze Lane,Las Palmas,PO4321,58.88.971.54508.27,2024-06-28 13:32:15,2024-06-21 13:32:15,SO-026,INV-00002,INV1234,35,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,K37,33qq,pt,4,4,0,PEN,81.45,325.8,,,,,,,,,0,PE,
