INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202455,2025,29,xzf-657,ARBOC,CRK,1 Almo Center,Skatepark,,24.75.786.63369.84,2024-07-07 21:54:15,2024-07-01 21:54:15,SO-003,INV-00002,INV4950,92,NFI-PN-00001,tempor convallis nulla neque libero,T20,,oz,2,2,1,CAD,148,296.0,,,,,,,,,0,CA,
202425,2025,42,plu-038,NFI,CWP,1 Homewood Park,Xiadian,,39.38.657.76278.67,2024-07-05 21:54:16,,SO-014,INV-00002,INV2728,1,NFI-PN-00002,nunc proin at turpis a,P94,22tt,in,2,2,1,CNY,348.23,696.46,,,,,,,,,0,CN,VMI
202423,2024,17,ajc-111,MCI,1M1,0 Basil Parkway,Goya,PO6543,30.40.840.54991.33,2024-07-01 21:54:16,2024-06-30 21:54:16,SO-049,INV-00002,INV7172,97,NFI-PN-00003,nunc donec quis orci eget,S97,,ft,10,10,1,ARS,871.46,8714.6,,,,,,,,,0,AR,
202445,2025,40,sze-635,NFI,CWP,2 Artisan Terrace,Bom Despacho,,94.09.710.09985.94,2024-06-28 21:54:16,2024-06-27 21:54:16,SO-040,INV-00002,INV6768,78,NFI-PN-00004,cum sociis natoque,D56,,cm,8,8,0,BRL,100.31,802.48,,,,,,,,,0,BR,
202438,2025,9,amb-318,MCI,1M2,62 Hazelcrest Hill,Paico,PO0987,72.82.083.76944.24,2024-06-24 21:54:16,2024-06-19 21:54:16,SO-027,INV-00002,INV3738,65,NFI-PN-00005,sed interdum venenatis turpis enim,C29,,lb,7,7,0,PEN,58.52,409.64,,,,,,,,,0,PE,
202476,2024,43,cqi-299,MCI,1M1,23 Eggendart Place,Naples,PO0987,78.23.905.98393.90,2024-06-28 21:54:16,,SO-042,INV-00002,INV5960,22,NFI-PN-00006,nulla nisl nunc,H8,55yy,ft,1,1,1,USD,975.18,975.18,,,,,,,,,0,US,
202499,2025,36,jqt-274,MCI,CWP,413 Southridge Junction,Brzeg Dolny,,87.38.419.86100.44,2024-06-24 21:54:16,2024-06-20 21:54:16,SO-019,INV-00002,INV99100,60,NFI-PN-00007,consequat morbi a,Q43,,L,10,10,1,PLN,583.42,5834.2,,,,,,,,,0,PL,
202483,2024,29,xmi-238,CARFAIR,ANN,23 Petterle Point,Guadalupe,PO0123,09.04.429.92699.46,2024-07-03 21:54:16,,SO-048,INV-00002,INV6970,56,NFI-PN-00008,morbi ut odio cras mi pede,N92,,gal,2,2,0,MXN,364.77,729.54,,,,,,,,,0,MX,
202421,2024,16,dmx-717,ARBOC,1M1,27 Fisk Court,Bradenton,PO0987,66.64.490.69546.92,2024-06-28 21:54:16,2024-06-27 21:54:16,SO-038,INV-00002,INV8990,25,NFI-PN-00009,pretium quis lectus,C81,00ll,L,9,9,0,USD,900.33,8102.97,,,,,,,,,0,US,
202466,2024,12,dpo-509,CARFAIR,WPR,84 Del Mar Crossing,Chuarrancho,PO4321,65.99.062.15208.39,2024-06-25 21:54:16,2024-06-21 21:54:16,SO-048,INV-00002,INV2930,61,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,N40,,pt,4,4,0,GTQ,81.45,325.8,,,,,,,,,0,GT,
