INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202449,2024,15,mqp-267,MCI,CWP,60 Northland Alley,Wangunjaya,PO3456,99.19.718.35711.00,2024-07-07 23:21:12,,SO-038,INV-00002,INV6970,71,NFI-PN-00001,tempor convallis nulla neque libero,J36,,oz,6,6,1,IDR,657.82,3946.92,,,,,,,,,0,ID,KANBAN
202490,2025,34,wyj-161,CARFAIR,CWP,16323 Hallows Terrace,Melissochóri,PO8765,91.67.244.13466.69,2024-06-30 23:21:12,,SO-043,INV-00002,INV3940,54,NFI-PN-00002,nunc proin at turpis a,Y77,,in,8,8,1,EUR,348.23,2785.84,,,,,,,,,0,GR,
202415,2024,20,vlv-876,ARBOC,WPR,9162 Hansons Crossing,Ivanovskoye,PO8765,72.05.225.81648.14,2024-07-03 23:21:12,2024-06-30 23:21:12,SO-001,INV-00002,INV3940,9,NFI-PN-00003,nunc donec quis orci eget,R96,33uu,ft,5,5,0,RUB,871.46,4357.3,,,,,,,,,0,RU,
202424,2025,16,uks-056,MCI,CRK,398 Gateway Terrace,Kauman,PO7890,45.74.129.82405.17,2024-07-03 23:21:12,,SO-041,INV-00002,INV5960,30,NFI-PN-00004,cum sociis natoque,H86,,cm,9,9,1,IDR,100.31,902.79,,,,,,,,,0,ID,
202444,2025,31,tyc-227,MCI,1M1,723 Esch Center,Paripiranga,PO2109,07.42.094.13330.04,2024-06-25 23:21:12,2024-06-24 23:21:12,SO-013,INV-00002,INV6970,16,NFI-PN-00005,sed interdum venenatis turpis enim,A1,11oo,lb,2,2,0,BRL,58.52,117.04,,,,,,,,,0,BR,
202436,2024,31,ypa-870,ARBOC,ANN,03947 Calypso Park,Bambor,,48.91.542.80242.61,2024-07-06 23:21:12,2024-07-05 23:21:12,SO-023,INV-00002,INV1516,59,NFI-PN-00006,nulla nisl nunc,R18,44ff,ft,5,5,0,IDR,975.18,4875.9,,,,,,,,,0,ID,
202404,2025,25,uhj-873,NFI,WPR,79 Golf Course Point,Rybatskoye,PO5432,70.26.153.46353.65,2024-07-05 23:21:12,2024-07-03 23:21:12,SO-006,INV-00002,INV9101,6,NFI-PN-00007,consequat morbi a,R96,22zz,L,2,2,1,RUB,583.42,1166.84,,,,,,,,,0,RU,
202464,2025,29,nxe-135,NFI,CRK,48359 Miller Road,Sosnovo-Ozerskoye,,56.63.223.46957.68,2024-06-26 23:21:12,,SO-021,INV-00002,INV5758,52,NFI-PN-00008,morbi ut odio cras mi pede,F84,22ff,gal,2,2,1,RUB,364.77,729.54,,,,,,,,,0,RU,VMI
202491,2024,9,wri-613,MCI,CRK,5 Miller Court,Dayin,PO9012,29.79.412.35905.42,2024-06-25 23:21:12,,SO-006,INV-00002,INV8788,39,NFI-PN-00009,pretium quis lectus,H8,77oo,L,2,2,1,CNY,900.33,1800.66,,,,,,,,,0,CN,
202405,2024,9,jga-703,NFI,CRK,2665 Hoffman Plaza,Trelleborg,,88.85.377.24535.71,2024-06-26 23:21:12,,SO-009,INV-00002,INV9101,53,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,X76,,pt,3,3,1,SEK,81.45,244.35,,,,,,,,,0,SE,
