INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202474,2025,1,gkh-318,MCI,1M2,70974 Melby Center,Meiqi,PO7654,86.20.129.20741.01,2024-07-02 20:04:16,2024-07-01 20:04:16,SO-044,INV-00002,INV7980,4,NFI-PN-00001,tempor convallis nulla neque libero,K37,,oz,4,4,0,CNY,657.82,2631.28,,,,,,,,,0,CN,
202467,2025,7,uji-814,CARFAIR,CWP,536 Badeau Hill,Cential,PO4321,03.52.944.68060.35,2024-06-20 20:04:17,2024-06-14 20:04:17,SO-026,INV-00002,INV8384,85,NFI-PN-00002,nunc proin at turpis a,P42,,in,4,4,0,EUR,348.23,1392.92,,,,,,,,,0,PT,VENDING
202501,2025,36,typ-345,CARFAIR,CWP,98 Stephen Court,Batallas,,21.48.211.99048.65,2024-06-25 20:04:17,,SO-049,INV-00002,INV9192,65,NFI-PN-00003,nunc donec quis orci eget,T46,99ss,ft,9,9,1,BOB,871.46,7843.14,,,,,,,,,0,BO,
202501,2025,4,exg-149,ARBOC,WPR,409 Morningstar Hill,Caen,PO8765,41.20.041.43714.42,2024-07-03 20:04:17,,SO-001,INV-00002,INV9101,84,NFI-PN-00004,cum sociis natoque,I9,77qq,cm,3,3,0,EUR,100.31,300.93,,,,,,,,,0,FR,
202402,2024,25,usr-325,MCI,WPR,26 Harbort Plaza,Villa Carlos Paz,PO8765,47.56.906.90762.37,2024-06-21 20:04:17,2024-06-14 20:04:17,SO-046,INV-00002,INV5556,25,NFI-PN-00005,sed interdum venenatis turpis enim,W75,77uu,lb,3,3,0,ARS,16,48.0,,,,,,,,,0,AR,
202461,2025,1,zqq-540,ARBOC,CRK,90747 Hanson Hill,Komenda,PO4321,06.35.646.25515.50,2024-06-22 20:04:17,2024-06-17 20:04:17,SO-024,INV-00002,INV4546,79,NFI-PN-00006,nulla nisl nunc,E5,,ft,4,4,1,EUR,975.18,3900.72,,,,,,,,,0,SI,
202415,2025,9,joo-295,NFI,CRK,88 Sutherland Parkway,Saint-Paul,,81.77.383.66871.15,2024-06-30 20:04:17,2024-06-29 20:04:17,SO-040,INV-00002,INV3334,35,NFI-PN-00007,consequat morbi a,H60,,L,7,7,0,EUR,583.42,4083.94,,,,,,,,,0,RE,
202445,2024,1,maa-683,MCI,CWP,58109 8th Park,Pembuanghulu,PO8765,02.92.285.29314.41,2024-07-02 20:04:17,,SO-035,INV-00002,INV2526,41,NFI-PN-00008,morbi ut odio cras mi pede,O15,,gal,4,4,1,IDR,364.77,1459.08,,,,,,,,,0,ID,KANBAN
202470,2024,8,cvm-694,MCI,ANN,41311 Annamark Drive,Duwakbuter,PO8765,19.02.715.61620.10,2024-06-28 20:04:17,2024-06-25 20:04:17,SO-001,INV-00002,INV7778,63,NFI-PN-00009,pretium quis lectus,C81,,L,7,7,1,IDR,900.33,6302.31,,,,,,,,,0,ID,
202477,2025,25,kcj-400,ARBOC,CRK,8 Independence Crossing,Krosno Odrzańskie,,22.40.513.10042.85,2024-07-01 20:04:17,2024-06-30 20:04:17,SO-026,INV-00002,INV1516,6,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,N14,,pt,5,5,0,PLN,81.45,407.25,,,,,,,,,0,PL,
