INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202428,2024,3,sci-146,NFI,SCL,32 Forster Hill,Yala,,04.12.721.10210.75,2024-06-27 21:37:19,2024-06-26 21:37:19,SO-025,INV-00002,INV4344,44,NFI-PN-00001,tempor convallis nulla neque libero,C3,,oz,7,7,0,THB,657.82,4604.74,,,,,,,,,0,TH,
202443,2024,40,ivw-914,ARBOC,1M1,64 Grasskamp Junction,Saint Cloud,PO0987,57.27.068.75725.93,2024-06-27 21:37:20,,SO-003,INV-00002,INV9101,65,NFI-PN-00002,nunc proin at turpis a,K11,,in,4,4,0,USD,348.23,1392.92,,,,,,,,,0,US,
202472,2025,31,psp-755,NFI,ANN,94 Superior Pass,Mondorf-les-Bains,PO6543,44.31.290.67501.84,2024-07-01 21:37:20,2024-06-27 21:37:20,SO-015,INV-00002,INV8586,55,NFI-PN-00003,nunc donec quis orci eget,J88,,ft,10,10,1,EUR,871.46,8714.6,,,,,,,,,0,LU,
202502,2024,28,fex-494,MCI,CRK,8 Artisan Circle,Shijiazhuang,,32.52.364.04171.00,2024-06-29 21:37:20,,SO-033,INV-00002,INV2122,92,NFI-PN-00004,cum sociis natoque,E31,,cm,5,5,1,CNY,100.31,501.55,,,,,,,,,0,CN,
202486,2025,48,hjd-029,NFI,SCL,2 Porter Alley,Dongke,PO0987,79.89.886.29198.91,2024-06-25 21:37:20,,SO-005,INV-00002,INV5152,28,NFI-PN-00005,sed interdum venenatis turpis enim,I61,,lb,7,7,1,CNY,58.52,409.64,,,,,,,,,0,CN,
202437,2024,49,suq-297,ARBOC,CWP,71 Meadow Vale Park,Gustavsberg,PO0987,22.52.859.35588.42,2024-07-03 21:37:20,,SO-022,INV-00002,INV7980,67,NFI-PN-00006,nulla nisl nunc,C3,,ft,1,1,1,SEK,975.18,975.18,,,,,,9.0,,,0,SE,
202447,2025,40,muh-324,CARFAIR,SCL,59 Buena Vista Trail,Atar,PO7890,84.71.734.38003.49,2024-06-29 21:37:20,,SO-038,INV-00002,INV4546,21,NFI-PN-00007,consequat morbi a,K11,,L,1,1,1,MRO,583.42,583.42,,,,,,,,,0,MR,
202403,2025,35,hoc-052,NFI,CRK,99872 Hazelcrest Avenue,Gereneng,PO8765,73.93.848.29713.05,2024-07-04 21:37:20,,SO-028,INV-00002,INV3940,36,NFI-PN-00008,morbi ut odio cras mi pede,E31,55oo,gal,2,2,0,IDR,364.77,729.54,,,,,,,,,0,ID,
202434,2025,12,ppr-699,NFI,WPR,14607 Springview Plaza,Honghuatao,PO1234,10.82.527.22800.31,2024-06-28 21:37:20,2024-06-25 21:37:20,SO-007,INV-00002,INV5152,69,NFI-PN-00009,pretium quis lectus,Z52,,L,4,4,1,CNY,900.33,3601.32,,,,,,,,,0,CN,
202455,2025,18,owt-441,NFI,1M1,53 Vera Pass,Jeruk,,38.13.414.77645.80,2024-07-01 21:37:20,2024-06-30 21:37:20,SO-004,INV-00002,INV9192,98,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,I61,77kk,pt,3,3,1,IDR,81.45,244.35,,,,,,,,,0,ID,
