INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202458,2025,40,xkx-590,CARFAIR,ANN,8 Duke Drive,Barrunchal,,19.46.364.96890.36,2024-07-07 23:08:10,,SO-022,INV-00002,INV5758,4,NFI-PN-00001,tempor convallis nulla neque libero,B2,,oz,6,6,1,EUR,657.82,3946.92,,,,,,,,,0,PT,
202423,2025,8,dwn-894,NFI,WPR,481 Kingsford Trail,Cotorra,,76.11.213.23896.60,2024-06-29 23:08:11,,SO-003,INV-00002,INV4344,77,NFI-PN-00002,nunc proin at turpis a,N66,22ll,in,6,6,0,COP,348.23,2089.38,,,,,,,,,0,CO,
202493,2025,11,gnv-999,ARBOC,SCL,5 Forster Center,Omuo-Ekiti,,62.02.654.57678.93,2024-07-07 23:08:11,,SO-031,INV-00002,INV2526,65,NFI-PN-00003,nunc donec quis orci eget,T72,,ft,10,10,1,NGN,871.46,8714.6,,,,,,,,,0,NG,
202473,2025,21,lel-502,MCI,SCL,95 Spenser Place,Cergy-Pontoise,PO0987,54.44.594.50347.57,2024-06-29 23:08:11,2024-06-27 23:08:11,SO-042,INV-00002,INV9798,26,NFI-PN-00004,cum sociis natoque,X50,,cm,3,3,1,EUR,100.31,300.93,,,,,,,,,0,FR,
202472,2025,42,blc-721,ARBOC,CRK,150 Superior Circle,Mertert,PO5432,19.13.807.02216.13,2024-07-01 23:08:11,,SO-015,INV-00002,INV1920,65,NFI-PN-00005,sed interdum venenatis turpis enim,C55,66ff,lb,3,3,1,EUR,58.52,175.56,,,,,,,,,0,LU,KANBAN
202479,2025,51,ehn-198,ARBOC,CWP,09 Meadow Vale Center,Stockholm,PO2109,37.34.620.32895.69,2024-07-08 23:08:11,,SO-045,INV-00002,INV1314,36,NFI-PN-00006,nulla nisl nunc,F6,,ft,3,3,1,SEK,975.18,2925.54,,,40.0,,,,,,0,SE,
202469,2024,11,wri-261,NFI,SCL,372 American Plaza,Vicente Guerrero,PO2109,75.21.771.27520.07,2024-06-25 23:08:11,2024-06-23 23:08:11,SO-018,INV-00002,INV9798,86,NFI-PN-00007,consequat morbi a,C81,66pp,L,5,5,0,MXN,583.42,2917.1,,,,,,,,,0,MX,
202489,2025,32,kgl-722,CARFAIR,WPR,078 Dapin Terrace,Makrychóri,,63.79.700.55031.64,2024-06-29 23:08:11,2024-06-28 23:08:11,SO-003,INV-00002,INV9798,42,NFI-PN-00008,morbi ut odio cras mi pede,P42,11ss,gal,10,10,0,EUR,364.77,3647.7,,,,,,,,,0,GR,
202486,2024,25,pwk-834,ARBOC,CWP,9 Butternut Road,Kiambu,,57.66.792.39499.39,2024-06-26 23:08:11,2024-06-22 23:08:11,SO-023,INV-00002,INV4546,46,NFI-PN-00009,pretium quis lectus,J88,22pp,L,1,1,0,KES,900.33,900.33,,,,92.0,,,,,0,KE,
202462,2024,47,pye-170,ARBOC,1M2,80 Bunting Lane,Takefu,PO6543,93.84.612.78832.59,2024-06-29 23:08:11,,SO-039,INV-00002,INV5678,58,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,L64,,pt,9,9,0,JPY,81.45,733.05,,,,,,,,,0,JP,VENDING
