INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202435,2025,42,aan-145,NFI,WPR,44918 Forest Dale Junction,Oleksandriya,PO7890,63.04.077.59519.52,2024-06-24 22:04:21,2024-06-22 22:04:21,SO-044,INV-00002,INV9596,68,NFI-PN-00001,tempor convallis nulla neque libero,E83,,oz,1,1,0,UAH,657.82,657.82,,,,,,,,,0,UA,
202458,2024,39,vnj-532,NFI,CWP,19 2nd Point,Malahide,,43.11.231.71278.05,2024-07-02 22:04:22,,SO-015,INV-00002,INV5556,65,NFI-PN-00002,nunc proin at turpis a,M39,,in,5,5,0,EUR,348.23,1741.15,,,,,,,,,0,IE,VENDING
202422,2024,16,xyp-197,CARFAIR,1M1,43364 Everett Way,Monchegorsk,,05.24.802.27638.96,2024-07-06 22:04:22,,SO-048,INV-00002,INV8182,14,NFI-PN-00003,nunc donec quis orci eget,T98,99ww,ft,8,8,0,RUB,871.46,6971.68,,,,,,,,,0,RU,
202428,2024,27,vhs-013,CARFAIR,CWP,38748 Lawn Pass,Leijiadian,PO1098,92.72.662.72398.08,2024-06-27 22:04:22,2024-06-21 22:04:22,SO-042,INV-00002,INV1516,9,NFI-PN-00004,cum sociis natoque,D4,,cm,10,10,0,CNY,100.31,1003.1,,,,,,,,,0,CN,PAINT
202427,2025,37,yvz-528,ARBOC,1M2,3820 Lotheville Road,Fatikchari,,53.26.719.69682.38,2024-07-06 22:04:22,,SO-043,INV-00002,INV3940,53,NFI-PN-00005,sed interdum venenatis turpis enim,E31,,lb,6,6,1,BDT,58.52,351.12,,,,,,,,,0,BD,
202433,2024,5,zqo-603,NFI,WPR,3 Rockefeller Center,Libu,,49.81.818.52673.47,2024-07-01 22:04:22,2024-06-26 22:04:22,SO-035,INV-00002,INV3132,99,NFI-PN-00006,nulla nisl nunc,L64,,ft,9,9,1,CNY,975.18,8776.62,,,,,,,,,0,CN,VENDING
202465,2024,15,asi-077,NFI,CWP,8 North Drive,Chavdar,PO5678,13.39.515.94547.68,2024-07-07 22:04:22,2024-07-06 22:04:22,SO-013,INV-00002,INV8990,60,NFI-PN-00007,consequat morbi a,O67,44ff,L,3,3,0,BGN,583.42,1750.26,,,,,,,,,0,BG,VMI
202455,2025,14,zpe-596,CARFAIR,1M1,55 Sachtjen Trail,Semarapura,PO3210,50.00.988.88457.16,2024-06-25 22:04:22,,SO-043,INV-00002,INV2324,26,NFI-PN-00008,morbi ut odio cras mi pede,U99,00tt,gal,5,5,1,IDR,364.77,1823.85,,,,,,,,,0,ID,
202454,2024,3,mjd-843,ARBOC,1M1,3315 Kingsford Terrace,Xixia,,81.86.964.26362.11,2024-07-07 22:04:22,,SO-003,INV-00002,INV8182,52,NFI-PN-00009,pretium quis lectus,K63,,L,7,7,0,CNY,900.33,6302.31,,,,,,,,,0,CN,
202407,2024,9,alc-127,NFI,CWP,4633 Florence Plaza,Bouabout,,00.04.589.14529.04,2024-06-25 22:04:22,2024-06-20 22:04:22,SO-006,INV-00002,INV4546,84,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,S97,,pt,5,5,0,MAD,81.45,407.25,,,,,,,,,0,MA,
