INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202408,2025,41,loi-209,NFI,1M2,15 Lake View Place,Huangnihe,,61.40.594.50504.31,2024-07-03 15:27:27,2024-06-30 15:27:27,SO-009,INV-00002,INV5678,46,NFI-PN-00001,tempor convallis nulla neque libero,T72,,oz,9,9,1,CNY,657.82,5920.38,,,,,,,,,0,CN,
202410,2024,1,oph-875,ARBOC,CRK,40182 Eagan Hill,Kokoshkino,PO0987,44.97.953.21665.65,2024-07-05 15:27:27,,SO-036,INV-00002,INV4142,21,NFI-PN-00002,nunc proin at turpis a,D56,00bb,in,1,1,1,RUB,348.23,348.23,,,,,,,,,0,RU,
202408,2025,36,eug-532,NFI,WPR,1923 Glacier Hill Place,Duut,,07.33.236.84035.58,2024-06-30 15:27:27,,SO-029,INV-00002,INV8182,36,NFI-PN-00003,nunc donec quis orci eget,W49,11yy,ft,1,1,1,MNT,871.46,871.46,,,,,,,,,0,MN,
202481,2024,26,cwa-241,NFI,1M1,72 Mockingbird Place,Ulsan,PO6543,97.55.570.12330.44,2024-07-06 15:27:27,2024-07-04 15:27:27,SO-008,INV-00002,INV9596,59,NFI-PN-00004,cum sociis natoque,S97,55yy,cm,3,3,1,KRW,100.31,300.93,,,,,,,,,0,KR,VMI
202414,2024,21,oab-408,ARBOC,CRK,99964 Clove Pass,Darkton,PO3210,52.67.677.24493.52,2024-06-24 15:27:27,2024-06-22 15:27:27,SO-006,INV-00002,INV7576,50,NFI-PN-00005,sed interdum venenatis turpis enim,H86,66nn,lb,3,3,1,SZL,58.52,175.56,,,,,,,,,0,SZ,
202469,2025,9,jbg-227,NFI,CRK,9 Swallow Circle,Gorbatovka,PO7890,71.18.382.39841.74,2024-07-06 15:27:27,,SO-011,INV-00002,INV9596,73,NFI-PN-00006,nulla nisl nunc,B80,,ft,2,2,0,RUB,975.18,1950.36,,,,,,,61.0,,0,RU,
202502,2025,20,eqg-659,CARFAIR,ANN,01 Briar Crest Street,Manzanillo,PO1234,46.00.694.40019.59,2024-06-30 15:27:27,2024-06-23 15:27:27,SO-012,INV-00002,INV7374,73,NFI-PN-00007,consequat morbi a,P16,11aa,L,10,10,0,CUP,29,290.0,,,,,,,,,0,CU,
202504,2025,11,plc-101,ARBOC,WPR,11504 Acker Alley,Portumna,PO4321,72.70.499.75519.01,2024-06-27 15:27:27,2024-06-26 15:27:27,SO-009,INV-00002,INV5152,80,NFI-PN-00008,morbi ut odio cras mi pede,G33,44rr,gal,10,10,0,EUR,364.77,3647.7,,,,,,,,,0,IE,KANBAN
202482,2025,6,ssl-153,MCI,ANN,3181 Sloan Center,Xinmatou,PO6543,14.72.556.01326.64,2024-06-25 15:27:27,,SO-043,INV-00002,INV6768,83,NFI-PN-00009,pretium quis lectus,G33,11kk,L,7,7,1,CNY,900.33,6302.31,,,,,,,,,0,CN,
202481,2024,20,sai-117,NFI,ANN,02374 Butternut Center,Bélel,,43.58.830.66069.38,2024-06-26 15:27:27,,SO-017,INV-00002,INV1718,81,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,D82,,pt,7,7,0,XAF,81.45,570.15,,,,,,,,,0,CM,KANBAN
