INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202417,2024,49,gqd-582,CARFAIR,CWP,3 Judy Road,Guanshan,,61.41.699.44324.78,2024-06-25 20:58:19,2024-06-20 20:58:19,SO-031,INV-00002,INV3132,3,NFI-PN-00001,tempor convallis nulla neque libero,Q95,55ww,oz,7,7,1,CNY,657.82,4604.74,,,,,,,,,0,CN,
202416,2024,37,tog-601,ARBOC,SCL,9 Browning Junction,Mayapusi,,12.35.061.25337.24,2024-07-02 20:58:19,,SO-047,INV-00002,INV99100,1,NFI-PN-00002,nunc proin at turpis a,U21,77gg,in,3,3,1,PHP,348.23,1044.69,,,,,,,,,0,PH,
202451,2025,19,fgn-971,ARBOC,CRK,0 Bellgrove Way,Korostyshiv,,21.51.499.47815.81,2024-07-02 20:58:19,2024-06-26 20:58:19,SO-031,INV-00002,INV8384,46,NFI-PN-00003,nunc donec quis orci eget,N14,33gg,ft,1,1,1,UAH,871.46,871.46,,,,,,,,,0,UA,
202461,2025,2,pry-625,CARFAIR,SCL,583 Scott Alley,Huazhou,,49.88.112.92705.21,2024-06-24 20:58:19,,SO-014,INV-00002,INV5354,59,NFI-PN-00004,cum sociis natoque,P42,66xx,cm,8,8,1,CNY,100.31,802.48,,,,,,,,,0,CN,KANBAN
202436,2024,44,dwv-478,NFI,ANN,239 Nevada Junction,Puan Selatan,,51.98.218.95702.06,2024-07-05 20:58:19,2024-07-01 20:58:19,SO-047,INV-00002,INV7172,36,NFI-PN-00005,sed interdum venenatis turpis enim,V74,,lb,10,10,0,IDR,58.52,585.2,,,,,,,,,0,ID,
202404,2024,28,uma-542,CARFAIR,ANN,135 6th Park,Logroño,,16.96.568.77346.75,2024-07-01 20:58:19,2024-06-29 20:58:19,SO-043,INV-00002,INV1516,74,NFI-PN-00006,nulla nisl nunc,W23,,ft,4,4,0,EUR,975.18,3900.72,,,,,,,,,0,ES,
202499,2024,3,ifz-408,MCI,1M2,99 Stone Corner Road,Ivanovo-Alekseyevka,PO1234,03.70.991.31880.48,2024-06-26 20:58:19,2024-06-21 20:58:19,SO-031,INV-00002,INV5678,75,NFI-PN-00007,consequat morbi a,V22,33mm,L,7,7,1,KGS,583.42,4083.94,,92.0,,,,,,,92,KG,
202449,2024,22,jhy-293,NFI,1M2,12 Melrose Trail,Binhailu,PO2109,35.58.679.13504.74,2024-07-03 20:58:19,2024-06-27 20:58:19,SO-010,INV-00002,INV5354,46,NFI-PN-00008,morbi ut odio cras mi pede,I35,,gal,4,4,1,CNY,364.77,1459.08,,,,,,,,,0,CN,
202488,2025,39,hnp-996,MCI,SCL,81 Glendale Street,Karangpao,,75.43.695.39319.92,2024-07-02 20:58:19,,SO-026,INV-00002,INV9192,6,NFI-PN-00009,pretium quis lectus,K63,,L,10,10,0,IDR,900.33,9003.3,,,,,,,,,0,ID,
202481,2024,26,gen-360,CARFAIR,1M2,606 Troy Lane,Sieroszewice,PO0987,98.13.016.40592.22,2024-06-24 20:58:19,2024-06-19 20:58:19,SO-002,INV-00002,INV2728,90,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,E31,,pt,6,6,0,PLN,81.45,488.7,,,,,,,,,0,PL,
