INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202484,2025,19,jgr-538,MCI,CRK,2 Ryan Street,Jati,PO8901,47.25.812.36132.37,2024-06-25 23:28:12,,SO-028,INV-00002,INV5556,11,NFI-PN-00001,tempor convallis nulla neque libero,R96,11yy,oz,2,2,1,IDR,657.82,1315.64,,,,,,,,,0,ID,
202470,2025,30,nbb-632,MCI,1M1,9192 Moulton Crossing,Tukbur,,44.75.238.12522.85,2024-07-07 23:28:13,,SO-026,INV-00002,INV5354,8,NFI-PN-00002,nunc proin at turpis a,J88,,in,1,1,0,IDR,348.23,348.23,,,,,,,,,0,ID,
202417,2025,41,vdd-718,CARFAIR,ANN,3856 Ryan Way,Wangshi,PO2345,92.38.940.12085.81,2024-06-30 23:28:13,,SO-048,INV-00002,INV8990,36,NFI-PN-00003,nunc donec quis orci eget,T46,,ft,6,6,0,CNY,871.46,5228.76,,,,,,,,,0,CN,
202465,2025,16,fgp-065,MCI,SCL,06626 Linden Parkway,Tacoma,PO2109,66.13.602.45041.96,2024-06-25 23:28:13,2024-06-18 23:28:13,SO-014,INV-00002,INV9596,98,NFI-PN-00004,cum sociis natoque,P68,33mm,cm,7,7,1,USD,100.31,702.17,,,,,,,,,0,US,
202438,2025,32,gxi-199,ARBOC,1M1,425 8th Avenue,Puma,,70.00.129.77058.95,2024-06-28 23:28:13,,SO-027,INV-00002,INV6566,53,NFI-PN-00005,sed interdum venenatis turpis enim,U73,77gg,lb,9,9,0,TZS,58.52,526.68,,,,,,74.0,,,0,TZ,
202489,2025,18,kba-136,MCI,1M2,8440 Upham Street,Uście Gorlickie,PO2109,22.45.894.75387.42,2024-07-08 23:28:13,,SO-032,INV-00002,INV2728,55,NFI-PN-00006,nulla nisl nunc,D30,,ft,8,8,0,PLN,975.18,7801.44,,,,,,,,,0,PL,
202424,2024,50,wdc-207,ARBOC,SCL,968 Bartillon Plaza,Pakxong,,59.28.735.12680.87,2024-07-07 23:28:13,,SO-001,INV-00002,INV6364,20,NFI-PN-00007,consequat morbi a,K63,00xx,L,8,8,1,LAK,583.42,4667.36,,,,,,,,,0,LA,
202492,2025,27,ktq-283,MCI,CWP,393 Lindbergh Avenue,Götene,,06.67.060.40107.37,2024-07-06 23:28:13,2024-07-03 23:28:13,SO-015,INV-00002,INV4546,5,NFI-PN-00008,morbi ut odio cras mi pede,V22,,gal,2,2,1,SEK,364.77,729.54,,,,,78.0,,,,0,SE,
202404,2025,28,vny-090,ARBOC,WPR,22200 Hanover Center,Wensu,,43.12.648.34099.48,2024-06-30 23:28:13,,SO-007,INV-00002,INV5678,61,NFI-PN-00009,pretium quis lectus,N92,00bb,L,7,7,0,CNY,900.33,6302.31,,,,,,,,,0,CN,
202403,2025,3,nkp-784,MCI,SCL,57705 Roxbury Alley,Vĩnh Tường,PO2109,13.84.881.57456.51,2024-07-03 23:28:13,,SO-012,INV-00002,INV3738,15,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,L90,,pt,7,7,0,VND,81.45,570.15,,,,,,,,,0,VN,KANBAN
