INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202446,2024,52,eog-075,CARFAIR,1M1,190 Goodland Lane,Sahatsakhan,PO2109,43.00.084.11756.79,2024-06-29 14:11:11,2024-06-28 14:11:11,SO-034,INV-00002,INV4344,88,NFI-PN-00001,tempor convallis nulla neque libero,D82,,oz,2,2,1,THB,657.82,1315.64,,,,,,,,,0,TH,
202442,2024,37,ftj-556,MCI,SCL,482 Sunbrook Plaza,Shashi,PO4321,21.24.595.13084.89,2024-07-03 14:11:11,,SO-048,INV-00002,INV9192,84,NFI-PN-00002,nunc proin at turpis a,O67,,in,9,9,1,CNY,348.23,3134.07,,,,,,,,,0,CN,
202412,2024,30,ovr-283,MCI,CWP,870 Graceland Park,Blagaj,PO7890,92.31.574.02084.56,2024-06-30 14:11:11,2024-06-26 14:11:11,SO-020,INV-00002,INV9394,91,NFI-PN-00003,nunc donec quis orci eget,Y51,,ft,1,1,0,BAM,871.46,871.46,,,,,,,,,0,BA,
202493,2025,51,dta-926,ARBOC,SCL,27 Sherman Alley,Tatabánya,PO7890,31.73.699.97060.15,2024-06-29 14:11:11,2024-06-24 14:11:11,SO-032,INV-00002,INV8182,66,NFI-PN-00004,cum sociis natoque,A53,,cm,10,10,1,HUF,100.31,1003.1,,,,,,,65.0,,0,HU,
202444,2025,21,zpx-807,CARFAIR,1M2,99034 Karstens Trail,Kéfalos,PO0987,82.87.161.92719.61,2024-07-02 14:11:11,,SO-001,INV-00002,INV6162,25,NFI-PN-00005,sed interdum venenatis turpis enim,U73,,lb,7,7,1,EUR,58.52,409.64,,,,,,,,,0,GR,
202435,2025,47,stf-841,NFI,WPR,7 Utah Terrace,Havířov,PO0987,84.02.766.21590.85,2024-06-29 14:11:11,2024-06-22 14:11:11,SO-027,INV-00002,INV5152,6,NFI-PN-00006,nulla nisl nunc,P94,,ft,1,1,1,CZK,975.18,975.18,,,,,,,,,0,CZ,
202434,2025,10,cox-101,ARBOC,1M2,3 Susan Point,Jangdam,PO4321,97.66.059.77616.70,2024-06-29 14:11:11,,SO-027,INV-00002,INV2324,64,NFI-PN-00007,consequat morbi a,O41,33kk,L,2,2,0,CNY,583.42,1166.84,,,,,,,,,0,CN,KANBAN
202450,2024,4,wis-215,ARBOC,1M1,401 Transport Parkway,Satuek,,68.60.718.55808.84,2024-07-07 14:11:11,2024-06-30 14:11:11,SO-032,INV-00002,INV2728,92,NFI-PN-00008,morbi ut odio cras mi pede,P16,,gal,8,8,0,THB,364.77,2918.16,,,,,,,,,0,TH,
202457,2024,7,nho-710,NFI,SCL,9 Farragut Road,Cariaco,,44.04.712.16957.96,2024-07-06 14:11:11,,SO-007,INV-00002,INV2526,28,NFI-PN-00009,pretium quis lectus,V74,55cc,L,6,6,0,VEF,900.33,5401.98,,,,,,,,,0,VE,
202474,2024,32,tdw-612,ARBOC,ANN,7988 Sunfield Center,Ipoti,PO0987,26.72.729.19557.89,2024-07-09 14:11:11,,SO-043,INV-00002,INV7172,59,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,U99,66jj,pt,7,7,0,NGN,81.45,570.15,,,,,,,,,0,NG,
