INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202504,2025,1,psv-256,MCI,CWP,97 Columbus Avenue,Keratéa,PO0987,67.74.086.61241.21,2024-07-04 20:22:15,2024-07-02 20:22:15,SO-050,INV-00002,INV8384,83,NFI-PN-00001,tempor convallis nulla neque libero,U21,00dd,oz,8,8,1,EUR,657.82,5262.56,,,,,,,,,0,GR,
202497,2024,33,mdc-423,CARFAIR,1M1,985 Fairfield Place,Qohord-e Bālā,,03.50.948.10023.80,2024-07-04 20:22:15,,SO-030,INV-00002,INV9798,8,NFI-PN-00002,nunc proin at turpis a,R18,,in,3,3,0,IRR,348.23,1044.69,,,,,,,,,0,IR,
202456,2025,18,fjw-443,MCI,1M1,7205 Straubel Trail,Cojata,PO4321,98.79.672.33454.46,2024-06-26 20:22:15,2024-06-25 20:22:15,SO-009,INV-00002,INV2930,3,NFI-PN-00003,nunc donec quis orci eget,B80,,ft,6,6,1,PEN,871.46,5228.76,,,,16.0,,,,,0,PE,
202442,2025,18,eck-641,CARFAIR,1M2,15854 Mesta Alley,Nanhuatang,PO2345,75.63.360.28925.67,2024-07-02 20:22:15,,SO-012,INV-00002,INV3940,76,NFI-PN-00004,cum sociis natoque,T20,,cm,6,6,1,CNY,100.31,601.86,,,,,,,,,0,CN,
202437,2025,27,rpl-016,MCI,1M2,7176 Ludington Trail,Meziměstí,PO7654,02.51.660.78019.42,2024-07-06 20:22:16,,SO-048,INV-00002,INV5152,67,NFI-PN-00005,sed interdum venenatis turpis enim,M13,,lb,10,10,1,CZK,58.52,585.2,,,,,,,,,0,CZ,
202504,2024,28,knb-414,NFI,CRK,62 Lawn Park,Qibu,,18.59.215.41317.44,2024-07-03 20:22:16,,SO-024,INV-00002,INV6566,79,NFI-PN-00006,nulla nisl nunc,H8,,ft,7,7,1,CNY,975.18,6826.26,,,,,,,,,0,CN,
202446,2024,22,mpg-920,NFI,1M2,44853 Lukken Way,El Progreso,,23.70.658.91492.01,2024-06-29 20:22:16,2024-06-22 20:22:16,SO-047,INV-00002,INV8788,45,NFI-PN-00007,consequat morbi a,C3,,L,4,4,1,PAB,583.42,2333.68,,,,,,,,,0,PA,
202494,2025,41,krb-196,ARBOC,CRK,2180 Merrick Center,Camachile,PO6543,97.74.739.04642.76,2024-06-30 20:22:16,,SO-047,INV-00002,INV4142,32,NFI-PN-00008,morbi ut odio cras mi pede,S71,,gal,8,8,0,PHP,364.77,2918.16,,,,,,,,,0,PH,
202405,2024,6,eum-643,NFI,CWP,0040 Scott Plaza,Prawdzinski,,94.50.447.18619.37,2024-07-02 20:22:16,2024-06-30 20:22:16,SO-017,INV-00002,INV4748,15,NFI-PN-00009,pretium quis lectus,F84,,L,4,4,0,BYR,900.33,3601.32,,,,,,,,,0,BY,
202441,2024,43,wmw-931,ARBOC,1M2,07091 Kennedy Drive,Curug,PO0987,06.81.843.65037.05,2024-06-29 20:22:16,2024-06-25 20:22:16,SO-004,INV-00002,INV9101,54,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,K37,,pt,8,8,0,IDR,81.45,651.6,,,,,,,,,0,ID,
