INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202473,2024,51,asu-384,NFI,WPR,70 Northport Trail,Tambura,,26.11.022.00502.85,2024-07-01 22:20:18,,SO-038,INV-00002,INV6364,79,NFI-PN-00001,tempor convallis nulla neque libero,T46,66jj,oz,6,6,1,SSP,657.82,3946.92,,,,,,,,,0,SS,KANBAN
202489,2025,11,vzo-678,ARBOC,SCL,83168 Twin Pines Terrace,Anchau,,53.42.164.31970.97,2024-07-06 22:20:19,,SO-022,INV-00002,INV7374,23,NFI-PN-00002,nunc proin at turpis a,N66,,in,5,5,1,NGN,348.23,1741.15,,,,,,,,,0,NG,
202425,2024,16,aod-351,NFI,1M2,8 Garrison Road,Mudon,PO6543,48.08.922.89555.53,2024-06-24 22:20:19,,SO-028,INV-00002,INV5960,42,NFI-PN-00003,nunc donec quis orci eget,E83,77ii,ft,9,9,1,MMK,871.46,7843.14,,,,,,,,,0,MM,
202483,2025,3,erh-061,CARFAIR,CRK,71 1st Alley,Pudasjärvi,PO8765,59.46.283.26407.90,2024-06-28 22:20:19,2024-06-26 22:20:19,SO-037,INV-00002,INV1314,68,NFI-PN-00004,cum sociis natoque,H60,44dd,cm,9,9,0,EUR,100.31,902.79,,,,,,,,,0,FI,
202428,2024,5,ekf-279,MCI,SCL,7441 Amoth Trail,Ollachea,PO1098,43.18.119.34849.43,2024-06-29 22:20:19,,SO-013,INV-00002,INV9798,26,NFI-PN-00005,sed interdum venenatis turpis enim,P42,,lb,8,8,0,PEN,58.52,468.16,,,,,,,,,0,PE,
202447,2025,13,oxb-768,MCI,1M2,2167 Morningstar Place,Urachiche,PO4321,64.47.782.20398.81,2024-06-30 22:20:19,,SO-004,INV-00002,INV9798,45,NFI-PN-00006,nulla nisl nunc,J36,33cc,ft,5,5,0,VEF,975.18,4875.9,,,,,,,,,0,VE,
202467,2024,14,ocu-202,MCI,ANN,244 Burrows Way,San Francisco,,39.45.799.98279.76,2024-06-27 22:20:19,,SO-001,INV-00002,INV3334,89,NFI-PN-00007,consequat morbi a,F84,,L,9,9,0,BOB,583.42,5250.78,,,,,22.0,,,,0,BO,VENDING
202405,2024,8,qen-756,NFI,1M2,7 Eastlawn Alley,Nishio,,91.19.110.32939.68,2024-06-24 22:20:19,,SO-017,INV-00002,INV3940,19,NFI-PN-00008,morbi ut odio cras mi pede,H60,33gg,gal,10,10,0,JPY,364.77,3647.7,,,,,,,,,0,JP,VMI
202405,2025,21,hge-546,MCI,CRK,648 Loeprich Drive,Greensboro,PO2109,78.14.256.53497.40,2024-06-26 22:20:19,2024-06-22 22:20:19,SO-018,INV-00002,INV7172,40,NFI-PN-00009,pretium quis lectus,Q95,,L,1,1,0,USD,900.33,900.33,,,,,,,,,0,US,VMI
202428,2024,6,muu-005,ARBOC,1M2,82305 Cordelia Avenue,Oju,PO4321,82.18.559.74866.69,2024-07-03 22:20:19,2024-06-29 22:20:19,SO-007,INV-00002,INV3536,16,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,U99,,pt,3,3,1,NGN,81.45,244.35,,,,,,,,,0,NG,
