INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202431,2025,38,yjr-222,ARBOC,CWP,67011 Meadow Vale Point,Patsi,,74.69.041.96447.27,2024-07-06 21:53:15,,SO-006,INV-00002,INV2122,48,NFI-PN-00001,tempor convallis nulla neque libero,V48,,oz,5,5,1,KMF,657.82,3289.1,,,,,,,,,0,KM,
202407,2024,12,sex-694,ARBOC,SCL,24 Union Hill,Bailang,,32.14.092.95721.19,2024-06-29 21:53:15,,SO-033,INV-00002,INV4142,51,NFI-PN-00002,nunc proin at turpis a,S97,66zz,in,6,6,0,CNY,348.23,2089.38,,,,,,,,,0,CN,
202408,2025,52,gxv-805,NFI,CRK,584 Cordelia Drive,Nicolas Bravo,,79.17.483.85155.94,2024-07-01 21:53:15,,SO-015,INV-00002,INV4546,36,NFI-PN-00003,nunc donec quis orci eget,U47,,ft,10,10,0,MXN,871.46,8714.6,,,,,,,,,0,MX,
202448,2024,21,svk-615,CARFAIR,1M2,6538 Myrtle Trail,Nal’chik,PO6543,13.12.344.78913.20,2024-07-03 21:53:15,,SO-040,INV-00002,INV3334,14,NFI-PN-00004,cum sociis natoque,T20,44rr,cm,10,10,0,RUB,100.31,1003.1,,,,,,,,,0,RU,
202408,2024,49,qcu-139,CARFAIR,ANN,145 Vermont Avenue,Armenia,PO8765,54.98.532.02723.15,2024-07-05 21:53:15,2024-07-03 21:53:15,SO-019,INV-00002,INV5152,26,NFI-PN-00005,sed interdum venenatis turpis enim,F58,88zz,lb,8,8,1,COP,58.52,468.16,,,,,,,,,0,CO,KANBAN
202416,2024,18,zmy-695,MCI,ANN,4189 Prentice Pass,Kertosari,,50.59.734.05351.00,2024-07-04 21:53:15,2024-06-28 21:53:15,SO-038,INV-00002,INV1314,59,NFI-PN-00006,nulla nisl nunc,L12,55ww,ft,9,9,0,IDR,975.18,8776.62,,,,,,,,,0,ID,
202483,2024,51,jry-139,MCI,1M2,6 Parkside Park,Lansing,,61.97.907.13308.06,2024-07-06 21:53:15,,SO-038,INV-00002,INV3940,32,NFI-PN-00007,consequat morbi a,J88,66ff,L,3,3,0,USD,583.42,1750.26,,,,,,,,,0,US,
202481,2024,24,heo-171,NFI,1M1,8516 1st Terrace,Solnice,PO8765,68.15.387.13972.81,2024-06-24 21:53:15,2024-06-20 21:53:15,SO-037,INV-00002,INV5960,57,NFI-PN-00008,morbi ut odio cras mi pede,X50,66jj,gal,4,4,0,CZK,364.77,1459.08,,,,,,,,,0,CZ,
202488,2024,46,gjb-084,CARFAIR,1M2,56 Longview Point,Xishan,PO5432,04.07.116.01382.14,2024-06-30 21:53:15,,SO-015,INV-00002,INV8788,71,NFI-PN-00009,pretium quis lectus,S45,,L,4,4,0,CNY,900.33,3601.32,,,,,,,,,0,CN,
202470,2024,13,xka-343,CARFAIR,CRK,3 Miller Park,Cikoneng,PO1234,75.91.086.42177.49,2024-06-25 21:53:15,,SO-002,INV-00002,INV4142,37,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,B54,77ii,pt,2,2,1,IDR,81.45,162.9,,,,,,,,,0,ID,
