INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202432,2025,41,jxa-566,ARBOC,CRK,3270 Vera Crossing,Atamanovka,,31.96.239.37919.21,2024-07-06 23:16:11,2024-07-04 23:16:11,SO-050,INV-00002,INV4546,14,NFI-PN-00001,tempor convallis nulla neque libero,L90,,oz,10,10,1,RUB,657.82,6578.2,,,,,,58.0,,,0,RU,
202495,2025,34,kmm-415,NFI,ANN,8 Vahlen Plaza,Ni’ao,PO5678,92.03.643.56822.07,2024-06-30 23:16:11,2024-06-29 23:16:11,SO-036,INV-00002,INV9192,78,NFI-PN-00002,nunc proin at turpis a,O41,,in,5,5,0,CNY,348.23,1741.15,,,,,,,,,0,CN,
202457,2025,6,soy-903,NFI,CWP,549 Mcguire Plaza,Bangkal,,16.50.177.97038.66,2024-06-25 23:16:11,,SO-043,INV-00002,INV7374,10,NFI-PN-00003,nunc donec quis orci eget,A1,99qq,ft,4,4,1,IDR,871.46,3485.84,,,,,,,,,0,ID,
202425,2024,6,wxr-151,MCI,1M2,452 South Circle,Dongjin,,85.22.621.69555.52,2024-06-27 23:16:11,,SO-045,INV-00002,INV4950,13,NFI-PN-00004,cum sociis natoque,G59,88ff,cm,10,10,0,CNY,100.31,1003.1,,,,,,,,,0,CN,
202477,2025,31,ase-377,NFI,SCL,36320 Oneill Crossing,Kiambu,,73.21.588.03576.29,2024-07-08 23:16:11,,SO-036,INV-00002,INV9596,71,NFI-PN-00005,sed interdum venenatis turpis enim,Z52,00hh,lb,8,8,1,KES,58.52,468.16,,,,,,,,,0,KE,
202433,2025,19,pbo-044,CARFAIR,SCL,1849 Haas Center,Ocumare de la Costa,PO0123,34.38.096.00831.78,2024-07-02 23:16:11,2024-06-27 23:16:11,SO-017,INV-00002,INV2930,7,NFI-PN-00006,nulla nisl nunc,T98,55gg,ft,2,2,0,VEF,975.18,1950.36,,,,,,,,,0,VE,
202498,2025,46,oqf-570,ARBOC,WPR,5 Sunfield Drive,Jalapa,,77.78.828.45292.70,2024-06-30 23:16:11,2024-06-29 23:16:11,SO-016,INV-00002,INV8182,15,NFI-PN-00007,consequat morbi a,K89,88vv,L,2,2,1,NIO,583.42,1166.84,,,,,,,,,0,NI,
202407,2024,27,mpc-612,NFI,SCL,3 Stang Terrace,Kuripan,,32.85.140.60922.50,2024-06-28 23:16:11,2024-06-21 23:16:11,SO-002,INV-00002,INV2930,59,NFI-PN-00008,morbi ut odio cras mi pede,B54,77kk,gal,6,6,0,IDR,364.77,2188.62,,,,,,,,,0,ID,
202496,2025,43,zdt-478,ARBOC,ANN,361 Surrey Court,Lansing,,09.99.199.91674.65,2024-07-03 23:16:11,,SO-039,INV-00002,INV2526,21,NFI-PN-00009,pretium quis lectus,M65,77kk,L,2,2,1,USD,900.33,1800.66,,,,,,,,,0,US,
202422,2025,49,vtc-353,CARFAIR,SCL,64 Anzinger Pass,Muli,,44.43.967.52871.91,2024-07-07 23:16:11,2024-07-01 23:16:11,SO-045,INV-00002,INV7172,26,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,P68,,pt,1,1,1,CNY,81.45,81.45,,,,,,,,,0,CN,
