INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202411,2025,31,icg-314,CARFAIR,SCL,736 Mcbride Pass,São Bento do Sul,,77.85.650.71801.14,2024-07-06 22:26:19,2024-07-02 22:26:19,SO-004,INV-00002,INV4344,35,NFI-PN-00001,tempor convallis nulla neque libero,U99,99ii,oz,6,6,1,BRL,657.82,3946.92,,,,,,,,,0,BR,
202420,2024,44,uwx-334,NFI,WPR,42 Reinke Court,San Isidro,PO6543,69.89.233.61670.76,2024-06-25 22:26:20,,SO-005,INV-00002,INV1314,99,NFI-PN-00002,nunc proin at turpis a,H86,,in,4,4,0,PEN,348.23,1392.92,,,,,,,,,0,PE,
202424,2025,52,now-380,ARBOC,ANN,1130 Schurz Junction,At-Bashi,,24.79.673.06845.07,2024-07-07 22:26:20,,SO-028,INV-00002,INV7374,71,NFI-PN-00003,nunc donec quis orci eget,H86,,ft,10,10,1,KGS,871.46,8714.6,,,,,,,,,0,KG,
202496,2025,40,fgg-012,MCI,SCL,37 Glacier Hill Terrace,Yantongtun,PO6543,48.01.989.09140.92,2024-07-06 22:26:20,2024-07-01 22:26:20,SO-006,INV-00002,INV99100,11,NFI-PN-00004,cum sociis natoque,W49,99cc,cm,10,10,0,CNY,100.31,1003.1,,,,,,,,,0,CN,
202403,2024,40,tvh-634,CARFAIR,CRK,978 Spaight Pass,Tsuen Wan,,57.98.155.39574.67,2024-06-28 22:26:20,2024-06-25 22:26:20,SO-028,INV-00002,INV9394,34,NFI-PN-00005,sed interdum venenatis turpis enim,I61,,lb,2,2,1,HKD,58.52,117.04,,,,,,,,,0,HK,
202432,2025,26,aev-740,CARFAIR,1M2,70 Eastlawn Circle,Fujinomiya,,35.92.339.77243.03,2024-06-27 22:26:20,2024-06-21 22:26:20,SO-038,INV-00002,INV4142,24,NFI-PN-00006,nulla nisl nunc,U99,99ss,ft,7,7,0,JPY,975.18,6826.26,,,,,,,,,0,JP,
202443,2024,13,ttk-635,NFI,ANN,35708 Loftsgordon Center,Shiniu,,53.47.703.64333.33,2024-06-25 22:26:20,2024-06-19 22:26:20,SO-014,INV-00002,INV5556,54,NFI-PN-00007,consequat morbi a,W75,55ww,L,2,2,0,CNY,583.42,1166.84,,,,,,,,,0,CN,
202490,2024,2,ixv-677,MCI,ANN,30404 Northland Court,Shantou,,43.82.403.93933.80,2024-06-30 22:26:20,2024-06-24 22:26:20,SO-044,INV-00002,INV3334,7,NFI-PN-00008,morbi ut odio cras mi pede,Z52,,gal,10,10,0,CNY,364.77,3647.7,,,,,,,,,0,CN,
202425,2024,49,eur-462,CARFAIR,1M2,7 Mariners Cove Avenue,Amahusu,PO0987,49.37.941.81844.48,2024-07-05 22:26:20,2024-06-29 22:26:20,SO-047,INV-00002,INV8788,34,NFI-PN-00009,pretium quis lectus,K63,,L,9,9,0,IDR,900.33,8102.97,,,,,,,,,0,ID,
202493,2025,29,nwr-672,MCI,CRK,30 Anzinger Drive,Gislaved,,10.96.598.82308.03,2024-07-03 22:26:20,2024-06-26 22:26:20,SO-028,INV-00002,INV7778,55,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,T98,66xx,pt,3,3,0,SEK,81.45,244.35,,,,,,,,,0,SE,VENDING
