INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202421,2024,32,enn-652,NFI,SCL,01169 Talmadge Parkway,Dahewan,PO5432,55.83.419.47940.54,2024-07-03 13:19:14,2024-06-27 13:19:14,SO-032,INV-00002,INV9596,16,NFI-PN-00001,tempor convallis nulla neque libero,G59,,oz,9,9,0,CNY,657.82,5920.38,,,,,,,,,0,CN,
202404,2025,25,zro-536,ARBOC,SCL,87912 Superior Lane,Gryfino,PO6543,04.30.978.97231.19,2024-06-28 13:19:14,,SO-032,INV-00002,INV6162,10,NFI-PN-00002,nunc proin at turpis a,L38,88zz,in,3,3,0,PLN,348.23,1044.69,,,,,,,,,0,PL,
202460,2025,10,uzl-973,NFI,1M2,99 Monument Pass,Del Valle,,33.70.308.47669.52,2024-07-01 13:19:14,,SO-050,INV-00002,INV9596,64,NFI-PN-00003,nunc donec quis orci eget,N14,,ft,4,4,1,MXN,871.46,3485.84,,,,,,,,,0,MX,
202478,2025,19,dkp-541,ARBOC,WPR,610 Anhalt Junction,Kolambugan,PO4321,48.61.818.84731.02,2024-07-07 13:19:14,,SO-001,INV-00002,INV3132,42,NFI-PN-00004,cum sociis natoque,U99,22jj,cm,4,4,1,PHP,99,396.0,,,,,,,,,0,PH,
202468,2025,18,rnz-130,CARFAIR,CRK,2839 Dahle Hill,Louka,PO6543,92.60.246.79649.61,2024-07-09 13:19:14,,SO-016,INV-00002,INV8384,7,NFI-PN-00005,sed interdum venenatis turpis enim,L64,99gg,lb,1,1,1,CZK,58.52,58.52,,,,,,,,,0,CZ,
202457,2024,34,nqc-250,ARBOC,CWP,8 Quincy Crossing,Mortka,,45.08.469.07186.49,2024-06-29 13:19:14,,SO-011,INV-00002,INV7778,77,NFI-PN-00006,nulla nisl nunc,Q69,,ft,7,7,1,RUB,975.18,6826.26,,,,,,,,,0,RU,
202417,2025,22,lfb-397,ARBOC,CRK,27159 Chinook Terrace,Thị Trấn Thuận Châu,PO6543,21.87.956.13433.77,2024-06-29 13:19:14,,SO-015,INV-00002,INV7374,21,NFI-PN-00007,consequat morbi a,I35,,L,2,2,0,VND,583.42,1166.84,,,,,,,,,0,VN,
202451,2024,26,hat-767,ARBOC,1M1,8 Buhler Terrace,Skrzydlna,,65.75.712.40020.78,2024-06-30 13:19:14,,SO-044,INV-00002,INV8182,47,NFI-PN-00008,morbi ut odio cras mi pede,E83,99kk,gal,5,5,1,PLN,364.77,1823.85,,,,,,,,,0,PL,
202481,2025,37,vcm-747,NFI,SCL,82933 Melrose Crossing,Kasaoka,PO8765,76.33.396.58428.24,2024-07-02 13:19:14,,SO-003,INV-00002,INV1314,92,NFI-PN-00009,pretium quis lectus,O93,55ss,L,1,1,1,JPY,900.33,900.33,,,,,,,,,0,JP,VENDING
202426,2024,7,vlp-454,NFI,1M2,85659 Elgar Place,Reuleuet,PO8765,48.66.925.58955.65,2024-07-09 13:19:14,2024-07-07 13:19:14,SO-009,INV-00002,INV8384,63,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,X24,,pt,8,8,1,IDR,81.45,651.6,,,,,,,,,0,ID,
