INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202414,2024,38,pok-222,NFI,ANN,5 Superior Terrace,Jiudu,,48.93.757.86405.06,2024-06-29 22:41:20,,SO-017,INV-00002,INV9798,10,NFI-PN-00001,tempor convallis nulla neque libero,S71,,oz,3,3,1,CNY,657.82,1973.46,,,,,,,,,0,CN,
202494,2025,17,esz-455,MCI,CWP,58 Welch Street,Seixezelo,PO4321,74.46.144.82831.36,2024-06-27 22:41:21,,SO-009,INV-00002,INV8990,6,NFI-PN-00002,nunc proin at turpis a,H34,,in,2,2,1,EUR,348.23,696.46,,,,,,,,,0,PT,PAINT
202424,2024,29,osv-525,CARFAIR,WPR,640 Everett Junction,Sirājganj,,21.72.981.91838.75,2024-06-29 22:41:21,2024-06-27 22:41:21,SO-001,INV-00002,INV4344,24,NFI-PN-00003,nunc donec quis orci eget,Q69,,ft,4,4,1,BDT,871.46,3485.84,,,,,,,,74.0,0,BD,
202415,2025,30,xbv-421,CARFAIR,ANN,99 Westridge Circle,Staré Město,PO2109,34.51.030.13709.74,2024-07-04 22:41:21,,SO-023,INV-00002,INV4344,82,NFI-PN-00004,cum sociis natoque,B2,55ee,cm,2,2,0,CZK,100.31,200.62,,,,,15.0,,,,0,CZ,
202492,2025,22,exz-334,ARBOC,CWP,16893 Glacier Hill Point,Waegwan,PO8765,39.57.723.53874.42,2024-07-04 22:41:21,,SO-023,INV-00002,INV4546,69,NFI-PN-00005,sed interdum venenatis turpis enim,A79,33gg,lb,3,3,0,KRW,58.52,175.56,,,,,,,,,0,KR,
202446,2024,28,chr-171,MCI,CWP,222 Eagan Parkway,Perjuangan,,23.62.136.91043.18,2024-07-03 22:41:21,2024-06-26 22:41:21,SO-047,INV-00002,INV8182,86,NFI-PN-00006,nulla nisl nunc,Q69,55yy,ft,8,8,0,IDR,975.18,7801.44,,,,,,,,,0,ID,
202472,2024,13,efc-594,ARBOC,1M2,27495 Rieder Place,Krivodanovka,,63.76.685.24633.72,2024-06-29 22:41:21,,SO-010,INV-00002,INV7172,17,NFI-PN-00007,consequat morbi a,S45,,L,4,4,0,RUB,583.42,2333.68,,,,,,,,,0,RU,
202471,2025,52,qda-470,MCI,CRK,2169 Kinsman Hill,Reguengos de Monsaraz,PO9012,27.17.265.49592.71,2024-06-29 22:41:21,,SO-034,INV-00002,INV1314,92,NFI-PN-00008,morbi ut odio cras mi pede,N14,99cc,gal,9,9,0,EUR,364.77,3282.93,,,,,,,,,0,PT,PAINT
202493,2025,29,llr-946,CARFAIR,WPR,0 Hintze Street,Horodnytsya,,67.14.711.96870.15,2024-07-02 22:41:21,2024-06-29 22:41:21,SO-036,INV-00002,INV6566,73,NFI-PN-00009,pretium quis lectus,S97,11aa,L,8,8,1,UAH,900.33,7202.64,,,,,,,,,0,UA,
202462,2025,16,ynp-413,ARBOC,ANN,33 Beilfuss Avenue,Maesan,,78.68.690.28623.32,2024-07-04 22:41:21,,SO-012,INV-00002,INV4142,70,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,M13,11oo,pt,4,4,0,IDR,81.45,325.8,,,,,,,,,0,ID,
