INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202499,2024,26,yfo-148,NFI,ANN,6115 Myrtle Street,Vol’no-Nadezhdinskoye,,53.13.384.13849.02,2024-06-25 22:49:08,,SO-007,INV-00002,INV4950,8,NFI-PN-00001,tempor convallis nulla neque libero,H8,,oz,10,10,1,RUB,657.82,6578.2,,,,,,,,,0,RU,
202480,2024,14,tyj-828,ARBOC,CWP,3 Warrior Plaza,Huité,PO6789,51.58.190.41436.91,2024-06-25 22:49:08,,SO-030,INV-00002,INV5758,35,NFI-PN-00002,nunc proin at turpis a,O41,,in,9,9,1,GTQ,348.23,3134.07,,,,,,,,,0,GT,VMI
202483,2024,44,eve-566,MCI,1M2,85416 Transport Circle,Krajan,PO6543,82.37.444.11163.09,2024-07-08 22:49:08,,SO-029,INV-00002,INV4142,88,NFI-PN-00003,nunc donec quis orci eget,Y77,55ee,ft,8,8,0,IDR,871.46,6971.68,,,,,,,,,0,ID,
202436,2025,1,uwb-388,MCI,WPR,40758 Scoville Center,Konakridee,PO1234,34.41.222.12974.53,2024-07-02 22:49:08,,SO-014,INV-00002,INV2930,19,NFI-PN-00004,cum sociis natoque,B54,,cm,4,4,0,SLL,100.31,401.24,,,,,,,,,0,SL,
202488,2025,31,apt-929,MCI,1M2,0394 Carey Alley,Salām Khēl,PO0987,30.36.906.71127.55,2024-06-29 22:49:08,,SO-021,INV-00002,INV99100,10,NFI-PN-00005,sed interdum venenatis turpis enim,M39,,lb,5,5,1,AFN,58.52,292.6,,,,,,,,,0,AF,
202405,2025,44,zks-146,ARBOC,CRK,1992 Ramsey Place,Timurjaya,,98.85.879.96977.87,2024-06-30 22:49:08,2024-06-28 22:49:08,SO-007,INV-00002,INV4142,64,NFI-PN-00006,nulla nisl nunc,V74,44xx,ft,1,1,0,IDR,975.18,975.18,,,,,,,,,0,ID,
202425,2024,23,vyz-864,NFI,ANN,3 Portage Park,Jiangwan,,42.36.163.01184.96,2024-07-07 22:49:08,,SO-029,INV-00002,INV6162,39,NFI-PN-00007,consequat morbi a,A27,,L,5,5,1,CNY,583.42,2917.1,,,,,,,,,0,CN,
202410,2024,2,hlo-536,CARFAIR,SCL,819 Kedzie Point,Banjarejo,,49.34.632.18205.56,2024-07-01 22:49:08,2024-06-29 22:49:08,SO-035,INV-00002,INV5678,52,NFI-PN-00008,morbi ut odio cras mi pede,H86,,gal,10,10,0,IDR,364.77,3647.7,,,,,,,,,0,ID,
202433,2025,3,ova-082,NFI,1M2,889 Eliot Hill,Soca,PO6543,01.93.044.46553.33,2024-06-29 22:49:08,2024-06-24 22:49:08,SO-040,INV-00002,INV7374,10,NFI-PN-00009,pretium quis lectus,G59,77qq,L,7,7,1,UYU,900.33,6302.31,,,,,,,,,0,UY,
202417,2025,30,rcf-670,CARFAIR,1M2,08 Mayfield Lane,Ust’-Kut,,97.82.754.82222.18,2024-06-30 22:49:08,,SO-010,INV-00002,INV8990,75,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,T46,,pt,9,9,0,RUB,81.45,733.05,,,,,,,,,0,RU,
