INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202448,2024,10,uyl-730,MCI,WPR,90941 Buell Road,Maseru,PO6543,29.99.787.31216.78,2024-07-08 20:47:16,,SO-010,INV-00002,INV8586,56,NFI-PN-00001,tempor convallis nulla neque libero,T72,,oz,7,7,1,LSL,657.82,4604.74,,,,,,,,,0,LS,
202484,2024,14,cun-909,MCI,CWP,534 Emmet Parkway,Santa Cruz,PO1098,75.18.029.50005.93,2024-06-30 20:47:16,,SO-004,INV-00002,INV2930,32,NFI-PN-00002,nunc proin at turpis a,Y51,11uu,in,1,1,1,USD,348.23,348.23,,,,,,,,,0,US,
202451,2024,16,mwh-987,NFI,1M1,156 Shelley Trail,Tchaourou,,81.51.566.47762.46,2024-07-03 20:47:16,,SO-050,INV-00002,INV99100,25,NFI-PN-00003,nunc donec quis orci eget,L12,,ft,6,6,0,XOF,871.46,5228.76,,,,,,,,,0,BJ,
202417,2025,6,hsl-768,NFI,ANN,55147 Hanover Place,Allen,,75.85.116.83467.04,2024-06-26 20:47:16,,SO-046,INV-00002,INV1234,99,NFI-PN-00004,cum sociis natoque,Z26,,cm,3,3,0,PHP,100.31,300.93,,,,,,,,,0,PH,
202478,2025,28,mne-940,MCI,ANN,274 Doe Crossing Alley,Fengyuan,,31.57.431.41051.98,2024-07-02 20:47:17,2024-07-01 20:47:17,SO-045,INV-00002,INV5758,35,NFI-PN-00005,sed interdum venenatis turpis enim,K37,00hh,lb,4,4,0,TWD,58.52,234.08,,,,,,,,,0,TW,
202478,2024,36,wig-338,MCI,CRK,512 Mcbride Street,Birmingham,,53.58.694.26455.93,2024-06-30 20:47:17,2024-06-27 20:47:17,SO-041,INV-00002,INV99100,45,NFI-PN-00006,nulla nisl nunc,V100,,ft,6,6,1,USD,975.18,5851.08,,,,,,,,,0,US,
202469,2024,44,poj-299,MCI,CRK,2309 Bartelt Avenue,Taihu,,44.03.800.14475.13,2024-06-29 20:47:17,2024-06-26 20:47:17,SO-045,INV-00002,INV8586,51,NFI-PN-00007,consequat morbi a,K11,44hh,L,10,10,1,CNY,583.42,5834.2,,,,,,,,,0,CN,KANBAN
202402,2024,49,xky-712,CARFAIR,CWP,02024 Village Hill,Gancheng,PO4321,67.07.852.97477.57,2024-06-25 20:47:17,,SO-005,INV-00002,INV6566,38,NFI-PN-00008,morbi ut odio cras mi pede,L12,,gal,5,5,1,CNY,364.77,1823.85,,,,,,,,,0,CN,
202440,2024,8,bgk-690,CARFAIR,1M2,3077 Oneill Alley,Jequitinhonha,,06.94.158.21110.76,2024-06-29 20:47:17,2024-06-25 20:47:17,SO-024,INV-00002,INV4950,83,NFI-PN-00009,pretium quis lectus,L12,,L,3,3,1,BRL,900.33,2700.99,,,,,,,,,0,BR,
202412,2024,19,jht-898,MCI,SCL,01 Dakota Hill,Guradog,,25.36.486.09592.84,2024-07-03 20:47:17,,SO-006,INV-00002,INV7172,6,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,U47,00bb,pt,9,9,1,IDR,81.45,733.05,,,,,,,,,0,ID,
