INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202418,2025,30,zan-477,NFI,CWP,115 Drewry Terrace,Khoronk’,PO2109,01.32.590.75664.52,2024-06-27 21:03:20,2024-06-26 21:03:20,SO-033,INV-00002,INV2526,19,NFI-PN-00001,tempor convallis nulla neque libero,O67,33gg,oz,2,2,1,AMD,657.82,1315.64,,,,,,,,,0,AM,
202481,2025,14,uli-725,MCI,1M1,011 Thackeray Parkway,Independencia,PO4321,31.73.754.16734.59,2024-06-27 21:03:20,,SO-005,INV-00002,INV2122,46,NFI-PN-00002,nunc proin at turpis a,E57,,in,1,1,1,MXN,348.23,348.23,,,,,,,,,0,MX,
202423,2025,33,xrc-149,ARBOC,1M2,56 Quincy Street,Dongpu,,18.23.256.23178.40,2024-06-24 21:03:20,,SO-047,INV-00002,INV3536,69,NFI-PN-00003,nunc donec quis orci eget,Q95,,ft,6,6,1,CNY,871.46,5228.76,,,,,,,,,0,CN,
202490,2025,44,uex-156,ARBOC,SCL,5916 Nelson Way,Semey,PO8765,02.72.320.96901.95,2024-07-04 21:03:20,2024-06-28 21:03:20,SO-050,INV-00002,INV9394,4,NFI-PN-00004,cum sociis natoque,G7,,cm,1,1,1,KZT,100.31,100.31,,,,,,,,,0,KZ,
202472,2025,25,xya-984,MCI,ANN,36 Warbler Drive,Pershotravneve,,65.35.913.66324.80,2024-07-07 21:03:20,,SO-003,INV-00002,INV3738,14,NFI-PN-00005,sed interdum venenatis turpis enim,Z26,55ee,lb,8,8,1,UAH,58.52,468.16,,,,,,,,,0,UA,
202438,2025,45,htt-056,MCI,SCL,440 Vidon Drive,Koesan,PO0987,38.64.965.18458.13,2024-06-30 21:03:20,,SO-044,INV-00002,INV6162,47,NFI-PN-00006,nulla nisl nunc,Y77,11oo,ft,1,1,0,KRW,975.18,975.18,,,,,,,,,0,KR,
202405,2024,34,kpd-654,ARBOC,1M2,71441 Oriole Alley,Topeka,,72.08.153.40023.02,2024-07-03 21:03:20,2024-07-02 21:03:20,SO-006,INV-00002,INV3536,56,NFI-PN-00007,consequat morbi a,A79,,L,10,10,1,USD,583.42,5834.2,,,,,,,,,0,US,
202412,2024,50,xkj-227,ARBOC,CRK,12296 Sutteridge Parkway,Tanshi,,08.13.700.62477.34,2024-06-30 21:03:20,,SO-043,INV-00002,INV6768,65,NFI-PN-00008,morbi ut odio cras mi pede,H34,,gal,10,10,0,CNY,364.77,3647.7,,,,,,,,,0,CN,VENDING
202476,2024,39,lks-196,CARFAIR,CRK,662 Eggendart Point,Pekalongan,,75.74.141.58077.50,2024-07-07 21:03:20,,SO-026,INV-00002,INV3940,29,NFI-PN-00009,pretium quis lectus,W49,77ii,L,10,10,1,IDR,900.33,9003.3,,,,,,,,,0,ID,
202417,2024,10,rtt-192,ARBOC,CRK,4 Tennyson Avenue,Rahama,,31.71.715.03583.12,2024-06-30 21:03:20,2024-06-25 21:03:20,SO-035,INV-00002,INV3132,84,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,W23,,pt,2,2,0,NGN,81.45,162.9,NO,,,,,,,,0,NG,VMI
