INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202478,2024,13,pgg-456,NFI,1M1,8377 Pleasure Circle,Qingjiangqiao,,98.92.719.84269.16,2024-06-26 21:11:08,2024-06-21 21:11:08,SO-011,INV-00002,INV7374,21,NFI-PN-00001,tempor convallis nulla neque libero,O41,,oz,8,8,1,CNY,657.82,5262.56,,,,,,,,,0,CN,
202444,2024,34,xsa-473,CARFAIR,CRK,458 Londonderry Alley,Castlebellingham,PO2109,47.74.335.61276.40,2024-07-03 21:11:09,,SO-010,INV-00002,INV4546,88,NFI-PN-00002,nunc proin at turpis a,M13,,in,5,5,0,EUR,348.23,1741.15,,,,,,,,,0,IE,
202412,2025,26,sal-201,MCI,CRK,1 Magdeline Pass,Götene,PO5432,31.87.118.34906.70,2024-06-30 21:11:09,2024-06-28 21:11:09,SO-041,INV-00002,INV5678,30,NFI-PN-00003,nunc donec quis orci eget,M13,,ft,10,10,0,SEK,871.46,8714.6,,,,,,,,,0,SE,
202444,2025,38,xgk-282,NFI,1M2,1128 Eagle Crest Avenue,Anserma,PO2109,52.60.229.39123.83,2024-07-05 21:11:09,2024-07-04 21:11:09,SO-009,INV-00002,INV2526,39,NFI-PN-00004,cum sociis natoque,A53,00dd,cm,8,8,0,COP,100.31,802.48,,,,,,,,,0,CO,KANBAN
202413,2024,35,ezn-338,NFI,1M2,7 Carpenter Center,Värmdö,,71.51.434.32753.23,2024-06-26 21:11:09,,SO-013,INV-00002,INV1314,56,NFI-PN-00005,sed interdum venenatis turpis enim,M13,44xx,lb,6,6,0,SEK,58.52,351.12,,,,,,,,,0,SE,
202458,2024,38,ggc-209,NFI,ANN,129 Scofield Avenue,Eixo,PO6543,93.81.470.62386.53,2024-07-07 21:11:09,2024-07-04 21:11:09,SO-018,INV-00002,INV2324,60,NFI-PN-00006,nulla nisl nunc,G85,,ft,6,6,1,EUR,975.18,5851.08,,,,,,,,,0,PT,
202499,2025,5,jyo-121,CARFAIR,1M1,59568 Maryland Circle,Nanganga,,94.26.832.74649.92,2024-07-03 21:11:09,2024-06-27 21:11:09,SO-038,INV-00002,INV3334,65,NFI-PN-00007,consequat morbi a,A53,,L,5,5,0,TZS,583.42,2917.1,,,,,,,,,0,TZ,
202494,2025,48,xlg-280,CARFAIR,CRK,02 Pepper Wood Park,Santa Cruz,,19.21.643.44366.63,2024-07-08 21:11:09,,SO-029,INV-00002,INV4344,12,NFI-PN-00008,morbi ut odio cras mi pede,K37,66zz,gal,8,8,0,PHP,9,72.0,,,,,,,,,0,PH,
202495,2024,51,xwo-180,CARFAIR,1M2,8337 Manitowish Way,Nueva Gorgona,,83.46.648.35134.59,2024-07-01 21:11:09,,SO-014,INV-00002,INV6566,73,NFI-PN-00009,pretium quis lectus,K89,,L,7,7,1,PAB,900.33,6302.31,,,,,,,,,0,PA,
202466,2025,27,kor-112,ARBOC,CRK,9842 Porter Road,Şabrātah,,83.53.863.53502.88,2024-07-04 21:11:09,,SO-032,INV-00002,INV3738,99,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,J88,99aa,pt,2,2,0,LYD,81.45,162.9,,,,,,,,,0,LY,
