INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202502,2025,13,tln-448,CARFAIR,ANN,28 Charing Cross Lane,Ya’ngan,,20.97.485.44687.76,2024-07-04 14:09:11,2024-07-03 14:09:11,SO-006,INV-00002,INV4950,76,NFI-PN-00001,tempor convallis nulla neque libero,W75,,oz,1,1,0,CNY,657.82,657.82,,,,,,,,,0,CN,PAINT
202453,2025,36,ict-117,CARFAIR,CWP,4553 Scofield Street,Aş Şanamayn,PO1234,77.52.796.29801.41,2024-06-27 14:09:11,2024-06-25 14:09:11,SO-043,INV-00002,INV1234,64,NFI-PN-00002,nunc proin at turpis a,G33,,in,9,9,1,SYP,348.23,3134.07,,,,,,,,,0,SY,PAINT
202454,2024,48,zrn-056,MCI,1M2,2 Roth Trail,Sanxi,PO1234,74.09.985.77115.06,2024-07-07 14:09:11,,SO-027,INV-00002,INV3738,12,NFI-PN-00003,nunc donec quis orci eget,M39,77gg,ft,3,3,0,CNY,871.46,2614.38,,,,,,,,,0,CN,
202504,2024,47,pln-859,ARBOC,CWP,99 1st Parkway,Sangojar,PO0123,02.52.313.50989.38,2024-07-03 14:09:11,,SO-045,INV-00002,INV4344,32,NFI-PN-00004,cum sociis natoque,L64,88rr,cm,1,1,0,IDR,100.31,100.31,,,,,,,,,0,ID,
202487,2025,46,wph-024,MCI,SCL,1071 Lighthouse Bay Parkway,Barakī Barak,,75.76.193.24449.70,2024-07-02 14:09:11,,SO-037,INV-00002,INV9101,36,NFI-PN-00005,sed interdum venenatis turpis enim,Y51,66pp,lb,1,1,0,AFN,58.52,58.52,,,,,,,,,0,AF,
202449,2024,43,tsg-248,CARFAIR,SCL,39 Hanover Park,Hidalgo,PO0987,66.93.961.89421.18,2024-06-30 14:09:11,2024-06-27 14:09:11,SO-043,INV-00002,INV7172,44,NFI-PN-00006,nulla nisl nunc,N92,,ft,8,8,1,MXN,975.18,7801.44,,,,,,,,,0,MX,
202435,2024,28,ijn-149,MCI,CWP,861 Elka Avenue,Minneapolis,,97.22.025.47671.07,2024-06-29 14:09:11,,SO-013,INV-00002,INV8384,59,NFI-PN-00007,consequat morbi a,T98,,L,8,8,1,USD,583.42,4667.36,,,,,,,,,0,US,
202418,2025,32,ocv-830,CARFAIR,SCL,9 Nevada Terrace,Pingxi,,29.48.368.88183.63,2024-07-09 14:09:11,,SO-046,INV-00002,INV1314,90,NFI-PN-00008,morbi ut odio cras mi pede,A53,88jj,gal,10,10,0,CNY,364.77,3647.7,,,,,,,,,0,CN,
202413,2025,47,tzq-559,CARFAIR,WPR,883 Roxbury Point,Seredka,,03.47.423.87305.13,2024-07-03 14:09:11,2024-07-01 14:09:11,SO-044,INV-00002,INV9101,81,NFI-PN-00009,pretium quis lectus,L90,,L,7,7,1,RUB,900.33,6302.31,,,,,,,,,0,RU,KANBAN
202404,2025,52,jpo-184,MCI,1M1,30 Twin Pines Pass,Zhangdun,PO2109,43.37.293.42570.93,2024-07-05 14:09:11,,SO-011,INV-00002,INV5556,1,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,K63,99gg,pt,4,4,0,CNY,81.45,325.8,,,,,,,,,0,CN,
