INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202473,2025,22,hzb-722,MCI,SCL,24 Maple Trail,Birātnagar,,07.67.966.65141.85,2024-07-03 21:27:09,,SO-003,INV-00002,INV6768,50,NFI-PN-00001,tempor convallis nulla neque libero,A1,,oz,1,1,1,NPR,657.82,657.82,,,,,,,,,0,NP,KANBAN
202428,2025,13,fsc-661,MCI,1M2,45387 Dapin Point,Waterloo,PO0987,53.62.015.73556.70,2024-06-25 21:27:10,,SO-010,INV-00002,INV5678,53,NFI-PN-00002,nunc proin at turpis a,D56,33qq,in,3,3,0,CAD,348.23,1044.69,,,,,,,,,0,CA,
202474,2024,25,zbv-753,NFI,CWP,3 Novick Center,Campor,,97.84.465.95650.05,2024-06-26 21:27:10,2024-06-21 21:27:10,SO-045,INV-00002,INV8788,85,NFI-PN-00003,nunc donec quis orci eget,C3,00bb,ft,4,4,0,IDR,871.46,3485.84,,,87.0,,,,,,0,ID,
202463,2024,2,eeg-238,CARFAIR,SCL,52 Mayer Pass,Radiměř,PO4321,59.49.944.92561.50,2024-07-06 21:27:10,2024-07-01 21:27:10,SO-015,INV-00002,INV2324,5,NFI-PN-00004,cum sociis natoque,J10,77yy,cm,2,2,0,CZK,154,308.0,,,,,,,,,0,CZ,
202428,2025,13,uvm-617,ARBOC,CWP,71 Packers Park,Thị Trấn Nghèn,,23.92.175.85900.52,2024-06-30 21:27:10,2024-06-28 21:27:10,SO-037,INV-00002,INV2526,57,NFI-PN-00005,sed interdum venenatis turpis enim,F6,,lb,8,8,1,VND,58.52,468.16,,,,,44.0,,,,0,VN,VENDING
202483,2024,1,mkp-811,CARFAIR,CRK,88 Mockingbird Terrace,Lovrenc na Pohorju,PO0987,64.17.998.55287.15,2024-07-04 21:27:10,,SO-005,INV-00002,INV9596,79,NFI-PN-00006,nulla nisl nunc,T98,77uu,ft,10,10,1,EUR,975.18,9751.8,,45.0,,,,,,,45,SI,
202480,2025,35,ucl-079,MCI,1M1,9 Stuart Lane,Kyurdarmir,PO8901,59.77.457.48859.71,2024-07-08 21:27:10,2024-07-06 21:27:10,SO-018,INV-00002,INV5678,73,NFI-PN-00007,consequat morbi a,R18,77ii,L,3,3,1,AZN,583.42,1750.26,,,,,,,,,0,AZ,
202454,2024,36,ewc-947,CARFAIR,WPR,2789 Forest Lane,Reforma,PO0987,39.01.159.14610.00,2024-07-08 21:27:10,2024-07-05 21:27:10,SO-025,INV-00002,INV5556,78,NFI-PN-00008,morbi ut odio cras mi pede,T46,88jj,gal,7,7,0,MXN,364.77,2553.39,,,,,,,,,0,MX,
202464,2024,7,ipi-000,ARBOC,1M2,700 Hagan Drive,Kirovskiy,PO0987,90.12.292.81574.18,2024-07-04 21:27:10,2024-06-27 21:27:10,SO-017,INV-00002,INV1234,23,NFI-PN-00009,pretium quis lectus,K11,,L,3,3,1,RUB,900.33,2700.99,,,,,,,,,0,RU,
202428,2024,2,weo-997,NFI,1M2,2557 Tennessee Lane,Metsavan,PO2345,72.42.567.59578.86,2024-07-02 21:27:10,2024-07-01 21:27:10,SO-005,INV-00002,INV6566,57,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,Z52,,pt,2,2,0,AMD,81.45,162.9,,,,,,,,,0,AM,
