INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202473,2025,18,yfk-806,ARBOC,CRK,01789 3rd Way,Yangsan,PO6789,77.89.991.96951.96,2024-06-26 23:07:14,,SO-036,INV-00002,INV2324,24,NFI-PN-00001,tempor convallis nulla neque libero,M65,99aa,oz,10,10,1,KRW,657.82,6578.2,,,,,,,,,0,KR,VENDING
202420,2025,45,rky-593,ARBOC,WPR,6 Parkside Hill,Boto,,50.33.558.77666.70,2024-06-24 23:07:14,2024-06-21 23:07:14,SO-040,INV-00002,INV1718,75,NFI-PN-00002,nunc proin at turpis a,E83,,in,3,3,0,IDR,348.23,1044.69,,,,,,,,,0,ID,
202444,2024,32,sjh-307,MCI,ANN,46 Northwestern Place,Przelewice,PO2109,96.40.563.62977.46,2024-06-24 23:07:14,2024-06-21 23:07:14,SO-006,INV-00002,INV9192,64,NFI-PN-00003,nunc donec quis orci eget,O67,,ft,1,1,1,PLN,871.46,871.46,,,,,,,,,0,PL,
202499,2025,34,nur-961,ARBOC,CWP,2 Grim Terrace,Bang Kho Laem,,96.29.419.36442.10,2024-06-26 23:07:14,2024-06-24 23:07:14,SO-009,INV-00002,INV5556,25,NFI-PN-00004,cum sociis natoque,W23,,cm,5,5,1,THB,100.31,501.55,,,,,,,,,0,TH,
202500,2024,27,uth-221,MCI,ANN,4 Almo Place,Huating,PO0987,85.17.160.71263.34,2024-06-25 23:07:14,2024-06-20 23:07:14,SO-007,INV-00002,INV4950,15,NFI-PN-00005,sed interdum venenatis turpis enim,M65,,lb,4,4,1,CNY,58.52,234.08,,,48.0,,,,,,0,CN,
202461,2025,15,bfn-032,ARBOC,SCL,216 Bunting Trail,Widorokandang,PO7890,09.58.589.84856.20,2024-06-27 23:07:14,2024-06-22 23:07:14,SO-032,INV-00002,INV9101,4,NFI-PN-00006,nulla nisl nunc,R18,,ft,5,5,1,IDR,98,490.0,,,,,,,,,0,ID,
202428,2025,50,pnr-349,MCI,1M2,6735 Division Point,Pasirputih,,89.39.418.41637.28,2024-06-28 23:07:14,2024-06-22 23:07:14,SO-008,INV-00002,INV9798,5,NFI-PN-00007,consequat morbi a,U47,66hh,L,3,3,1,IDR,583.42,1750.26,,,,,,,,,0,ID,
202471,2024,23,mzm-276,NFI,SCL,80136 Steensland Court,Turki,,52.21.113.33305.98,2024-06-24 23:07:14,2024-06-22 23:07:14,SO-027,INV-00002,INV7980,85,NFI-PN-00008,morbi ut odio cras mi pede,Q43,,gal,4,4,0,RUB,364.77,1459.08,,,,,,,,,0,RU,KANBAN
202460,2025,45,paa-567,CARFAIR,1M1,2122 Pepper Wood Drive,Tsetsegnuur,PO3456,51.34.083.47725.89,2024-06-29 23:07:14,,SO-015,INV-00002,INV4748,79,NFI-PN-00009,pretium quis lectus,E57,11ss,L,10,10,1,MNT,900.33,9003.3,,,,,,,,,0,MN,
202410,2024,14,ahl-674,MCI,CWP,4 Melby Parkway,Dete,,21.71.110.63040.40,2024-07-02 23:07:14,2024-07-01 23:07:14,SO-018,INV-00002,INV7374,26,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,A1,,pt,2,2,1,ZWL,81.45,162.9,,,,,,,,,0,ZW,
