INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202428,2024,17,rcs-213,ARBOC,WPR,9 Express Pass,Leubatang,,96.06.248.80124.12,2024-06-30 18:38:13,2024-06-27 18:38:13,SO-029,INV-00002,INV9101,65,NFI-PN-00001,tempor convallis nulla neque libero,H86,,oz,5,5,0,IDR,657.82,3289.1,,,,,,,,,0,ID,
202412,2025,50,kkl-715,MCI,1M1,01 Gateway Plaza,Trondheim,,32.81.753.59278.14,2024-07-03 18:38:14,,SO-019,INV-00002,INV6768,96,NFI-PN-00002,nunc proin at turpis a,I35,44nn,in,8,8,0,NOK,23,184.0,,,,,3.0,,,,0,NO,
202406,2025,39,jhr-703,CARFAIR,WPR,3645 Washington Point,Mantalongon,PO1098,49.57.842.56973.14,2024-06-26 18:38:14,2024-06-19 18:38:14,SO-013,INV-00002,INV7172,33,NFI-PN-00003,nunc donec quis orci eget,E31,,ft,2,2,1,PHP,871.46,1742.92,,,,,,,,,0,PH,
202435,2025,34,hkb-819,NFI,ANN,9464 Mayfield Plaza,Longfengba,,97.38.341.01483.14,2024-07-03 18:38:14,,SO-032,INV-00002,INV2728,32,NFI-PN-00004,cum sociis natoque,A1,11aa,cm,8,8,0,CNY,100.31,802.48,,,,58.0,,,,,0,CN,VENDING
202483,2025,32,ium-274,MCI,CRK,78185 John Wall Trail,Nakhon Phanom,,54.33.962.51669.57,2024-07-03 18:38:14,,SO-050,INV-00002,INV1516,70,NFI-PN-00005,sed interdum venenatis turpis enim,J88,,lb,10,10,0,THB,58.52,585.2,,,,,,,,,0,TH,KANBAN
202416,2024,38,iuf-843,ARBOC,1M1,5 Memorial Park,Larangan,,14.35.896.05973.61,2024-06-24 18:38:14,2024-06-23 18:38:14,SO-050,INV-00002,INV2526,44,NFI-PN-00006,nulla nisl nunc,C55,,ft,3,3,1,IDR,975.18,2925.54,,,,,,,,,0,ID,VMI
202458,2025,11,kvn-316,ARBOC,1M2,230 Londonderry Drive,Bendo,,96.34.676.00751.56,2024-07-01 18:38:14,2024-06-28 18:38:14,SO-024,INV-00002,INV8182,52,NFI-PN-00007,consequat morbi a,C29,,L,8,8,1,IDR,583.42,4667.36,,,,,,,,,0,ID,
202407,2024,10,kyd-887,CARFAIR,CRK,13 Raven Alley,Sydney,PO0123,85.78.373.76396.18,2024-06-25 18:38:14,,SO-041,INV-00002,INV6768,48,NFI-PN-00008,morbi ut odio cras mi pede,R70,22ll,gal,10,10,1,AUD,364.77,3647.7,,,,,,,,,0,AU,
202409,2025,33,jmp-856,ARBOC,1M1,5541 Briar Crest Plaza,Littleton,PO0987,02.53.447.05087.63,2024-06-26 18:38:14,2024-06-20 18:38:14,SO-021,INV-00002,INV9192,1,NFI-PN-00009,pretium quis lectus,W23,44xx,L,6,6,1,USD,900.33,5401.98,,,,,,,,,0,US,PAINT
202482,2025,8,gbv-869,MCI,ANN,62 Laurel Parkway,Ferraria,,17.37.157.50024.34,2024-07-01 18:38:14,2024-06-27 18:38:14,SO-006,INV-00002,INV4142,85,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,W75,44nn,pt,4,4,0,EUR,81.45,325.8,,,,,,,,,0,PT,VMI
