INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202427,2024,21,yrh-609,MCI,1M1,222 Birchwood Plaza,Oke Mesi,PO8765,48.95.731.73653.61,2024-07-03 22:37:07,2024-06-27 22:37:07,SO-006,INV-00002,INV7980,68,NFI-PN-00001,tempor convallis nulla neque libero,S97,11uu,oz,6,6,0,NGN,657.82,3946.92,,,,,,,,,0,NG,
202427,2024,35,ncd-505,MCI,WPR,287 Helena Court,Barras,,87.01.736.65339.42,2024-07-06 22:37:07,2024-07-02 22:37:07,SO-022,INV-00002,INV6364,25,NFI-PN-00002,nunc proin at turpis a,K11,,in,5,5,0,BRL,348.23,1741.15,,,,,,,,,0,BR,VENDING
202473,2025,30,adx-148,NFI,WPR,83 Arizona Way,Arboga,,77.53.251.34289.92,2024-06-30 22:37:07,2024-06-29 22:37:07,SO-013,INV-00002,INV4546,100,NFI-PN-00003,nunc donec quis orci eget,G33,,ft,3,3,0,SEK,871.46,2614.38,,,,,,,54.0,,0,SE,
202415,2025,42,kqb-824,CARFAIR,CWP,15 Evergreen Parkway,Al Jumaylīyah,PO6543,78.29.798.11880.46,2024-06-29 22:37:07,2024-06-27 22:37:07,SO-012,INV-00002,INV7172,24,NFI-PN-00004,cum sociis natoque,J62,00dd,cm,3,3,0,QAR,100.31,300.93,,,,,,,,,0,QA,
202417,2024,38,tyb-956,CARFAIR,1M2,3731 Schiller Road,Walagar,PO4567,79.94.691.29949.11,2024-06-30 22:37:07,2024-06-29 22:37:07,SO-042,INV-00002,INV8586,87,NFI-PN-00005,sed interdum venenatis turpis enim,O15,22jj,lb,8,8,0,IDR,58.52,468.16,,,,,,,,,0,ID,
202416,2025,10,tjm-746,MCI,1M2,397 Sunbrook Drive,Pushkin,,77.62.812.65268.13,2024-06-28 22:37:07,,SO-038,INV-00002,INV5678,42,NFI-PN-00006,nulla nisl nunc,N14,55mm,ft,10,10,0,RUB,975.18,9751.8,,,,,,,,,0,RU,
202456,2025,35,eji-977,CARFAIR,WPR,5 Bashford Street,Pasarkolot,,06.17.466.15193.99,2024-06-25 22:37:07,2024-06-19 22:37:07,SO-042,INV-00002,INV7576,22,NFI-PN-00007,consequat morbi a,S45,,L,5,5,0,IDR,583.42,2917.1,,,,,,,,,0,ID,
202496,2024,31,qmn-936,MCI,CRK,91 Marquette Avenue,Uluarang,,37.17.760.39848.71,2024-06-27 22:37:07,2024-06-26 22:37:07,SO-007,INV-00002,INV5678,3,NFI-PN-00008,morbi ut odio cras mi pede,I87,,gal,8,8,1,IDR,364.77,2918.16,,,,,,,,,0,ID,
202429,2025,39,ooo-844,ARBOC,CWP,412 Bultman Avenue,Xingfeng,,85.06.240.19239.20,2024-07-02 22:37:07,2024-06-30 22:37:07,SO-047,INV-00002,INV6768,78,NFI-PN-00009,pretium quis lectus,D56,55ww,L,2,2,1,CNY,900.33,1800.66,,,,,,,,,0,CN,
202497,2024,2,gbb-772,MCI,CRK,78908 Little Fleur Way,Cochabamba,PO2345,73.30.042.77692.64,2024-07-07 22:37:07,2024-07-02 22:37:07,SO-012,INV-00002,INV4344,87,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,O67,66jj,pt,3,3,1,PEN,81.45,244.35,,,,,,,,,0,PE,VMI
