INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202463,2025,38,wjh-891,ARBOC,SCL,46 Elmside Circle,Rejoyoso,,32.05.114.89264.33,2024-07-01 22:18:18,,SO-007,INV-00002,INV2122,68,NFI-PN-00001,tempor convallis nulla neque libero,U47,33gg,oz,4,4,0,IDR,657.82,2631.28,NO,,,,,,,,0,ID,
202478,2024,52,vxi-482,NFI,WPR,2775 Pierstorff Trail,Santa Rosa,PO5678,88.55.895.66455.70,2024-06-27 22:18:18,,SO-011,INV-00002,INV99100,35,NFI-PN-00002,nunc proin at turpis a,A53,66ff,in,4,4,0,MXN,348.23,1392.92,,,,,,,,,0,MX,
202450,2025,12,ibp-148,ARBOC,ANN,85 Pearson Alley,Itaí,,00.26.880.95564.02,2024-07-05 22:18:18,,SO-004,INV-00002,INV8990,83,NFI-PN-00003,nunc donec quis orci eget,C29,22pp,ft,7,7,1,BRL,871.46,6100.22,,,,,,,,,0,BR,
202485,2025,24,vgd-699,MCI,1M1,347 Shasta Point,Farmahīn,PO5432,97.26.828.18610.97,2024-07-03 22:18:18,,SO-002,INV-00002,INV9394,44,NFI-PN-00004,cum sociis natoque,Z78,,cm,6,6,1,IRR,100.31,601.86,,,,,,,,,0,IR,
202427,2025,43,gnk-789,MCI,CWP,6097 Burrows Crossing,Hang Dong,,01.55.590.74274.58,2024-06-24 22:18:18,,SO-004,INV-00002,INV4950,40,NFI-PN-00005,sed interdum venenatis turpis enim,C3,00xx,lb,3,3,1,THB,58.52,175.56,,,,,,,,,0,TH,
202405,2024,15,qxt-318,CARFAIR,CWP,24 Mosinee Junction,Vicente Guerrero,PO5432,84.67.493.45719.98,2024-07-01 22:18:18,2024-06-26 22:18:18,SO-018,INV-00002,INV9101,75,NFI-PN-00006,nulla nisl nunc,V48,11oo,ft,9,9,0,MXN,975.18,8776.62,,,,,,,,,0,MX,
202452,2025,32,rmu-192,NFI,WPR,595 Armistice Point,Gorbatov,PO9012,82.87.186.76088.12,2024-07-04 22:18:18,,SO-022,INV-00002,INV9192,14,NFI-PN-00007,consequat morbi a,Q43,,L,10,10,0,RUB,583.42,5834.2,,,,,,,,,0,RU,VENDING
202449,2024,22,lgh-937,MCI,WPR,56822 Kipling Lane,Paringin,PO2345,12.07.518.51111.18,2024-07-01 22:18:18,,SO-025,INV-00002,INV4142,35,NFI-PN-00008,morbi ut odio cras mi pede,Q17,,gal,9,9,0,IDR,67,603.0,,,,,,,,,0,ID,
202493,2025,9,rls-247,NFI,ANN,2885 Harbort Lane,Seulimeum,PO6789,48.54.209.74812.26,2024-06-27 22:18:18,,SO-010,INV-00002,INV1718,47,NFI-PN-00009,pretium quis lectus,Q43,,L,4,4,1,IDR,900.33,3601.32,,,,,,,,,0,ID,
202467,2024,15,dqw-269,ARBOC,SCL,38204 Schurz Street,Paulista,,43.15.799.43761.76,2024-06-25 22:18:18,2024-06-21 22:18:18,SO-032,INV-00002,INV3940,64,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,R96,,pt,10,10,1,BRL,98,980.0,,,,,,,,,0,BR,
