INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202413,2024,22,vmj-594,NFI,CWP,482 Vernon Trail,Trmice,PO2109,05.43.037.89785.54,2024-06-25 22:07:17,2024-06-21 22:07:17,SO-015,INV-00002,INV4950,20,NFI-PN-00001,tempor convallis nulla neque libero,X24,11kk,oz,2,2,1,CZK,657.82,1315.64,,,,,,,,75.0,0,CZ,
202497,2025,48,ffk-053,NFI,ANN,4281 Packers Point,Dolavón,,88.49.618.69807.87,2024-07-03 22:07:17,2024-06-28 22:07:17,SO-021,INV-00002,INV1516,13,NFI-PN-00002,nunc proin at turpis a,A53,,in,3,3,1,ARS,348.23,1044.69,,,,,,,,,0,AR,
202442,2024,1,mqh-909,CARFAIR,WPR,0020 Russell Terrace,Chongqing,PO5432,12.78.069.59321.80,2024-07-05 22:07:17,,SO-024,INV-00002,INV5758,3,NFI-PN-00003,nunc donec quis orci eget,N92,77oo,ft,3,3,1,CNY,871.46,2614.38,,,,,,,,,0,CN,
202452,2025,20,xaz-567,MCI,1M1,44239 Monterey Court,Bendo,PO8765,20.20.955.97674.48,2024-07-07 22:07:17,,SO-038,INV-00002,INV6566,50,NFI-PN-00004,cum sociis natoque,A53,,cm,1,1,0,IDR,162,162.0,,,,,,,,,0,ID,
202402,2024,36,gon-939,NFI,1M1,56 Hoard Trail,Tomingad,PO6543,67.37.548.59905.67,2024-06-30 22:07:17,,SO-033,INV-00002,INV2122,28,NFI-PN-00005,sed interdum venenatis turpis enim,W49,44bb,lb,1,1,0,PHP,58.52,58.52,,,33.0,,,,,,0,PH,
202466,2024,14,zxm-084,CARFAIR,ANN,49609 Maywood Terrace,Angoulême,PO4321,39.72.513.78446.69,2024-06-30 22:07:17,2024-06-27 22:07:17,SO-012,INV-00002,INV7778,40,NFI-PN-00006,nulla nisl nunc,F6,,ft,3,3,1,EUR,975.18,2925.54,,,,,,,,,0,FR,VMI
202477,2025,50,aqz-683,ARBOC,SCL,705 Logan Road,La Fortuna,PO6543,48.39.152.63836.99,2024-07-03 22:07:17,,SO-032,INV-00002,INV6162,79,NFI-PN-00007,consequat morbi a,A79,,L,7,7,1,CRC,583.42,4083.94,,,,,,,,,0,CR,
202486,2024,46,aad-386,CARFAIR,CWP,3 Rockefeller Lane,Śmiłowo,PO8901,06.43.653.83605.21,2024-06-27 22:07:17,,SO-047,INV-00002,INV7576,24,NFI-PN-00008,morbi ut odio cras mi pede,C81,66tt,gal,6,6,0,PLN,177,1062.0,,,,,,,,,0,PL,PAINT
202436,2024,34,fkp-600,NFI,CRK,76671 Sutteridge Way,Phu Luang,PO4321,53.82.561.22983.02,2024-06-27 22:07:17,,SO-014,INV-00002,INV7778,93,NFI-PN-00009,pretium quis lectus,F84,,L,1,1,1,THB,900.33,900.33,NO,,,,,,,,0,TH,
202498,2025,36,ltx-041,NFI,SCL,6373 Melody Road,Lebyazh’ye,,54.90.913.81110.62,2024-06-25 22:07:17,,SO-034,INV-00002,INV2526,100,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,T98,55ww,pt,10,10,1,RUB,81.45,814.5,,,,,,,,,0,RU,
