INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202503,2025,45,clk-219,NFI,WPR,301 Montana Parkway,Łęki,PO6543,81.14.853.43372.96,2024-06-26 21:51:15,2024-06-20 21:51:15,SO-005,INV-00002,INV3536,52,NFI-PN-00001,tempor convallis nulla neque libero,R18,33gg,oz,1,1,0,PLN,657.82,657.82,,,,,,,,,0,PL,
202403,2024,31,qnf-953,NFI,ANN,5 Mcguire Point,Sabana Grande,PO4567,88.88.324.82375.38,2024-06-30 21:51:15,,SO-036,INV-00002,INV4546,25,NFI-PN-00002,nunc proin at turpis a,J88,,in,4,4,1,VEF,348.23,1392.92,,,,,,,,,0,VE,
202435,2025,4,lyz-707,ARBOC,WPR,456 Vermont Way,Gibara,,60.68.284.87382.17,2024-06-25 21:51:15,2024-06-18 21:51:15,SO-033,INV-00002,INV4748,67,NFI-PN-00003,nunc donec quis orci eget,F84,,ft,2,2,1,CUP,871.46,1742.92,,,,,,,,,0,CU,
202414,2025,2,fut-530,CARFAIR,CWP,34924 Brickson Park Center,Fenggao,,42.49.917.76127.71,2024-06-25 21:51:15,2024-06-22 21:51:15,SO-013,INV-00002,INV2930,18,NFI-PN-00004,cum sociis natoque,C29,44dd,cm,4,4,1,CNY,100.31,401.24,,,,,,,,,0,CN,
202426,2025,45,cgv-395,MCI,1M1,47 Heath Lane,La Sierpe,PO8765,30.33.876.68699.59,2024-06-26 21:51:15,,SO-006,INV-00002,INV9798,100,NFI-PN-00005,sed interdum venenatis turpis enim,Y51,88ll,lb,10,10,1,CUP,58.52,585.2,,,,,,,,,0,CU,
202452,2025,28,gzq-769,NFI,CWP,1 Kenwood Terrace,Xiumei,PO6543,08.25.948.03736.63,2024-07-04 21:51:15,,SO-024,INV-00002,INV1234,14,NFI-PN-00006,nulla nisl nunc,G33,,ft,6,6,0,CNY,975.18,5851.08,,,,,,,,,0,CN,
202429,2024,28,kle-998,NFI,1M2,539 4th Pass,Tambaksumur,PO4321,15.68.139.50404.68,2024-06-27 21:51:15,,SO-050,INV-00002,INV1718,43,NFI-PN-00007,consequat morbi a,N92,,L,3,3,1,IDR,583.42,1750.26,,,,,,,,,0,ID,
202442,2025,34,jsc-691,MCI,ANN,3293 Fisk Drive,Foumbot,PO8765,72.16.988.20888.06,2024-06-25 21:51:15,2024-06-20 21:51:15,SO-023,INV-00002,INV6970,69,NFI-PN-00008,morbi ut odio cras mi pede,N92,,gal,1,1,0,XAF,364.77,364.77,,,,,,,,,0,CM,
202446,2024,30,ppt-031,NFI,ANN,343 Ridge Oak Circle,Rabat,,91.44.303.83230.77,2024-06-26 21:51:15,,SO-050,INV-00002,INV9192,31,NFI-PN-00009,pretium quis lectus,E83,,L,4,4,1,MAD,900.33,3601.32,,,,,,,,,0,MA,
202470,2024,15,gmq-810,MCI,CWP,976 Hallows Park,Jiaocun,,41.44.235.26223.36,2024-06-29 21:51:15,2024-06-26 21:51:15,SO-047,INV-00002,INV5678,84,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,C29,,pt,6,6,0,CNY,81.45,488.7,,,,,,,,,0,CN,
