INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202405,2025,16,xed-971,NFI,1M2,75364 Larry Junction,São Luís de Montes Belos,PO0987,89.22.184.78879.83,2024-07-06 23:12:14,2024-07-03 23:12:14,SO-039,INV-00002,INV7778,96,NFI-PN-00001,tempor convallis nulla neque libero,L38,,oz,6,6,0,BRL,657.82,3946.92,,,,,,,,18.0,0,BR,
202454,2025,44,acx-862,MCI,CWP,97 Farragut Pass,Hexi,,40.31.520.07832.28,2024-07-04 23:12:14,2024-07-02 23:12:14,SO-035,INV-00002,INV7980,68,NFI-PN-00002,nunc proin at turpis a,L90,,in,10,10,0,CNY,348.23,3482.3,,,,,,,,,0,CN,
202423,2025,28,lka-378,NFI,ANN,69417 8th Lane,Taganrog,,04.58.277.64518.00,2024-06-25 23:12:14,2024-06-18 23:12:14,SO-017,INV-00002,INV1920,50,NFI-PN-00003,nunc donec quis orci eget,Y77,,ft,4,4,1,RUB,871.46,3485.84,,,,,,,,,0,RU,
202493,2024,39,kwl-935,MCI,WPR,86 Lukken Circle,Saitama,PO0987,45.88.128.63463.85,2024-06-29 23:12:14,,SO-003,INV-00002,INV7374,97,NFI-PN-00004,cum sociis natoque,A27,44hh,cm,6,6,0,JPY,100.31,601.86,,,,,,,,,0,JP,
202463,2024,8,wua-739,NFI,1M2,160 Anthes Court,Black River,,92.43.328.79725.64,2024-06-27 23:12:14,2024-06-21 23:12:14,SO-006,INV-00002,INV1314,31,NFI-PN-00005,sed interdum venenatis turpis enim,H8,,lb,4,4,0,JMD,58.52,234.08,,,,,,,,,0,JM,
202478,2024,25,cqq-185,MCI,WPR,0329 Old Shore Lane,Afareaitu,,63.20.867.17930.18,2024-06-24 23:12:14,,SO-011,INV-00002,INV8990,37,NFI-PN-00006,nulla nisl nunc,V22,00hh,ft,1,1,1,XPF,975.18,975.18,,,,,,,,,0,PF,
202405,2025,35,ndw-831,NFI,CWP,21 5th Place,Wangliao,,46.39.914.22144.82,2024-07-02 23:12:14,2024-06-30 23:12:14,SO-007,INV-00002,INV7172,30,NFI-PN-00007,consequat morbi a,D4,44dd,L,10,10,0,CNY,583.42,5834.2,,,,,,,,,0,CN,
202483,2025,40,tqm-909,CARFAIR,1M1,8040 Southridge Road,Chachagüí,,86.10.066.43333.68,2024-07-03 23:12:14,2024-06-28 23:12:14,SO-036,INV-00002,INV6364,27,NFI-PN-00008,morbi ut odio cras mi pede,W75,,gal,1,1,0,COP,364.77,364.77,,,,,,,,,0,CO,KANBAN
202461,2024,25,pmx-558,NFI,1M1,78 Division Place,Jiashan,PO6543,05.43.082.21062.29,2024-07-07 23:12:14,,SO-021,INV-00002,INV4344,29,NFI-PN-00009,pretium quis lectus,A79,,L,6,6,0,CNY,900.33,5401.98,,,,,,,,,0,CN,
202457,2025,8,ldt-243,MCI,CRK,91942 Wayridge Place,Yangzhong,PO2345,83.49.483.98853.59,2024-07-06 23:12:14,,SO-042,INV-00002,INV7778,67,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,Q17,,pt,1,1,1,CNY,81.45,81.45,,,,,,,,,0,CN,VMI
