INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202426,2024,25,lxq-160,NFI,1M1,10986 Lakewood Gardens Crossing,Man,PO4321,97.21.054.28820.22,2024-07-05 13:24:13,,SO-019,INV-00002,INV2122,7,NFI-PN-00001,tempor convallis nulla neque libero,U47,22pp,oz,6,6,1,XOF,657.82,3946.92,,,,,,,,,0,CI,
202415,2024,23,lqu-987,MCI,ANN,794 Di Loreto Park,Cihaurbeuti,,08.59.762.09960.24,2024-07-06 13:24:13,2024-07-04 13:24:13,SO-023,INV-00002,INV1516,57,NFI-PN-00002,nunc proin at turpis a,L64,88zz,in,2,2,1,IDR,348.23,696.46,,,,,,,,,0,ID,
202486,2025,36,dsb-686,CARFAIR,1M1,442 Londonderry Terrace,Punkaharju,,57.61.637.36619.12,2024-07-06 13:24:13,,SO-015,INV-00002,INV5354,32,NFI-PN-00003,nunc donec quis orci eget,S71,,ft,10,10,0,EUR,871.46,8714.6,,,,,,,,,0,FI,
202414,2024,45,qrk-130,ARBOC,ANN,09 Fulton Point,Dawa-Dawa,PO8765,99.97.499.63104.83,2024-06-27 13:24:13,2024-06-22 13:24:13,SO-042,INV-00002,INV5678,13,NFI-PN-00004,cum sociis natoque,E5,00hh,cm,9,9,0,PHP,100.31,902.79,,,,,,,,,0,PH,
202461,2025,25,lry-008,CARFAIR,SCL,0291 Russell Street,Huaiyuan Chengguanzhen,,78.81.979.54886.57,2024-06-28 13:24:13,,SO-045,INV-00002,INV8990,75,NFI-PN-00005,sed interdum venenatis turpis enim,J10,,lb,10,10,1,CNY,58.52,585.2,,,,,,,,,0,CN,
202433,2025,30,egz-302,MCI,ANN,5501 Crest Line Pass,Huarong Chengguanzhen,PO0987,02.77.550.33069.00,2024-07-02 13:24:13,,SO-027,INV-00002,INV4142,25,NFI-PN-00006,nulla nisl nunc,J36,22tt,ft,7,7,0,CNY,975.18,6826.26,,,,,,,,,0,CN,
202466,2024,9,fiz-657,MCI,WPR,29340 Continental Avenue,Nusajaya,PO0987,82.80.985.35298.17,2024-07-04 13:24:13,,SO-041,INV-00002,INV7576,60,NFI-PN-00007,consequat morbi a,G33,,L,4,4,0,MYR,583.42,2333.68,,,,,,,,,0,MY,
202461,2024,35,gxi-094,NFI,1M1,3 Karstens Drive,Hilotongan,PO8765,48.29.940.67602.38,2024-06-30 13:24:13,,SO-025,INV-00002,INV2526,10,NFI-PN-00008,morbi ut odio cras mi pede,U47,33ee,gal,10,10,1,PHP,364.77,3647.7,,13.0,,,,,,,13,PH,
202415,2025,37,hwy-675,CARFAIR,1M2,6149 Londonderry Alley,Votkinsk,PO5432,50.12.466.71411.13,2024-07-07 13:24:13,,SO-039,INV-00002,INV99100,64,NFI-PN-00009,pretium quis lectus,T72,,L,3,3,1,RUB,900.33,2700.99,,,,,,,,,0,RU,
202403,2025,49,evz-692,MCI,SCL,7 Burrows Circle,Zhoushan,PO4321,88.51.940.86248.06,2024-06-27 13:24:13,2024-06-23 13:24:13,SO-006,INV-00002,INV8384,61,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,G7,33ww,pt,2,2,1,CNY,81.45,162.9,,,,,,,,,0,CN,
