INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202464,2025,29,cvx-787,NFI,1M1,2 Tennessee Circle,Maco,PO1234,38.17.589.57735.42,2024-06-24 20:30:16,2024-06-20 20:30:16,SO-009,INV-00002,INV4546,70,NFI-PN-00001,tempor convallis nulla neque libero,I9,33ww,oz,5,5,1,PHP,657.82,3289.1,,,,,,,45.0,,0,PH,
202488,2025,10,kzr-101,ARBOC,ANN,03687 Buell Lane,Kavarna,PO4321,76.45.721.27978.57,2024-06-30 20:30:16,,SO-035,INV-00002,INV5556,1,NFI-PN-00002,nunc proin at turpis a,J62,,in,1,1,0,BGN,348.23,348.23,,,,,,,,,0,BG,
202478,2024,34,anq-517,CARFAIR,ANN,79 Hollow Ridge Alley,Huangzhai,,40.80.493.48046.52,2024-06-25 20:30:16,2024-06-22 20:30:16,SO-022,INV-00002,INV8182,40,NFI-PN-00003,nunc donec quis orci eget,S71,,ft,2,2,1,CNY,871.46,1742.92,,,,,,,,,0,CN,
202412,2025,32,zfz-467,MCI,ANN,81513 Village Court,Pingdingshan,,76.29.478.45450.71,2024-06-30 20:30:16,,SO-041,INV-00002,INV3738,23,NFI-PN-00004,cum sociis natoque,A27,33kk,cm,10,10,0,CNY,100.31,1003.1,,,,,,,,,0,CN,
202457,2024,17,kum-197,CARFAIR,SCL,47 Columbus Hill,Novi Zagreb,,88.03.029.24342.86,2024-07-05 20:30:16,2024-06-30 20:30:16,SO-045,INV-00002,INV5758,25,NFI-PN-00005,sed interdum venenatis turpis enim,F84,55cc,lb,7,7,0,HRK,58.52,409.64,,,,,,,,,0,HR,
202457,2025,7,kvc-674,NFI,WPR,2 Bunting Street,Qiaoshi,,17.45.377.82099.52,2024-06-30 20:30:16,,SO-005,INV-00002,INV5960,94,NFI-PN-00006,nulla nisl nunc,A79,88jj,ft,3,3,1,CNY,975.18,2925.54,,,,,,,,,0,CN,
202443,2024,15,bkv-910,MCI,CRK,6944 Stoughton Way,Marzhing,PO3456,25.55.424.10026.61,2024-07-02 20:30:16,,SO-047,INV-00002,INV5152,70,NFI-PN-00007,consequat morbi a,P42,22pp,L,9,9,1,CNY,583.42,5250.78,,,,,,,,,0,CN,
202487,2024,47,wdv-701,MCI,ANN,2 Iowa Circle,Ruteng,PO3456,47.62.389.54047.45,2024-06-24 20:30:16,,SO-036,INV-00002,INV2324,2,NFI-PN-00008,morbi ut odio cras mi pede,M13,44dd,gal,5,5,1,IDR,364.77,1823.85,,,,,,,,,0,ID,
202488,2025,20,ddv-528,CARFAIR,1M1,882 Old Shore Pass,Charleville-Mézières,,87.45.318.29365.75,2024-06-30 20:30:16,2024-06-28 20:30:16,SO-002,INV-00002,INV5960,64,NFI-PN-00009,pretium quis lectus,N14,,L,3,3,0,EUR,900.33,2700.99,,,,,,,,,0,FR,KANBAN
202448,2025,19,raq-257,NFI,CRK,2 Meadow Ridge Circle,Ishinomaki,PO6543,83.93.750.21803.89,2024-07-01 20:30:16,,SO-003,INV-00002,INV2526,51,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,J10,,pt,8,8,1,JPY,81.45,651.6,,,,,,24.0,,,0,JP,
