INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202435,2024,22,hvp-776,CARFAIR,CWP,6304 Toban Way,Xagmakajor,,96.18.156.52500.70,2024-07-05 23:08:14,2024-06-30 23:08:14,SO-014,INV-00002,INV6566,38,NFI-PN-00001,tempor convallis nulla neque libero,R18,,oz,1,1,1,CNY,657.82,657.82,,,,,,,,,0,CN,
202462,2024,18,koe-742,ARBOC,WPR,9885 Maple Wood Terrace,Mesquite,,23.94.274.66723.63,2024-07-02 23:08:14,,SO-027,INV-00002,INV5960,77,NFI-PN-00002,nunc proin at turpis a,J62,77uu,in,10,10,0,USD,348.23,3482.3,,,,,,,,,0,US,
202403,2024,12,kgi-082,CARFAIR,SCL,7774 Oak Valley Circle,Próti,,08.38.382.39706.12,2024-06-28 23:08:14,,SO-033,INV-00002,INV6364,61,NFI-PN-00003,nunc donec quis orci eget,X50,,ft,9,9,1,EUR,871.46,7843.14,,,,,,,,,0,GR,
202456,2024,49,bdx-157,NFI,SCL,91266 Morning Street,Quankou,PO7890,51.17.558.41908.10,2024-06-27 23:08:14,,SO-018,INV-00002,INV1234,60,NFI-PN-00004,cum sociis natoque,P68,55cc,cm,5,5,0,CNY,100.31,501.55,,,,,,,,,0,CN,PAINT
202486,2025,40,ofx-327,ARBOC,CRK,450 Cambridge Park,Fundación,PO2109,71.20.088.15685.37,2024-06-29 23:08:14,2024-06-26 23:08:14,SO-007,INV-00002,INV8990,63,NFI-PN-00005,sed interdum venenatis turpis enim,I35,,lb,4,4,0,COP,58.52,234.08,,,,,,,,,0,CO,
202474,2024,2,eqx-847,NFI,1M2,01 Mccormick Court,Runović,PO0987,16.90.179.89618.23,2024-06-24 23:08:14,2024-06-22 23:08:14,SO-026,INV-00002,INV6970,41,NFI-PN-00006,nulla nisl nunc,G59,33ww,ft,7,7,1,HRK,975.18,6826.26,,,,,,,,,0,HR,
202483,2024,22,vok-365,NFI,WPR,55 Veith Parkway,Naka,,54.06.454.21226.62,2024-06-26 23:08:14,,SO-036,INV-00002,INV9192,67,NFI-PN-00007,consequat morbi a,M13,11cc,L,10,10,1,JPY,583.42,5834.2,,,,,,,,,0,JP,
202442,2025,29,hdg-241,CARFAIR,CWP,8061 Valley Edge Alley,Hanjianglu,PO3210,78.03.529.97445.57,2024-07-02 23:08:14,,SO-004,INV-00002,INV8586,53,NFI-PN-00008,morbi ut odio cras mi pede,J88,,gal,3,3,1,CNY,364.77,1094.31,,,,,,,,,0,CN,
202475,2025,9,dov-795,MCI,ANN,732 4th Alley,Velyki Mezhyrichi,PO2109,62.95.328.06773.08,2024-07-02 23:08:14,2024-06-27 23:08:14,SO-047,INV-00002,INV3940,91,NFI-PN-00009,pretium quis lectus,W75,00tt,L,8,8,0,UAH,900.33,7202.64,,,,,,,,,0,UA,KANBAN
202408,2025,6,xwl-949,ARBOC,1M1,93587 Vera Parkway,Sangke,,58.38.043.33266.96,2024-07-03 23:08:14,2024-06-26 23:08:14,SO-014,INV-00002,INV7172,88,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,H8,88hh,pt,2,2,1,CNY,81.45,162.9,,,,,,,,,0,CN,
