INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202483,2025,3,zwr-282,MCI,1M2,7589 8th Avenue,Stockholm,PO4321,58.51.512.45276.71,2024-07-06 22:31:19,2024-07-05 22:31:19,SO-029,INV-00002,INV4950,49,NFI-PN-00001,tempor convallis nulla neque libero,Y25,,oz,10,10,1,SEK,657.82,6578.2,,,,,,,,,0,SE,
202408,2024,30,yxn-811,NFI,1M2,5109 Anderson Trail,Krajan Winong,,32.89.710.59853.67,2024-06-27 22:31:19,2024-06-21 22:31:19,SO-003,INV-00002,INV5354,70,NFI-PN-00002,nunc proin at turpis a,W49,,in,1,1,1,IDR,348.23,348.23,,,,,,,,,0,ID,KANBAN
202427,2024,41,wgj-734,MCI,1M2,503 Corben Place,Beigucheng,PO0987,28.49.097.56485.65,2024-06-27 22:31:19,2024-06-24 22:31:19,SO-022,INV-00002,INV3334,36,NFI-PN-00003,nunc donec quis orci eget,D4,33ee,ft,6,6,1,CNY,871.46,5228.76,,,,,,,,,0,CN,
202412,2024,39,wxr-120,ARBOC,SCL,2224 Burrows Junction,Chacarita,PO6543,64.68.222.59530.83,2024-06-27 22:31:19,2024-06-20 22:31:19,SO-005,INV-00002,INV5354,44,NFI-PN-00004,cum sociis natoque,Z26,,cm,6,6,0,CRC,100.31,601.86,,,,,,,,,0,CR,
202436,2025,9,tln-577,MCI,SCL,31 Lake View Alley,Lasi Dua,PO2345,25.41.079.88052.68,2024-06-27 22:31:19,2024-06-22 22:31:19,SO-004,INV-00002,INV8788,48,NFI-PN-00005,sed interdum venenatis turpis enim,T46,88pp,lb,4,4,1,IDR,58.52,234.08,,,,,,,,,0,ID,
202452,2025,45,haa-876,CARFAIR,1M1,91840 Lakewood Gardens Alley,Sorodot,,54.74.602.71292.51,2024-06-25 22:31:19,2024-06-20 22:31:19,SO-027,INV-00002,INV2728,52,NFI-PN-00006,nulla nisl nunc,E83,88zz,ft,3,3,1,IDR,975.18,2925.54,,,,,,,,,0,ID,
202500,2024,8,fbo-102,MCI,WPR,25 Merrick Way,Jutaí,PO3210,29.69.377.87503.59,2024-06-30 22:31:19,,SO-020,INV-00002,INV7172,80,NFI-PN-00007,consequat morbi a,R44,88hh,L,10,10,1,BRL,583.42,5834.2,,,,,,,,,0,BR,VMI
202408,2025,38,ggu-625,ARBOC,WPR,58 Stang Road,Louisville,,30.51.935.33962.57,2024-06-28 22:31:20,,SO-041,INV-00002,INV4344,19,NFI-PN-00008,morbi ut odio cras mi pede,H34,44bb,gal,3,3,1,USD,364.77,1094.31,,,,,,,,,0,US,VMI
202415,2024,4,cvo-181,CARFAIR,1M2,54 Westend Plaza,Landim,,72.15.363.01987.06,2024-07-06 22:31:20,,SO-040,INV-00002,INV8990,77,NFI-PN-00009,pretium quis lectus,B28,,L,8,8,1,EUR,900.33,7202.64,,,,,,,,,0,PT,
202504,2025,52,cqt-746,ARBOC,SCL,6 Mitchell Pass,Gościeradów,,23.97.634.39422.84,2024-06-26 22:31:20,2024-06-24 22:31:20,SO-006,INV-00002,INV4546,12,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,P16,88jj,pt,7,7,0,PLN,81.45,570.15,,,,,,,,,0,PL,
